transfers	n_species	sample	well	strep_conc	replicate	OD
8	4	4_p14_E02	E2	64	2	0.303
8	4	4_p14_F02	F2	64	2	0.282
8	4	4_p14_G02	G2	64	2	0.3
8	4	4_p14_H02	H2	64	2	0.04
8	4	4_p14_A03	A3	64	2	0.038
8	4	4_p14_B03	B3	64	2	0.039
8	4	4_p14_C03	C3	64	2	0.253
8	4	4_p14_D03	D3	64	2	0.304
8	4	4_p14_E03	E3	64	2	0.282
8	4	4_p14_F03	F3	64	2	0.281
8	4	4_p14_G03	G3	64	2	0.039
8	4	4_p14_H03	H3	64	2	0.039
8	4	4_p14_A04	A4	64	2	0.039
8	4	4_p14_B04	B4	64	2	0.04
8	4	4_p14_C04	C4	64	2	0.325
8	4	4_p14_D04	D4	64	2	0.331
8	4	4_p14_E04	E4	64	2	0.275
8	4	4_p14_F04	F4	64	2	0.294
8	4	4_p14_G04	G4	64	2	0.291
8	4	4_p14_H04	H4	64	2	0.041
8	4	4_p14_A05	A5	64	2	0.282
8	4	4_p14_B05	B5	64	2	0.282
8	4	4_p14_C05	C5	64	2	0.278
8	4	4_p14_D05	D5	64	2	0.255
8	4	4_p14_E05	E5	64	2	0.275
8	4	4_p14_F05	F5	64	2	0.27
8	4	4_p14_G05	G5	64	2	0.041
8	4	4_p14_H05	H5	64	2	0.039
8	4	4_p14_A06	A6	64	2	0.281
8	4	4_p14_B06	B6	64	2	0.254
8	4	4_p14_C06	C6	64	2	0.269
8	4	4_p14_D06	D6	64	2	0.272
8	4	4_p14_E06	E6	64	2	0.274
8	4	4_p14_F06	F6	64	2	0.272
8	4	4_p14_G06	G6	64	2	0.039
8	4	4_p14_H06	H6	64	2	0.041
8	4	4_p14_A07	A7	64	2	0.256
8	4	4_p14_B07	B7	64	2	0.274
8	4	4_p14_C07	C7	64	2	0.275
8	4	4_p14_D07	D7	64	2	0.274
8	4	4_p14_E07	E7	64	2	0.288
8	4	4_p14_F07	F7	64	2	0.289
8	4	4_p14_G07	G7	64	2	0.04
8	4	4_p14_H07	H7	64	2	0.042
8	4	4_p14_A08	A8	64	2	0.279
8	4	4_p14_B08	B8	64	2	0.263
8	4	4_p14_C08	C8	64	2	0.268
8	4	4_p14_D08	D8	64	2	0.276
8	4	4_p14_E08	E8	64	2	0.283
8	4	4_p14_F08	F8	64	2	0.281
8	4	4_p14_G08	G8	64	2	0.042
8	4	4_p14_H08	H8	64	2	0.04
8	4	4_p14_A09	A9	64	2	0.29
8	4	4_p14_B09	B9	64	2	0.277
8	4	4_p14_C09	C9	64	2	0.211
8	4	4_p14_D09	D9	64	2	0.21
8	4	4_p14_E09	E9	64	2	0.265
8	4	4_p14_F09	F9	64	2	0.291
8	4	4_p14_G09	G9	64	2	0.041
8	4	4_p14_H09	H9	64	2	0.041
8	4	4_p14_A10	A10	64	2	0.324
8	4	4_p14_B10	B10	64	2	0.308
8	4	4_p14_C10	C10	64	2	0.293
8	4	4_p14_D10	D10	64	2	0.3
8	4	4_p14_E10	E10	64	2	0.325
8	4	4_p14_F10	F10	64	2	0.308
8	4	4_p14_G10	G10	64	2	0.04
8	4	4_p14_H10	H10	64	2	0.041
8	4	4_p14_A11	A11	64	2	0.248
8	4	4_p14_B11	B11	64	2	0.249
8	4	4_p14_C11	C11	64	2	0.241
8	4	4_p14_D11	D11	64	2	0.247
8	4	4_p14_E11	E11	64	2	0.242
8	4	4_p14_F11	F11	64	2	0.245
8	4	4_p14_G11	G11	64	2	0.04
8	4	4_p14_H11	H11	64	2	0.04
8	4	4_p14_A12	A12	64	2	0.308
8	4	4_p14_B12	B12	64	2	0.312
8	4	4_p14_C12	C12	64	2	0.313
8	4	4_p14_D12	D12	64	2	0.318
8	4	4_p14_E12	E12	64	2	0.308
8	4	4_p14_F12	F12	64	2	0.276
8	4	4_p14_G12	G12	64	2	0.039
8	4	4_p14_H12	H12	64	2	0.043
8	4	4_p15_A01	A1	256	1	0.037
8	4	4_p15_B01	B1	256	1	0.039
8	4	4_p15_C01	C1	256	1	0.201
8	4	4_p15_D01	D1	256	1	0.268
8	4	4_p15_E01	E1	256	1	0.278
8	4	4_p15_F01	F1	256	1	0.252
8	4	4_p15_G01	G1	256	1	0.04
8	4	4_p15_H01	H1	256	1	0.21
8	4	4_p15_A02	A2	256	1	0.038
8	4	4_p15_B02	B2	256	1	0.039
8	4	4_p15_C02	C2	256	1	0.291
8	4	4_p15_D02	D2	256	1	0.273
8	4	4_p15_E02	E2	256	1	0.289
8	4	4_p15_F02	F2	256	1	0.241
8	4	4_p15_G02	G2	256	1	0.039
8	4	4_p15_H02	H2	256	1	0.201
8	4	4_p15_A03	A3	256	1	0.039
8	4	4_p15_B03	B3	256	1	0.04
8	4	4_p15_C03	C3	256	1	0.257
8	4	4_p15_D03	D3	256	1	0.271
8	4	4_p15_E03	E3	256	1	0.284
8	4	4_p15_F03	F3	256	1	0.295
8	4	4_p15_G03	G3	256	1	0.039
8	4	4_p15_H03	H3	256	1	0.04
8	4	4_p15_A04	A4	256	1	0.04
8	4	4_p15_B04	B4	256	1	0.04
8	4	4_p15_C04	C4	256	1	0.317
8	4	4_p15_D04	D4	256	1	0.301
8	4	4_p15_E04	E4	256	1	0.297
8	4	4_p15_F04	F4	256	1	0.282
8	4	4_p15_G04	G4	256	1	0.04
8	4	4_p15_H04	H4	256	1	0.041
8	4	4_p15_A05	A5	256	1	0.252
8	4	4_p15_B05	B5	256	1	0.266
8	4	4_p15_C05	C5	256	1	0.259
8	4	4_p15_D05	D5	256	1	0.251
8	4	4_p15_E05	E5	256	1	0.258
8	4	4_p15_F05	F5	256	1	0.242
8	4	4_p15_G05	G5	256	1	0.039
8	4	4_p15_H05	H5	256	1	0.039
8	4	4_p15_A06	A6	256	1	0.286
8	4	4_p15_B06	B6	256	1	0.275
8	4	4_p15_C06	C6	256	1	0.266
8	4	4_p15_D06	D6	256	1	0.273
8	4	4_p15_E06	E6	256	1	0.273
8	4	4_p15_F06	F6	256	1	0.264
8	4	4_p15_G06	G6	256	1	0.039
8	4	4_p15_H06	H6	256	1	0.041
8	4	4_p15_A07	A7	256	1	0.303
8	4	4_p15_B07	B7	256	1	0.265
8	4	4_p15_C07	C7	256	1	0.298
8	4	4_p15_D07	D7	256	1	0.294
8	4	4_p15_E07	E7	256	1	0.319
8	4	4_p15_F07	F7	256	1	0.302
8	4	4_p15_G07	G7	256	1	0.039
8	4	4_p15_H07	H7	256	1	0.04
8	4	4_p15_A08	A8	256	1	0.309
8	4	4_p15_B08	B8	256	1	0.314
8	4	4_p15_C08	C8	256	1	0.31
8	4	4_p15_D08	D8	256	1	0.317
8	4	4_p15_E08	E8	256	1	0.31
8	4	4_p15_F08	F8	256	1	0.301
8	4	4_p15_G08	G8	256	1	0.042
8	4	4_p15_H08	H8	256	1	0.039
8	4	4_p15_A09	A9	256	1	0.201
8	4	4_p15_B09	B9	256	1	0.279
8	4	4_p15_C09	C9	256	1	0.211
8	4	4_p15_D09	D9	256	1	0.271
8	4	4_p15_E09	E9	256	1	0.223
8	4	4_p15_F09	F9	256	1	0.202
8	4	4_p15_G09	G9	256	1	0.043
8	4	4_p15_H09	H9	256	1	0.041
8	4	4_p15_A10	A10	256	1	0.277
8	4	4_p15_B10	B10	256	1	0.279
8	4	4_p15_C10	C10	256	1	0.27
8	4	4_p15_D10	D10	256	1	0.279
8	4	4_p15_E10	E10	256	1	0.283
8	4	4_p15_F10	F10	256	1	0.271
8	4	4_p15_G10	G10	256	1	0.04
8	4	4_p15_H10	H10	256	1	0.04
8	4	4_p15_A11	A11	256	1	0.242
8	4	4_p15_B11	B11	256	1	0.303
8	4	4_p15_C11	C11	256	1	0.236
8	4	4_p15_D11	D11	256	1	0.285
8	4	4_p15_E11	E11	256	1	0.243
8	4	4_p15_F11	F11	256	1	0.246
8	4	4_p15_G11	G11	256	1	0.039
8	4	4_p15_H11	H11	256	1	0.041
8	4	4_p15_A12	A12	256	1	0.295
8	4	4_p15_B12	B12	256	1	0.332
8	4	4_p15_C12	C12	256	1	0.285
8	4	4_p15_D12	D12	256	1	0.319
8	4	4_p15_E12	E12	256	1	0.309
8	4	4_p15_F12	F12	256	1	0.285
8	4	4_p15_G12	G12	256	1	0.038
8	4	4_p15_H12	H12	256	1	0.041
8	4	4_p16_A01	A1	256	2	0.041
8	4	4_p16_B01	B1	256	2	0.041
8	4	4_p16_C01	C1	256	2	0.196
8	4	4_p16_D01	D1	256	2	0.266
8	4	4_p16_E01	E1	256	2	0.256
8	4	4_p16_F01	F1	256	2	0.251
8	4	4_p16_G01	G1	256	2	0.287
8	4	4_p16_H01	H1	256	2	0.043
8	4	4_p16_A02	A2	256	2	0.045
8	4	4_p16_B02	B2	256	2	0.041
8	4	4_p16_C02	C2	256	2	0.287
8	4	4_p16_D02	D2	256	2	0.28
8	4	4_p16_E02	E2	256	2	0.279
8	4	4_p16_F02	F2	256	2	0.264
8	4	4_p16_G02	G2	256	2	0.042
8	4	4_p16_H02	H2	256	2	0.041
8	4	4_p16_A03	A3	256	2	0.041
8	4	4_p16_B03	B3	256	2	0.041
8	4	4_p16_C03	C3	256	2	0.242
8	4	4_p16_D03	D3	256	2	0.302
8	4	4_p16_E03	E3	256	2	0.299
8	4	4_p16_F03	F3	256	2	0.304
8	4	4_p16_G03	G3	256	2	0.041
8	4	4_p16_H03	H3	256	2	0.043
8	4	4_p16_A04	A4	256	2	0.05
8	4	4_p16_B04	B4	256	2	0.041
8	4	4_p16_C04	C4	256	2	0.326
8	4	4_p16_D04	D4	256	2	0.311
8	4	4_p16_E04	E4	256	2	0.322
8	4	4_p16_F04	F4	256	2	0.294
8	4	4_p16_G04	G4	256	2	0.045
8	4	4_p16_H04	H4	256	2	0.041
8	4	4_p16_A05	A5	256	2	0.241
8	4	4_p16_B05	B5	256	2	0.24
8	4	4_p16_C05	C5	256	2	0.273
8	4	4_p16_D05	D5	256	2	0.26
8	4	4_p16_E05	E5	256	2	0.262
8	4	4_p16_F05	F5	256	2	0.265
8	4	4_p16_G05	G5	256	2	0.042
8	4	4_p16_H05	H5	256	2	0.042
8	4	4_p16_A06	A6	256	2	0.295
8	4	4_p16_B06	B6	256	2	0.294
8	4	4_p16_C06	C6	256	2	0.282
8	4	4_p16_D06	D6	256	2	0.284
8	4	4_p16_E06	E6	256	2	0.288
8	4	4_p16_F06	F6	256	2	0.282
8	4	4_p16_G06	G6	256	2	0.042
8	4	4_p16_H06	H6	256	2	0.044
8	4	4_p16_A07	A7	256	2	0.31
8	4	4_p16_B07	B7	256	2	0.309
8	4	4_p16_C07	C7	256	2	0.304
8	4	4_p16_D07	D7	256	2	0.31
8	4	4_p16_E07	E7	256	2	0.271
8	4	4_p16_F07	F7	256	2	0.319
8	4	4_p16_G07	G7	256	2	0.042
8	4	4_p16_H07	H7	256	2	0.042
8	4	4_p16_A08	A8	256	2	0.332
8	4	4_p16_B08	B8	256	2	0.292
8	4	4_p16_C08	C8	256	2	0.322
8	4	4_p16_D08	D8	256	2	0.324
8	4	4_p16_E08	E8	256	2	0.33
8	4	4_p16_F08	F8	256	2	0.303
8	4	4_p16_G08	G8	256	2	0.043
8	4	4_p16_H08	H8	256	2	0.044
8	4	4_p16_A09	A9	256	2	0.217
8	4	4_p16_B09	B9	256	2	0.277
8	4	4_p16_C09	C9	256	2	0.311
8	4	4_p16_D09	D9	256	2	0.273
8	4	4_p16_E09	E9	256	2	0.215
8	4	4_p16_F09	F9	256	2	0.27
8	4	4_p16_G09	G9	256	2	0.043
8	4	4_p16_H09	H9	256	2	0.043
8	4	4_p16_A10	A10	256	2	0.296
8	4	4_p16_B10	B10	256	2	0.286
8	4	4_p16_C10	C10	256	2	0.298
8	4	4_p16_D10	D10	256	2	0.293
8	4	4_p16_E10	E10	256	2	0.302
8	4	4_p16_F10	F10	256	2	0.287
8	4	4_p16_G10	G10	256	2	0.044
8	4	4_p16_H10	H10	256	2	0.045
8	4	4_p16_A11	A11	256	2	0.257
8	4	4_p16_B11	B11	256	2	0.298
8	4	4_p16_C11	C11	256	2	0.262
8	4	4_p16_D11	D11	256	2	0.304
8	4	4_p16_E11	E11	256	2	0.258
8	4	4_p16_F11	F11	256	2	0.296
8	4	4_p16_G11	G11	256	2	0.045
8	4	4_p16_H11	H11	256	2	0.044
8	4	4_p16_A12	A12	256	2	0.313
8	4	4_p16_B12	B12	256	2	0.315
8	4	4_p16_C12	C12	256	2	0.318
8	4	4_p16_D12	D12	256	2	0.318
8	4	4_p16_E12	E12	256	2	0.315
8	4	4_p16_F12	F12	256	2	0.296
8	4	4_p16_G12	G12	256	2	0.043
8	4	4_p16_H12	H12	256	2	0.043
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
