transfers	n_species	well	strep_conc	replicate	OD
5	4	E8	0	1	0.325
7	4	E8	0	1	0.315
8	4	E8	0	1	0.295
1	4	E8	0	2	0.750
3	4	E8	0	2	0.340
5	4	E8	0	2	0.309
7	4	E8	0	2	0.308
8	4	E8	0	2	0.341
1	3	E8	16	1	0.751
3	3	E8	16	1	0.296
5	3	E8	16	1	0.297
7	3	E8	16	1	0.31
8	3	E8	16	1	0.282
1	3	E8	16	2	0.699
3	3	E8	16	2	0.307
5	3	E8	16	2	0.301
7	3	E8	16	2	0.31
8	3	E8	16	2	0.285
1	4	E8	16	1	0.869
3	4	E8	16	1	0.324
5	4	E8	16	1	0.321
7	4	E8	16	1	0.339
8	4	E8	16	1	0.301
1	4	E8	16	2	0.976
3	4	E8	16	2	0.321
5	4	E8	16	2	0.303
7	4	E8	16	2	0.323
8	4	E8	16	2	0.327
1	3	E8	64	1	0.666
3	3	E8	64	1	0.244
5	3	E8	64	1	0.252
7	3	E8	64	1	0.188
8	3	E8	64	1	0.198
1	3	E8	64	2	0.786
3	3	E8	64	2	0.229
5	3	E8	64	2	0.24
7	3	E8	64	2	0.231
8	3	E8	64	2	0.256
1	4	E8	64	1	0.811
3	4	E8	64	1	0.303
5	4	E8	64	1	0.296
7	4	E8	64	1	0.317
8	4	E8	64	1	0.293
1	4	E8	64	2	0.895
3	4	E8	64	2	0.311
5	4	E8	64	2	0.311
7	4	E8	64	2	0.317
8	4	E8	64	2	0.283
1	3	E8	256	1	0.803
3	3	E8	256	1	0.241
5	3	E8	256	1	0.238
7	3	E8	256	1	0.243
8	3	E8	256	1	0.219
1	3	E8	256	2	0.664
3	3	E8	256	2	0.236
5	3	E8	256	2	0.24
7	3	E8	256	2	0.238
8	3	E8	256	2	0.218
1	4	E8	256	1	0.834
3	4	E8	256	1	0.334
5	4	E8	256	1	0.311
7	4	E8	256	1	0.342
8	4	E8	256	1	0.31
1	4	E8	256	2	0.918
3	4	E8	256	2	0.330
5	4	E8	256	2	0.306
7	4	E8	256	2	0.391
8	4	E8	256	2	0.33
1	3	E9	0	1	0.736
3	3	E9	0	1	0.361
5	3	E9	0	1	0.334
7	3	E9	0	1	0.344
8	3	E9	0	1	0.324
1	3	E9	0	2	0.661
3	3	E9	0	2	0.341
5	3	E9	0	2	0.34
7	3	E9	0	2	0.337
8	3	E9	0	2	0.33
1	4	E9	0	1	0.959
3	4	E9	0	1	0.368
5	4	E9	0	1	0.388
7	4	E9	0	1	0.349
8	4	E9	0	1	0.363
1	4	E9	0	2	1.092
3	4	E9	0	2	0.389
5	4	E9	0	2	0.389
7	4	E9	0	2	0.351
8	4	E9	0	2	0.405
1	3	E9	16	1	0.633
3	3	E9	16	1	0.277
5	3	E9	16	1	0.273
7	3	E9	16	1	0.277
8	3	E9	16	1	0.271
1	3	E9	16	2	0.694
3	3	E9	16	2	0.286
5	3	E9	16	2	0.275
7	3	E9	16	2	0.278
8	3	E9	16	2	0.265
1	4	E9	16	1	0.713
3	4	E9	16	1	0.276
5	4	E9	16	1	0.276
7	4	E9	16	1	0.274
8	4	E9	16	1	0.256
1	4	E9	16	2	0.612
3	4	E9	16	2	0.256
5	4	E9	16	2	0.269
7	4	E9	16	2	0.245
8	4	E9	16	2	0.287
1	3	E9	64	1	0.680
3	3	E9	64	1	0.273
5	3	E9	64	1	0.275
7	3	E9	64	1	0.234
8	3	E9	64	1	0.225
1	3	E9	64	2	0.766
3	3	E9	64	2	0.263
5	3	E9	64	2	0.269
7	3	E9	64	2	0.265
8	3	E9	64	2	0.249
1	4	E9	64	1	0.787
3	4	E9	64	1	0.267
5	4	E9	64	1	0.275
7	4	E9	64	1	0.266
8	4	E9	64	1	0.251
1	4	E9	64	2	0.736
3	4	E9	64	2	0.240
5	4	E9	64	2	0.273
7	4	E9	64	2	0.281
8	4	E9	64	2	0.265
1	3	E9	256	1	0.718
3	3	E9	256	1	0.275
5	3	E9	256	1	0.268
7	3	E9	256	1	0.269
8	3	E9	256	1	0.251
1	3	E9	256	2	0.780
3	3	E9	256	2	0.276
5	3	E9	256	2	0.266
7	3	E9	256	2	0.289
8	3	E9	256	2	0.252
1	4	E9	256	1	0.563
3	4	E9	256	1	0.229
5	4	E9	256	1	0.219
7	4	E9	256	1	0.263
8	4	E9	256	1	0.223
1	4	E9	256	2	0.505
3	4	E9	256	2	0.225
5	4	E9	256	2	0.221
7	4	E9	256	2	0.239
8	4	E9	256	2	0.215
1	3	F1	0	1	1.041
3	3	F1	0	1	0.341
5	3	F1	0	1	0.315
7	3	F1	0	1	0.324
8	3	F1	0	1	0.284
1	3	F1	0	2	0.941
3	3	F1	0	2	0.328
5	3	F1	0	2	0.246
7	3	F1	0	2	0.261
8	3	F1	0	2	0.254
1	4	F1	0	1	0.921
3	4	F1	0	1	0.303
5	4	F1	0	1	0.337
7	4	F1	0	1	0.322
8	4	F1	0	1	0.334
1	4	F1	0	2	0.870
3	4	F1	0	2	0.330
5	4	F1	0	2	0.331
7	4	F1	0	2	0.316
8	4	F1	0	2	0.309
1	3	F1	16	1	0.919
3	3	F1	16	1	0.315
5	3	F1	16	1	0.298
7	3	F1	16	1	0.292
8	3	F1	16	1	0.295
1	3	F1	16	2	0.891
3	3	F1	16	2	0.305
5	3	F1	16	2	0.307
7	3	F1	16	2	0.303
8	3	F1	16	2	0.269
1	4	F1	16	1	0.892
3	4	F1	16	1	0.294
5	4	F1	16	1	0.28
7	4	F1	16	1	0.294
8	4	F1	16	1	0.267
1	4	F1	16	2	0.894
3	4	F1	16	2	0.290
5	4	F1	16	2	0.298
7	4	F1	16	2	0.292
8	4	F1	16	2	0.287
1	3	F1	64	1	0.950
3	3	F1	64	1	0.324
5	3	F1	64	1	0.299
7	3	F1	64	1	0.312
8	3	F1	64	1	0.315
1	3	F1	64	2	1.029
3	3	F1	64	2	0.303
5	3	F1	64	2	0.306
7	3	F1	64	2	0.283
8	3	F1	64	2	0.287
1	4	F1	64	1	1.113
3	4	F1	64	1	0.288
5	4	F1	64	1	0.264
7	4	F1	64	1	0.285
8	4	F1	64	1	0.27
1	4	F1	64	2	0.976
3	4	F1	64	2	0.283
5	4	F1	64	2	0.279
7	4	F1	64	2	0.292
8	4	F1	64	2	0.264
1	3	F1	256	1	0.819
3	3	F1	256	1	0.315
5	3	F1	256	1	0.305
7	3	F1	256	1	0.316
8	3	F1	256	1	0.279
1	3	F1	256	2	0.970
3	3	F1	256	2	0.320
5	3	F1	256	2	0.31
7	3	F1	256	2	0.307
8	3	F1	256	2	0.276
1	4	F1	256	1	0.841
3	4	F1	256	1	0.264
5	4	F1	256	1	0.253
7	4	F1	256	1	0.264
8	4	F1	256	1	0.252
1	4	F1	256	2	0.894
3	4	F1	256	2	0.244
5	4	F1	256	2	0.244
7	4	F1	256	2	0.281
8	4	F1	256	2	0.251
1	3	F10	0	1	0.707
3	3	F10	0	1	0.334
5	3	F10	0	1	0.321
7	3	F10	0	1	0.33
8	3	F10	0	1	0.299
1	3	F10	0	2	0.940
3	3	F10	0	2	0.300
5	3	F10	0	2	0.303
7	3	F10	0	2	0.3
8	3	F10	0	2	0.281
1	4	F10	0	1	0.837
3	4	F10	0	1	0.316
5	4	F10	0	1	0.341
7	4	F10	0	1	0.305
8	4	F10	0	1	0.322
1	4	F10	0	2	0.931
3	4	F10	0	2	0.339
5	4	F10	0	2	0.34
7	4	F10	0	2	0.36
8	4	F10	0	2	0.326
1	3	F10	16	1	0.947
3	3	F10	16	1	0.296
5	3	F10	16	1	0.284
7	3	F10	16	1	0.293
8	3	F10	16	1	0.327
1	3	F10	16	2	0.925
3	3	F10	16	2	0.274
5	3	F10	16	2	0.289
7	3	F10	16	2	0.294
8	3	F10	16	2	0.257
1	4	F10	16	1	1.094
3	4	F10	16	1	0.298
5	4	F10	16	1	0.325
7	4	F10	16	1	0.314
8	4	F10	16	1	0.284
1	4	F10	16	2	0.952
3	4	F10	16	2	0.326
5	4	F10	16	2	0.326
7	4	F10	16	2	0.307
8	4	F10	16	2	0.321
1	3	F10	64	1	0.817
3	3	F10	64	1	0.319
5	3	F10	64	1	0.321
7	3	F10	64	1	0.344
8	3	F10	64	1	0.333
1	3	F10	64	2	0.878
3	3	F10	64	2	0.299
5	3	F10	64	2	0.322
7	3	F10	64	2	0.306
8	3	F10	64	2	0.319
1	4	F10	64	1	0.846
3	4	F10	64	1	0.324
5	4	F10	64	1	0.338
7	4	F10	64	1	0.359
8	4	F10	64	1	0.323
1	4	F10	64	2	0.817
3	4	F10	64	2	0.290
5	4	F10	64	2	0.339
7	4	F10	64	2	0.325
8	4	F10	64	2	0.308
1	3	F10	256	1	1.118
3	3	F10	256	1	0.312
5	3	F10	256	1	0.282
7	3	F10	256	1	0.307
8	3	F10	256	1	0.276
1	3	F10	256	2	1.117
3	3	F10	256	2	0.345
5	3	F10	256	2	0.337
7	3	F10	256	2	0.33
8	3	F10	256	2	0.322
1	4	F10	256	1	0.796
3	4	F10	256	1	0.307
5	4	F10	256	1	0.28
7	4	F10	256	1	0.316
8	4	F10	256	1	0.271
1	4	F10	256	2	0.946
3	4	F10	256	2	0.287
5	4	F10	256	2	0.27
7	4	F10	256	2	0.314
8	4	F10	256	2	0.287
1	3	F11	0	1	0.925
3	3	F11	0	1	0.355
5	3	F11	0	1	0.341
7	3	F11	0	1	0.354
8	3	F11	0	1	0.319
1	3	F11	0	2	0.882
3	3	F11	0	2	0.323
5	3	F11	0	2	0.343
7	3	F11	0	2	0.329
8	3	F11	0	2	0.311
1	4	F11	0	1	0.896
3	4	F11	0	1	0.350
5	4	F11	0	1	0.362
7	4	F11	0	1	0.332
8	4	F11	0	1	0.374
1	4	F11	0	2	0.764
3	4	F11	0	2	0.372
5	4	F11	0	2	0.372
7	4	F11	0	2	0.363
8	4	F11	0	2	0.366
1	3	F11	16	1	0.909
3	3	F11	16	1	0.371
5	3	F11	16	1	0.328
7	3	F11	16	1	0.324
8	3	F11	16	1	0.311
1	3	F11	16	2	0.918
3	3	F11	16	2	0.330
5	3	F11	16	2	0.325
7	3	F11	16	2	0.353
8	3	F11	16	2	0.292
1	4	F11	16	1	0.694
3	4	F11	16	1	0.286
5	4	F11	16	1	0.263
7	4	F11	16	1	0.265
8	4	F11	16	1	0.246
1	4	F11	16	2	0.763
3	4	F11	16	2	0.273
5	4	F11	16	2	0.269
7	4	F11	16	2	0.269
8	4	F11	16	2	0.258
1	3	F11	64	1	0.809
3	3	F11	64	1	0.339
5	3	F11	64	1	0.335
7	3	F11	64	1	0.324
8	3	F11	64	1	0.329
1	3	F11	64	2	0.855
3	3	F11	64	2	0.327
5	3	F11	64	2	0.334
7	3	F11	64	2	0.321
8	3	F11	64	2	0.347
1	4	F11	64	1	0.789
3	4	F11	64	1	0.261
5	4	F11	64	1	0.262
7	4	F11	64	1	0.259
8	4	F11	64	1	0.24
1	4	F11	64	2	0.727
3	4	F11	64	2	0.262
5	4	F11	64	2	0.276
7	4	F11	64	2	0.262
8	4	F11	64	2	0.245
1	3	F11	256	1	0.868
3	3	F11	256	1	0.315
5	3	F11	256	1	0.326
7	3	F11	256	1	0.349
8	3	F11	256	1	0.323
1	3	F11	256	2	0.892
3	3	F11	256	2	0.356
5	3	F11	256	2	0.346
7	3	F11	256	2	0.346
8	3	F11	256	2	0.339
1	4	F11	256	1	0.692
3	4	F11	256	1	0.272
5	4	F11	256	1	0.26
7	4	F11	256	1	0.27
8	4	F11	256	1	0.246
1	4	F11	256	2	0.667
3	4	F11	256	2	0.320
5	4	F11	256	2	0.294
7	4	F11	256	2	0.328
8	4	F11	256	2	0.296
1	3	F12	0	1	0.932
3	3	F12	0	1	0.328
5	3	F12	0	1	0.331
7	3	F12	0	1	0.347
8	3	F12	0	1	0.322
1	3	F12	0	2	0.772
3	3	F12	0	2	0.319
5	3	F12	0	2	0.346
7	3	F12	0	2	0.316
8	3	F12	0	2	0.315
1	4	F12	0	1	0.850
3	4	F12	0	1	0.317
5	4	F12	0	1	0.331
7	4	F12	0	1	0.29
8	4	F12	0	1	0.32
1	4	F12	0	2	1.031
3	4	F12	0	2	0.335
5	4	F12	0	2	0.326
7	4	F12	0	2	0.289
8	4	F12	0	2	0.32
1	3	F12	16	1	0.915
3	3	F12	16	1	0.337
5	3	F12	16	1	0.309
7	3	F12	16	1	0.325
8	3	F12	16	1	0.332
1	3	F12	16	2	0.939
3	3	F12	16	2	0.324
5	3	F12	16	2	0.334
7	3	F12	16	2	0.36
8	3	F12	16	2	0.293
1	4	F12	16	1	0.795
3	4	F12	16	1	0.335
5	4	F12	16	1	0.304
7	4	F12	16	1	0.309
8	4	F12	16	1	0.324
1	4	F12	16	2	1.238
3	4	F12	16	2	0.312
5	4	F12	16	2	0.32
7	4	F12	16	2	0.319
8	4	F12	16	2	0.3
1	3	F12	64	1	0.860
3	3	F12	64	1	0.336
5	3	F12	64	1	0.302
7	3	F12	64	1	0.331
8	3	F12	64	1	0.316
1	3	F12	64	2	0.928
3	3	F12	64	2	0.345
5	3	F12	64	2	0.324
7	3	F12	64	2	0.317
8	3	F12	64	2	0.336
1	4	F12	64	1	0.845
3	4	F12	64	1	0.323
5	4	F12	64	1	0.314
7	4	F12	64	1	0.316
8	4	F12	64	1	0.284
1	4	F12	64	2	1.075
3	4	F12	64	2	0.306
5	4	F12	64	2	0.338
7	4	F12	64	2	0.297
8	4	F12	64	2	0.276
1	3	F12	256	1	0.842
3	3	F12	256	1	0.347
5	3	F12	256	1	0.311
7	3	F12	256	1	0.35
8	3	F12	256	1	0.312
1	3	F12	256	2	0.908
3	3	F12	256	2	0.348
5	3	F12	256	2	0.34
7	3	F12	256	2	0.326
8	3	F12	256	2	0.315
1	4	F12	256	1	0.833
3	4	F12	256	1	0.324
5	4	F12	256	1	0.312
7	4	F12	256	1	0.347
8	4	F12	256	1	0.285
1	4	F12	256	2	0.802
3	4	F12	256	2	0.315
5	4	F12	256	2	0.336
7	4	F12	256	2	0.333
8	4	F12	256	2	0.296
1	3	F2	0	1	0.889
3	3	F2	0	1	0.325
5	3	F2	0	1	0.312
7	3	F2	0	1	0.325
8	3	F2	0	1	0.28
1	3	F2	0	2	0.872
3	3	F2	0	2	0.316
5	3	F2	0	2	0.303
7	3	F2	0	2	0.3
8	3	F2	0	2	0.282
1	4	F2	0	1	0.930
3	4	F2	0	1	0.280
5	4	F2	0	1	0.306
7	4	F2	0	1	0.283
8	4	F2	0	1	0.291
1	4	F2	0	2	0.810
3	4	F2	0	2	0.328
5	4	F2	0	2	0.315
7	4	F2	0	2	0.306
8	4	F2	0	2	0.309
1	3	F2	16	1	0.824
3	3	F2	16	1	0.317
5	3	F2	16	1	0.304
7	3	F2	16	1	0.31
8	3	F2	16	1	0.29
1	3	F2	16	2	0.767
3	3	F2	16	2	0.315
5	3	F2	16	2	0.301
7	3	F2	16	2	0.313
8	3	F2	16	2	0.273
1	4	F2	16	1	0.882
3	4	F2	16	1	0.305
5	4	F2	16	1	0.301
7	4	F2	16	1	0.326
8	4	F2	16	1	0.283
1	4	F2	16	2	0.841
3	4	F2	16	2	0.297
5	4	F2	16	2	0.298
7	4	F2	16	2	0.293
8	4	F2	16	2	0.289
1	3	F2	64	1	0.934
3	3	F2	64	1	0.317
5	3	F2	64	1	0.289
7	3	F2	64	1	0.271
8	3	F2	64	1	0.27
1	3	F2	64	2	1.033
3	3	F2	64	2	0.302
5	3	F2	64	2	0.301
7	3	F2	64	2	0.277
8	3	F2	64	2	0.29
1	4	F2	64	1	0.991
3	4	F2	64	1	0.293
5	4	F2	64	1	0.296
7	4	F2	64	1	0.308
8	4	F2	64	1	0.28
1	4	F2	64	2	0.930
3	4	F2	64	2	0.298
5	4	F2	64	2	0.307
7	4	F2	64	2	0.305
8	4	F2	64	2	0.282
1	3	F2	256	1	0.836
3	3	F2	256	1	0.305
5	3	F2	256	1	0.3
7	3	F2	256	1	0.313
8	3	F2	256	1	0.281
1	3	F2	256	2	0.919
3	3	F2	256	2	0.308
5	3	F2	256	2	0.3
7	3	F2	256	2	0.311
8	3	F2	256	2	0.285
1	4	F2	256	1	0.925
3	4	F2	256	1	0.280
5	4	F2	256	1	0.279
7	4	F2	256	1	0.284
8	4	F2	256	1	0.241
1	4	F2	256	2	1.096
3	4	F2	256	2	0.269
5	4	F2	256	2	0.272
7	4	F2	256	2	0.287
8	4	F2	256	2	0.264
1	3	F3	0	1	1.021
3	3	F3	0	1	0.337
5	3	F3	0	1	0.317
7	3	F3	0	1	0.327
8	3	F3	0	1	0.294
1	3	F3	0	2	0.936
3	3	F3	0	2	0.324
5	3	F3	0	2	0.312
7	3	F3	0	2	0.314
8	3	F3	0	2	0.293
1	4	F3	0	1	0.906
3	4	F3	0	1	0.289
5	4	F3	0	1	0.311
7	4	F3	0	1	0.285
8	4	F3	0	1	0.295
1	4	F3	0	2	0.665
3	4	F3	0	2	0.381
5	4	F3	0	2	0.385
7	4	F3	0	2	0.369
8	4	F3	0	2	0.367
1	3	F3	16	1	0.950
3	3	F3	16	1	0.328
5	3	F3	16	1	0.308
7	3	F3	16	1	0.279
8	3	F3	16	1	0.275
1	3	F3	16	2	0.722
3	3	F3	16	2	0.324
5	3	F3	16	2	0.313
7	3	F3	16	2	0.322
8	3	F3	16	2	0.272
1	4	F3	16	1	0.886
3	4	F3	16	1	0.308
5	4	F3	16	1	0.297
7	4	F3	16	1	0.294
8	4	F3	16	1	0.278
1	4	F3	16	2	0.984
3	4	F3	16	2	0.296
5	4	F3	16	2	0.292
7	4	F3	16	2	0.303
8	4	F3	16	2	0.292
1	3	F3	64	1	1.038
3	3	F3	64	1	0.323
5	3	F3	64	1	0.31
7	3	F3	64	1	0.301
8	3	F3	64	1	0.298
1	3	F3	64	2	0.957
3	3	F3	64	2	0.303
5	3	F3	64	2	0.315
7	3	F3	64	2	0.287
8	3	F3	64	2	0.297
1	4	F3	64	1	1.006
3	4	F3	64	1	0.302
5	4	F3	64	1	0.288
7	4	F3	64	1	0.256
8	4	F3	64	1	0.251
1	4	F3	64	2	0.983
3	4	F3	64	2	0.281
5	4	F3	64	2	0.287
7	4	F3	64	2	0.291
8	4	F3	64	2	0.281
1	3	F3	256	1	0.624
3	3	F3	256	1	0.350
5	3	F3	256	1	0.326
7	3	F3	256	1	0.356
8	3	F3	256	1	0.332
1	3	F3	256	2	0.952
3	3	F3	256	2	0.325
5	3	F3	256	2	0.328
7	3	F3	256	2	0.346
8	3	F3	256	2	0.324
1	4	F3	256	1	0.886
3	4	F3	256	1	0.308
5	4	F3	256	1	0.284
7	4	F3	256	1	0.325
8	4	F3	256	1	0.295
1	4	F3	256	2	0.722
3	4	F3	256	2	0.322
5	4	F3	256	2	0.284
7	4	F3	256	2	0.333
8	4	F3	256	2	0.304
1	3	F4	0	1	0.822
3	3	F4	0	1	0.343
5	3	F4	0	1	0.33
7	3	F4	0	1	0.344
8	3	F4	0	1	0.305
1	3	F4	0	2	0.873
3	3	F4	0	2	0.321
5	3	F4	0	2	0.308
7	3	F4	0	2	0.316
8	3	F4	0	2	0.289
1	4	F4	0	1	0.933
3	4	F4	0	1	0.305
5	4	F4	0	1	0.326
7	4	F4	0	1	0.295
8	4	F4	0	1	0.322
1	4	F4	0	2	0.888
3	4	F4	0	2	0.347
5	4	F4	0	2	0.351
7	4	F4	0	2	0.303
8	4	F4	0	2	0.311
1	3	F4	16	1	0.919
3	3	F4	16	1	0.321
5	3	F4	16	1	0.302
7	3	F4	16	1	0.309
8	3	F4	16	1	0.289
1	3	F4	16	2	0.675
3	3	F4	16	2	0.327
5	3	F4	16	2	0.339
7	3	F4	16	2	0.34
8	3	F4	16	2	0.293
1	4	F4	16	1	0.963
3	4	F4	16	1	0.299
5	4	F4	16	1	0.293
7	4	F4	16	1	0.299
8	4	F4	16	1	0.276
1	4	F4	16	2	0.698
3	4	F4	16	2	0.340
5	4	F4	16	2	0.329
7	4	F4	16	2	0.347
8	4	F4	16	2	0.345
1	3	F4	64	1	1.002
3	3	F4	64	1	0.315
5	3	F4	64	1	0.306
7	3	F4	64	1	0.309
8	3	F4	64	1	0.292
1	3	F4	64	2	1.011
3	3	F4	64	2	0.305
5	3	F4	64	2	0.311
7	3	F4	64	2	0.283
8	3	F4	64	2	0.297
1	4	F4	64	1	0.950
3	4	F4	64	1	0.301
5	4	F4	64	1	0.28
7	4	F4	64	1	0.289
8	4	F4	64	1	0.267
1	4	F4	64	2	0.901
3	4	F4	64	2	0.300
5	4	F4	64	2	0.317
7	4	F4	64	2	0.31
8	4	F4	64	2	0.294
1	3	F4	256	1	1.016
3	3	F4	256	1	0.272
5	3	F4	256	1	0.279
7	3	F4	256	1	0.294
8	3	F4	256	1	0.265
1	3	F4	256	2	0.963
3	3	F4	256	2	0.281
5	3	F4	256	2	0.287
7	3	F4	256	2	0.307
8	3	F4	256	2	0.284
1	4	F4	256	1	0.902
3	4	F4	256	1	0.307
5	4	F4	256	1	0.3
7	4	F4	256	1	0.311
8	4	F4	256	1	0.282
1	4	F4	256	2	0.960
3	4	F4	256	2	0.296
5	4	F4	256	2	0.295
7	4	F4	256	2	0.347
8	4	F4	256	2	0.294
1	3	F5	0	1	1.165
3	3	F5	0	1	0.379
5	3	F5	0	1	0.389
7	3	F5	0	1	0.397
8	3	F5	0	1	0.356
1	3	F5	0	2	1.014
3	3	F5	0	2	0.384
5	3	F5	0	2	0.382
7	3	F5	0	2	0.381
8	3	F5	0	2	0.364
1	4	F5	0	1	0.933
3	4	F5	0	1	0.281
5	4	F5	0	1	0.302
7	4	F5	0	1	0.28
8	4	F5	0	1	0.291
1	4	F5	0	2	0.988
3	4	F5	0	2	0.307
5	4	F5	0	2	0.304
7	4	F5	0	2	0.286
8	4	F5	0	2	0.285
1	3	F5	16	1	0.386
3	3	F5	16	1	0.306
5	3	F5	16	1	0.295
7	3	F5	16	1	0.304
8	3	F5	16	1	0.273
1	3	F5	16	2	0.384
3	3	F5	16	2	0.308
5	3	F5	16	2	0.3
7	3	F5	16	2	0.23
8	3	F5	16	2	0.226
1	4	F5	16	1	0.933
3	4	F5	16	1	0.303
5	4	F5	16	1	0.287
7	4	F5	16	1	0.304
8	4	F5	16	1	0.27
1	4	F5	16	2	0.982
3	4	F5	16	2	0.288
5	4	F5	16	2	0.285
7	4	F5	16	2	0.287
8	4	F5	16	2	0.279
1	3	F5	64	1	0.371
3	3	F5	64	1	0.307
5	3	F5	64	1	0.296
7	3	F5	64	1	0.296
8	3	F5	64	1	0.284
1	3	F5	64	2	0.398
3	3	F5	64	2	0.295
5	3	F5	64	2	0.297
7	3	F5	64	2	0.284
8	3	F5	64	2	0.285
1	4	F5	64	1	0.889
3	4	F5	64	1	0.294
5	4	F5	64	1	0.282
7	4	F5	64	1	0.296
8	4	F5	64	1	0.273
1	4	F5	64	2	0.885
3	4	F5	64	2	0.290
5	4	F5	64	2	0.292
7	4	F5	64	2	0.283
8	4	F5	64	2	0.27
1	3	F5	256	1	0.374
3	3	F5	256	1	0.297
5	3	F5	256	1	0.28
7	3	F5	256	1	0.312
8	3	F5	256	1	0.269
1	3	F5	256	2	0.374
3	3	F5	256	2	0.297
5	3	F5	256	2	0.297
7	3	F5	256	2	0.32
8	3	F5	256	2	0.313
1	4	F5	256	1	0.937
3	4	F5	256	1	0.251
5	4	F5	256	1	0.251
7	4	F5	256	1	0.263
8	4	F5	256	1	0.242
1	4	F5	256	2	0.764
3	4	F5	256	2	0.255
5	4	F5	256	2	0.243
7	4	F5	256	2	0.281
8	4	F5	256	2	0.265
1	3	F6	0	1	1.181
3	3	F6	0	1	0.374
5	3	F6	0	1	0.382
7	3	F6	0	1	0.38
8	3	F6	0	1	0.363
1	3	F6	0	2	1.020
3	3	F6	0	2	0.359
5	3	F6	0	2	0.375
7	3	F6	0	2	0.358
8	3	F6	0	2	0.361
1	4	F6	0	1	0.955
3	4	F6	0	1	0.284
5	4	F6	0	1	0.305
7	4	F6	0	1	0.26
8	4	F6	0	1	0.252
1	4	F6	0	2	0.969
3	4	F6	0	2	0.307
5	4	F6	0	2	0.299
7	4	F6	0	2	0.297
8	4	F6	0	2	0.286
1	3	F6	16	1	0.365
3	3	F6	16	1	0.298
5	3	F6	16	1	0.234
7	3	F6	16	1	0.238
8	3	F6	16	1	0.261
1	3	F6	16	2	0.379
3	3	F6	16	2	0.302
5	3	F6	16	2	0.254
7	3	F6	16	2	0.227
8	3	F6	16	2	0.227
1	4	F6	16	1	0.932
3	4	F6	16	1	0.301
5	4	F6	16	1	0.292
7	4	F6	16	1	0.294
8	4	F6	16	1	0.275
1	4	F6	16	2	0.943
3	4	F6	16	2	0.291
5	4	F6	16	2	0.279
7	4	F6	16	2	0.291
8	4	F6	16	2	0.29
1	3	F6	64	1	0.374
3	3	F6	64	1	0.301
5	3	F6	64	1	0.284
7	3	F6	64	1	0.281
8	3	F6	64	1	0.276
1	3	F6	64	2	0.376
3	3	F6	64	2	0.289
5	3	F6	64	2	0.285
7	3	F6	64	2	0.261
8	3	F6	64	2	0.282
1	4	F6	64	1	0.897
3	4	F6	64	1	0.294
5	4	F6	64	1	0.289
7	4	F6	64	1	0.296
8	4	F6	64	1	0.275
1	4	F6	64	2	0.903
3	4	F6	64	2	0.292
5	4	F6	64	2	0.294
7	4	F6	64	2	0.287
8	4	F6	64	2	0.272
1	3	F6	256	1	0.392
3	3	F6	256	1	0.291
5	3	F6	256	1	0.286
7	3	F6	256	1	0.3
8	3	F6	256	1	0.267
1	3	F6	256	2	0.367
3	3	F6	256	2	0.295
5	3	F6	256	2	0.292
7	3	F6	256	2	0.285
8	3	F6	256	2	0.286
1	4	F6	256	1	0.899
3	4	F6	256	1	0.286
5	4	F6	256	1	0.293
7	4	F6	256	1	0.301
8	4	F6	256	1	0.264
1	4	F6	256	2	0.925
3	4	F6	256	2	0.304
5	4	F6	256	2	0.272
7	4	F6	256	2	0.299
8	4	F6	256	2	0.282
1	3	F7	0	1	0.707
3	3	F7	0	1	0.359
5	3	F7	0	1	0.346
7	3	F7	0	1	0.353
8	3	F7	0	1	0.326
1	3	F7	0	2	0.641
3	3	F7	0	2	0.352
5	3	F7	0	2	0.338
7	3	F7	0	2	0.34
8	3	F7	0	2	0.326
1	4	F7	0	1	0.895
3	4	F7	0	1	0.310
5	4	F7	0	1	0.332
7	4	F7	0	1	0.32
8	4	F7	0	1	0.314
1	4	F7	0	2	0.844
3	4	F7	0	2	0.347
5	4	F7	0	2	0.329
7	4	F7	0	2	0.325
8	4	F7	0	2	0.316
1	3	F7	16	1	0.742
3	3	F7	16	1	0.350
5	3	F7	16	1	0.341
7	3	F7	16	1	0.345
8	3	F7	16	1	0.35
1	3	F7	16	2	0.687
3	3	F7	16	2	0.346
5	3	F7	16	2	0.35
7	3	F7	16	2	0.345
8	3	F7	16	2	0.328
1	4	F7	16	1	0.895
3	4	F7	16	1	0.324
5	4	F7	16	1	0.314
7	4	F7	16	1	0.328
8	4	F7	16	1	0.318
1	4	F7	16	2	0.937
3	4	F7	16	2	0.330
5	4	F7	16	2	0.316
7	4	F7	16	2	0.328
8	4	F7	16	2	0.311
1	3	F7	64	1	0.632
3	3	F7	64	1	0.310
5	3	F7	64	1	0.339
7	3	F7	64	1	0.341
8	3	F7	64	1	0.342
1	3	F7	64	2	0.677
3	3	F7	64	2	0.303
5	3	F7	64	2	0.299
7	3	F7	64	2	0.291
8	3	F7	64	2	0.308
1	4	F7	64	1	0.870
3	4	F7	64	1	0.310
5	4	F7	64	1	0.314
7	4	F7	64	1	0.324
8	4	F7	64	1	0.301
1	4	F7	64	2	0.761
3	4	F7	64	2	0.327
5	4	F7	64	2	0.324
7	4	F7	64	2	0.31
8	4	F7	64	2	0.289
1	3	F7	256	1	0.774
3	3	F7	256	1	0.311
5	3	F7	256	1	0.296
