plate_name	plate_number	bioscreen_well	replicate	sp_hist	strep_conc	sp_filtrate	y0	mumax	r2
bioscreen_strep_01	2	197	2	ANC_1977	1024	NA	0.08524324868877801	0.0376377166541567	0.9771100092280517
bioscreen_strep_01	2	198	3	ANC_1977	1024	NA	0.08466777487705562	0.011370096565405918	0.9976858896635654
bioscreen_strep_01	2	199	4	ANC_1977	1024	NA	0.08412704798089504	0.01060161047083306	0.9976992787564288
bioscreen_strep_01	1	2	2	ANC_0403	0	NA	0.004363268267917043	0.322989700846817	0.9995732132771257
bioscreen_strep_01	1	20	5	ANC_1977	0	NA	0.0037622979840170375	0.39150527884542013	0.9998969257654761
bioscreen_strep_01	2	200	5	ANC_1977	1024	NA	0.08383271920178517	0.007696708093919767	0.9979509303252225
bioscreen_strep_01	1	21	1	ANC_0403	4	NA	0.0023209909800863027	0.2951097074201589	0.9998037569518342
bioscreen_strep_01	1	22	2	ANC_0403	4	NA	0.002558516980741242	0.2921246678496318	0.9998368469699638
bioscreen_strep_01	1	23	3	ANC_0403	4	NA	0.0028594384589262067	0.29299824557478144	0.9998186895510385
bioscreen_strep_01	1	24	4	ANC_0403	4	NA	0.004825619719745498	0.25634001223292985	0.9998151700849068
bioscreen_strep_01	1	25	5	ANC_0403	4	NA	0.0027948292293634583	0.29248638502145724	0.9998092341421082
bioscreen_strep_01	1	26	1	ANC_1287	4	NA	0.009912568478049165	0.4109303586848005	0.9996285525592036
bioscreen_strep_01	1	27	2	ANC_1287	4	NA	0.010454679718944706	0.40418561425444577	0.9996430580766716
bioscreen_strep_01	1	28	3	ANC_1287	4	NA	0.01081215159169406	0.40166894336028974	0.999629687237725
bioscreen_strep_01	1	29	4	ANC_1287	4	NA	0.009481684578948638	0.4055676912331367	0.9996651216744155
bioscreen_strep_01	1	3	3	ANC_0403	0	NA	0.004326288899571284	0.32211150533047445	0.9995774815732018
bioscreen_strep_01	1	30	5	ANC_1287	4	NA	0.011413287544868212	0.3908527994407349	0.9996275288693622
bioscreen_strep_01	1	31	1	ANC_1896	4	NA	0.012664758253409635	0.19796370095602991	0.9999868575778895
bioscreen_strep_01	1	32	2	ANC_1896	4	NA	0.01221533475909167	0.20211446458397594	0.9999836476819721
bioscreen_strep_01	1	33	3	ANC_1896	4	NA	0.014144774878645232	0.19186172902864848	0.9999731229865186
bioscreen_strep_01	1	34	4	ANC_1896	4	NA	0.012280745192535589	0.19998001926926479	0.999986159110715
bioscreen_strep_01	1	35	5	ANC_1896	4	NA	0.012509020396082966	0.19895152170718378	0.9999850261656882
bioscreen_strep_01	1	36	1	ANC_1977	4	NA	0.004135337935495531	0.3465301443224016	0.9999148865767875
bioscreen_strep_01	1	37	2	ANC_1977	4	NA	0.0036669578880207912	0.3484957415979311	0.9998994143226204
bioscreen_strep_01	1	38	3	ANC_1977	4	NA	0.004162215487565172	0.34604384925189646	0.9999094249526621
bioscreen_strep_01	1	39	4	ANC_1977	4	NA	0.003706704358740861	0.3465938946487437	0.9999142544312773
bioscreen_strep_01	1	4	4	ANC_0403	0	NA	0.004351565603233339	0.31917856167917286	0.9996142969907826
bioscreen_strep_01	1	40	5	ANC_1977	4	NA	0.0034885820453561794	0.356854086293045	0.9999199726184613
bioscreen_strep_01	1	41	1	ANC_0403	8	NA	0.0016755471569190443	0.2923324286191508	0.9997979162400086
bioscreen_strep_01	1	42	2	ANC_0403	8	NA	0.002225842361009676	0.290352261363068	0.9998028610155174
bioscreen_strep_01	1	43	3	ANC_0403	8	NA	0.00227698672087949	0.29072263579316404	0.9998065516417729
bioscreen_strep_01	1	44	4	ANC_0403	8	NA	0.002510534411233413	0.29011133359145763	0.9998122103257597
bioscreen_strep_01	1	45	5	ANC_0403	8	NA	0.0027140257653128297	0.2857096639514517	0.9998304047114365
bioscreen_strep_01	1	46	1	ANC_1287	8	NA	0.010278987443355106	0.4083328795860062	0.9995567481598844
bioscreen_strep_01	1	47	2	ANC_1287	8	NA	0.010475752510188806	0.40136015997670654	0.9996092507858395
bioscreen_strep_01	1	48	3	ANC_1287	8	NA	0.010645834963426361	0.405624172237846	0.9996162602928806
bioscreen_strep_01	1	49	4	ANC_1287	8	NA	0.010838768751762536	0.3985473923045358	0.9996448352297862
bioscreen_strep_01	1	5	5	ANC_0403	0	NA	0.004485167903059712	0.3174364701440836	0.9996447064917764
bioscreen_strep_01	1	50	5	ANC_1287	8	NA	0.011608917915255923	0.390807389270492	0.9995987648667239
bioscreen_strep_01	1	51	1	ANC_1896	8	NA	0.012955852403921955	0.1953193348671913	0.9999879754064223
bioscreen_strep_01	1	52	2	ANC_1896	8	NA	0.011816905125813749	0.1977878838527116	0.9999869018309125
bioscreen_strep_01	1	53	3	ANC_1896	8	NA	0.012587070357107879	0.1993378461865587	0.9999856076005785
bioscreen_strep_01	1	54	4	ANC_1896	8	NA	0.012594204664226097	0.1980463042362218	0.9999865115360729
bioscreen_strep_01	1	55	5	ANC_1896	8	NA	0.012608720881325225	0.19796125664315922	0.9999863819090582
bioscreen_strep_01	1	56	1	ANC_1977	8	NA	0.004353477517669579	0.30511836187561947	0.9999022903502427
bioscreen_strep_01	1	57	2	ANC_1977	8	NA	0.0040143405182098335	0.31267966005347153	0.999929153209153
bioscreen_strep_01	1	58	3	ANC_1977	8	NA	0.0034136156859815832	0.31199944724011774	0.999921577183551
bioscreen_strep_01	1	59	4	ANC_1977	8	NA	0.004342235714530282	0.3059471848775808	0.9999386776188937
bioscreen_strep_01	1	6	1	ANC_1287	0	NA	0.01198045175278394	0.3802265288584141	0.9997018876655256
bioscreen_strep_01	1	60	5	ANC_1977	8	NA	0.0036921314914407167	0.31870700090872056	0.9999389136001889
bioscreen_strep_01	1	61	1	ANC_0403	16	NA	0.00105382996133523	0.3099364005843093	0.9998024430094211
bioscreen_strep_01	1	62	2	ANC_0403	16	NA	0.001311907960125811	0.31207850526248343	0.9997818317979946
bioscreen_strep_01	1	63	3	ANC_0403	16	NA	0.0016664523425114744	0.2719548068549457	0.9998547484593171
bioscreen_strep_01	1	64	4	ANC_0403	16	NA	0.001655526774566824	0.2727895890568191	0.9998385967014294
bioscreen_strep_01	1	65	5	ANC_0403	16	NA	0.0014492689578799976	0.27861877505666843	0.9998280253539659
bioscreen_strep_01	1	66	1	ANC_1287	16	NA	0.010236077247816272	0.4074807080277458	0.9995713200231804
bioscreen_strep_01	1	67	2	ANC_1287	16	NA	0.010118382577744106	0.4084528112036425	0.9995813341380497
bioscreen_strep_01	1	68	3	ANC_1287	16	NA	0.010344063846807946	0.4099521808384712	0.9995548745750215
bioscreen_strep_01	1	69	4	ANC_1287	16	NA	0.010571778973944491	0.401003980084446	0.9996154794685774
bioscreen_strep_01	1	7	2	ANC_1287	0	NA	0.01183724529308324	0.38596207315151015	0.9996771449662775
bioscreen_strep_01	1	70	5	ANC_1287	16	NA	0.013560925194278149	0.3686577188946089	0.9995131180615352
bioscreen_strep_01	1	71	1	ANC_1896	16	NA	0.012386410864489704	0.196814491599694	0.9999883238294511
bioscreen_strep_01	1	72	2	ANC_1896	16	NA	0.012967486947440834	0.19470879697907226	0.9999893093492026
bioscreen_strep_01	1	73	3	ANC_1896	16	NA	0.012633915564192147	0.19574238682672193	0.9999888385894634
bioscreen_strep_01	1	74	4	ANC_1896	16	NA	0.012544497733349886	0.19624931636685547	0.99998853559414
bioscreen_strep_01	1	75	5	ANC_1896	16	NA	0.012546458395969736	0.19567361746055723	0.9999879555769614
bioscreen_strep_01	1	76	1	ANC_1977	16	NA	0.04198817764357856	0.01815108425330685	0.9990815183833609
bioscreen_strep_01	1	77	2	ANC_1977	16	NA	1.9256360830008075e-4	0.2551633430110256	0.9999351850089128
bioscreen_strep_01	1	78	3	ANC_1977	16	NA	4.595264866046911e-5	0.2505947566858547	0.9999382246266526
bioscreen_strep_01	1	79	4	ANC_1977	16	NA	1.8874679818082378e-5	0.25384827848927694	0.9999119808452155
bioscreen_strep_01	1	8	3	ANC_1287	0	NA	0.011840089351839942	0.38322490778290375	0.9996882139910283
bioscreen_strep_01	1	80	5	ANC_1977	16	NA	1.4596702482269433e-5	0.2204874894835048	0.9998254736374323
bioscreen_strep_01	1	81	1	ANC_0403	32	NA	6.101674342823798e-4	0.3517121539379593	0.9996583519196628
bioscreen_strep_01	1	82	2	ANC_0403	32	NA	7.299240210842281e-4	0.22369605126347594	0.9999746026032994
bioscreen_strep_01	1	83	3	ANC_0403	32	NA	8.12706432228203e-4	0.33537206208273296	0.9997345599146107
bioscreen_strep_01	1	84	4	ANC_0403	32	NA	6.11016248337392e-4	0.3446502546822932	0.9996923735833827
bioscreen_strep_01	1	85	5	ANC_0403	32	NA	8.680599837077123e-4	0.22168554017125794	0.9999701191476925
bioscreen_strep_01	1	86	1	ANC_1287	32	NA	0.013300101194615232	0.35415422032273974	0.9997872176605194
bioscreen_strep_01	1	87	2	ANC_1287	32	NA	0.013279218041292699	0.35534199143639067	0.9997813260272479
bioscreen_strep_01	1	88	3	ANC_1287	32	NA	0.012765951331873662	0.35870752186301263	0.9997600075131153
bioscreen_strep_01	1	89	4	ANC_1287	32	NA	0.012250018395646357	0.3730132635291125	0.9996973176619408
bioscreen_strep_01	1	9	4	ANC_1287	0	NA	0.012259060269368847	0.3796473360932871	0.9996913151876767
bioscreen_strep_01	1	90	5	ANC_1287	32	NA	0.01254458472741644	0.36117211163390217	0.9997682087603821
bioscreen_strep_01	1	91	1	ANC_1896	32	NA	0.012755416085394487	0.1955428110454206	0.9999871929479593
bioscreen_strep_01	1	92	2	ANC_1896	32	NA	0.012600248385752208	0.19494763120388345	0.9999885106874058
bioscreen_strep_01	1	93	3	ANC_1896	32	NA	0.012543245638647548	0.19479467641071793	0.9999886227722768
bioscreen_strep_01	1	94	4	ANC_1896	32	NA	0.012887371491606134	0.19193267337171208	0.9999896914871108
bioscreen_strep_01	1	95	5	ANC_1896	32	NA	0.012598442318272804	0.193723600747205	0.999988726735742
bioscreen_strep_01	1	96	1	ANC_1977	32	NA	0.08431149155081437	0.0076035158273992315	0.9865664486557989
bioscreen_strep_01	1	97	2	ANC_1977	32	NA	0.08404781390823954	0.006779144191994411	0.9949176886414004
bioscreen_strep_01	1	98	3	ANC_1977	32	NA	0.08383603355136883	0.005361218937178097	0.9814524054172444
bioscreen_strep_01	1	99	4	ANC_1977	32	NA	0.08334401161028594	0.008666085470802862	0.9770650446652699
bioscreen_strep_02	1	1	1	ANC_0403	2048	NA	0.08165646735504127	0.008181889744881305	0.9761724538247317
bioscreen_strep_02	1	10	5	ANC_1287	2048	NA	0.08132027150954849	0.008908562301712263	0.9896942327935006
bioscreen_strep_02	2	100	5	EVO_1977	8	NA	0.001842703240728081	0.35546921349211025	0.9998157284567863
bioscreen_strep_02	2	101	1	EVO_0403	16	NA	0.004697206685966641	0.31677814643548097	0.9996210494284522
bioscreen_strep_02	2	102	2	EVO_0403	16	NA	0.005224871857567111	0.30438143810379886	0.9996912156955374
bioscreen_strep_02	2	103	3	EVO_0403	16	NA	0.005084797683357637	0.30335848734376064	0.9997114599101068
bioscreen_strep_02	2	104	4	EVO_0403	16	NA	0.005245911725123249	0.29873391165625324	0.999711046119658
bioscreen_strep_02	2	105	5	EVO_0403	16	NA	0.005281053699381493	0.29990369429065633	0.9997174244140773
bioscreen_strep_02	2	106	1	EVO_1287	16	NA	0.009846419742572263	0.27893120786310877	0.999887302895816
bioscreen_strep_02	2	107	2	EVO_1287	16	NA	0.009663751689691828	0.2804551020092086	0.9998886212132818
bioscreen_strep_02	2	108	3	EVO_1287	16	NA	0.009173165114767417	0.2865645629117266	0.9998587990363277
bioscreen_strep_02	2	109	4	EVO_1287	16	NA	0.00887326490877025	0.2876885529486576	0.9998656899322748
bioscreen_strep_02	1	11	1	ANC_1896	2048	NA	0.08106133471070089	0.007914030344743925	0.9887717080034446
bioscreen_strep_02	2	110	5	EVO_1287	16	NA	0.009671285243433567	0.27933387873019094	0.9998790189133865
bioscreen_strep_02	2	111	1	EVO_1896	16	NA	0.013915806407098753	0.15200159982725295	0.9999957325684483
bioscreen_strep_02	2	112	2	EVO_1896	16	NA	0.013643748015453892	0.15094269422330667	0.9999966335431509
bioscreen_strep_02	2	113	3	EVO_1896	16	NA	0.014170439094245016	0.15004552223574955	0.9999964560108331
bioscreen_strep_02	2	114	4	EVO_1896	16	NA	0.013552410070042042	0.15211261246969807	0.9999960528517673
bioscreen_strep_02	2	115	5	EVO_1896	16	NA	0.01342441719400035	0.15198089165027526	0.9999963847163885
bioscreen_strep_02	2	116	1	EVO_1977	16	NA	0.0022497055326718336	0.34114828637347494	0.9998539941844182
bioscreen_strep_02	2	117	2	EVO_1977	16	NA	0.0021916067234603698	0.34257343378963673	0.999841553043599
bioscreen_strep_02	2	118	3	EVO_1977	16	NA	0.002136662306631108	0.3421531629042421	0.9998322128824958
bioscreen_strep_02	2	119	4	EVO_1977	16	NA	0.0022191547134978672	0.3421497265178813	0.9998354913473907
bioscreen_strep_02	1	12	2	ANC_1896	2048	NA	0.07974046435082281	0.010588156076467096	0.989753483641729
bioscreen_strep_02	2	120	5	EVO_1977	16	NA	0.001954250276703813	0.3537326234454794	0.9998337640438565
bioscreen_strep_02	2	121	1	EVO_0403	32	NA	0.004594888519244175	0.31815040010971024	0.9996403878055905
bioscreen_strep_02	2	122	2	EVO_0403	32	NA	0.004859153163918618	0.3113920450730056	0.9996748988810813
bioscreen_strep_02	2	123	3	EVO_0403	32	NA	0.004554276289038785	0.31631358069869603	0.9996634325011544
bioscreen_strep_02	2	124	4	EVO_0403	32	NA	0.004841825415682825	0.31264967039678726	0.9996890346345473
bioscreen_strep_02	2	125	5	EVO_0403	32	NA	0.004766131417721844	0.3127839874914581	0.9996805980093821
bioscreen_strep_02	2	126	1	EVO_1287	32	NA	0.009204927838948036	0.27930604049409297	0.9998600352864995
bioscreen_strep_02	2	127	2	EVO_1287	32	NA	0.00934904358927916	0.28024954675408825	0.9998500797508993
bioscreen_strep_02	2	128	3	EVO_1287	32	NA	0.00953684552453866	0.2797063848551049	0.9998442860602411
bioscreen_strep_02	2	129	4	EVO_1287	32	NA	0.009556301005820713	0.28474987112040634	0.9998315280041697
bioscreen_strep_02	1	13	3	ANC_1896	2048	NA	0.07974056870933383	0.011685970246208958	0.9903019221856898
bioscreen_strep_02	2	130	5	EVO_1287	32	NA	0.009680853281833877	0.27279202521909224	0.9998526786074766
bioscreen_strep_02	2	131	1	EVO_1896	32	NA	0.012601713460477218	0.15614113816560626	0.9999957021775888
bioscreen_strep_02	2	132	2	EVO_1896	32	NA	0.015124974298809246	0.14518585876196408	0.9999960866003405
bioscreen_strep_02	2	133	3	EVO_1896	32	NA	0.014506553180890815	0.14639669549711412	0.999996178470967
bioscreen_strep_02	2	134	4	EVO_1896	32	NA	0.015219571267076034	0.1437786700131483	0.9999963494598597
bioscreen_strep_02	2	135	5	EVO_1896	32	NA	0.0151904297450889	0.143712871894788	0.9999963469198646
bioscreen_strep_02	2	136	1	EVO_1977	32	NA	0.0020905861488350417	0.34437484041416827	0.9998605438315514
bioscreen_strep_02	2	137	2	EVO_1977	32	NA	0.0019071540429611519	0.35130539642968256	0.9998523031140779
bioscreen_strep_02	2	138	3	EVO_1977	32	NA	0.002048769443992454	0.34855703761627693	0.9998408159849362
bioscreen_strep_02	2	139	4	EVO_1977	32	NA	0.001891808013775937	0.3497131415200001	0.9998538571764456
bioscreen_strep_02	1	14	4	ANC_1896	2048	NA	0.07935355435366673	0.010448118875887894	0.9885202274335788
bioscreen_strep_02	2	140	5	EVO_1977	32	NA	0.0017722551120452575	0.3560527584999314	0.9998074708328989
bioscreen_strep_02	1	15	5	ANC_1896	2048	NA	0.08051241903711913	0.010408438766694983	0.9825109081913519
bioscreen_strep_02	1	16	1	ANC_1977	2048	NA	0.07933040992316667	0.011224407564380354	0.9852368368181701
bioscreen_strep_02	1	17	2	ANC_1977	2048	NA	0.07975735855685269	0.009817161640269816	0.9819569431100181
bioscreen_strep_02	1	18	3	ANC_1977	2048	NA	0.08038185893448731	0.010064611536894077	0.9896681604197755
bioscreen_strep_02	1	19	4	ANC_1977	2048	NA	0.0813348790798204	0.006057161777241101	0.9772648285472868
bioscreen_strep_02	1	2	2	ANC_0403	2048	NA	0.08105979101697065	0.007943009817324128	0.983588919245158
bioscreen_strep_02	1	20	5	ANC_1977	2048	NA	0.08203248450387453	0.007864895441800185	0.9866351548058612
bioscreen_strep_02	1	21	1	ANC_0403	4096	NA	0.08077657438444495	0.0038782122160666995	0.9825471061087862
bioscreen_strep_02	1	22	2	ANC_0403	4096	NA	0.0803034267766754	0.004727918452213475	0.9889366517948356
bioscreen_strep_02	1	23	3	ANC_0403	4096	NA	0.07985532768109978	0.007949329710352811	0.9661090432601919
bioscreen_strep_02	1	24	4	ANC_0403	4096	NA	0.07952697597088079	0.010378231488452386	0.9879655317154236
bioscreen_strep_02	1	25	5	ANC_0403	4096	NA	0.0793108743896355	0.008087381025802932	0.9900017866349823
bioscreen_strep_02	1	26	1	ANC_1287	4096	NA	0.07927365662688732	0.009718020680674034	0.9888701785700206
bioscreen_strep_02	1	27	2	ANC_1287	4096	NA	0.07901043465901086	0.009700544095083601	0.9873897070959033
bioscreen_strep_02	1	28	3	ANC_1287	4096	NA	0.07940341509810075	0.01002912953259484	0.991671303790504
bioscreen_strep_02	1	29	4	ANC_1287	4096	NA	0.07965740432475907	0.008350259795020644	0.9938780581707294
bioscreen_strep_02	1	3	3	ANC_0403	2048	NA	0.08041594173389816	0.009603944280472598	0.9919724440289228
bioscreen_strep_02	1	30	5	ANC_1287	4096	NA	0.08160532828299123	0.007062428285036289	0.9786860640010838
bioscreen_strep_02	1	31	1	ANC_1896	4096	NA	0.08006238240460031	0.00899762282183564	0.9824624112089135
bioscreen_strep_02	1	32	2	ANC_1896	4096	NA	0.07935271935842393	0.010460795495231323	0.9935164795787634
bioscreen_strep_02	1	33	3	ANC_1896	4096	NA	0.0793070040535076	0.011787013505175024	0.9961949780436674
bioscreen_strep_02	1	34	4	ANC_1896	4096	NA	0.07870146031286228	0.012279574860755343	0.9930713371215948
bioscreen_strep_02	1	35	5	ANC_1896	4096	NA	0.07897288257486462	0.011445071620589962	0.991964106042486
bioscreen_strep_02	1	36	1	ANC_1977	4096	NA	0.07900253851262135	0.009647663627015373	0.9883346785245646
bioscreen_strep_02	1	37	2	ANC_1977	4096	NA	0.07897292203624022	0.011446062784522508	0.9887357822334994
bioscreen_strep_02	1	38	3	ANC_1977	4096	NA	0.0795748525804701	0.009948682903753945	0.9838359185310827
bioscreen_strep_02	1	39	4	ANC_1977	4096	NA	0.08092196268749682	0.0074254314244493755	0.9852504934587403
bioscreen_strep_02	1	4	4	ANC_0403	2048	NA	0.07978126538798692	0.00927097899460054	0.9967733721200773
bioscreen_strep_02	1	40	5	ANC_1977	4096	NA	0.08135096770912051	0.006371392668904629	0.9742944353700774
bioscreen_strep_02	2	41	1	EVO_0403	0	NA	0.0053567382497849945	0.30266548500921303	0.9997383538391933
bioscreen_strep_02	2	42	2	EVO_0403	0	NA	0.005088635810391971	0.30591396293970735	0.9997227802010048
bioscreen_strep_02	2	43	3	EVO_0403	0	NA	0.004902776454980177	0.3062317964120782	0.9997087934756472
bioscreen_strep_02	2	44	4	EVO_0403	0	NA	0.0050419519052382015	0.3034527885438623	0.9997328031707399
bioscreen_strep_02	2	45	5	EVO_0403	0	NA	0.005052796845851195	0.3001312126389955	0.9997100320276193
bioscreen_strep_02	2	46	1	EVO_1287	0	NA	0.009473139688928368	0.27440192760267884	0.999893750436024
bioscreen_strep_02	2	47	2	EVO_1287	0	NA	0.009307252416792304	0.2740178081077332	0.9998969369031852
bioscreen_strep_02	2	48	3	EVO_1287	0	NA	0.009308894047481829	0.27485148643089496	0.9999052845768662
bioscreen_strep_02	2	49	4	EVO_1287	0	NA	0.00955124958878638	0.2746039621017387	0.9999027487058877
bioscreen_strep_02	1	5	5	ANC_0403	2048	NA	0.08034086867566845	0.008866060445177642	0.9932954284141782
bioscreen_strep_02	2	50	5	EVO_1287	0	NA	0.00875389447020322	0.28552669115838536	0.9998913270544898
bioscreen_strep_02	2	51	1	EVO_1896	0	NA	0.012453624178682027	0.15627600401693553	0.9999946837240863
bioscreen_strep_02	2	52	2	EVO_1896	0	NA	0.012162655084904397	0.1578796992735597	0.999995119067847
bioscreen_strep_02	2	53	3	EVO_1896	0	NA	0.01217151096465426	0.15966187684569122	0.9999952964075464
bioscreen_strep_02	2	54	4	EVO_1896	0	NA	0.01204167970705522	0.15940237825663006	0.9999948334141175
bioscreen_strep_02	2	55	5	EVO_1896	0	NA	0.011714168751242962	0.16033974605607706	0.999995245973218
bioscreen_strep_02	2	56	1	EVO_1977	0	NA	0.0021327435596164364	0.34225131327601205	0.9998533026202722
bioscreen_strep_02	2	57	2	EVO_1977	0	NA	0.0019465528980534314	0.34986479665662246	0.9998347886896949
bioscreen_strep_02	2	58	3	EVO_1977	0	NA	0.0018927881596983354	0.3500471716849111	0.9998276576079801
bioscreen_strep_02	2	59	4	EVO_1977	0	NA	0.0018054188076084172	0.3560915708839267	0.9998262929306897
bioscreen_strep_02	1	6	1	ANC_1287	2048	NA	0.08007540123105397	0.011052101573016311	0.9897117593339902
bioscreen_strep_02	2	60	5	EVO_1977	0	NA	0.001865121935300389	0.35104611093706856	0.9998196258774277
bioscreen_strep_02	2	61	1	EVO_0403	4	NA	0.005253092609935732	0.30319460547401	0.9996937951869517
bioscreen_strep_02	2	62	2	EVO_0403	4	NA	0.005435613355561967	0.2981608344427879	0.9997039169059284
bioscreen_strep_02	2	63	3	EVO_0403	4	NA	0.00584395644685523	0.28673449112214283	0.9996993108510067
bioscreen_strep_02	2	64	4	EVO_0403	4	NA	0.005399760340537027	0.29560691215107976	0.9997288653486758
bioscreen_strep_02	2	65	5	EVO_0403	4	NA	0.006542566801922156	0.2789568051884772	0.9997264016175889
bioscreen_strep_02	2	66	1	EVO_1287	4	NA	0.008354122562323384	0.2967573267762018	0.9998674987155608
bioscreen_strep_02	2	67	2	EVO_1287	4	NA	0.008022433959507677	0.30219124381935564	0.9998439798674313
bioscreen_strep_02	2	68	3	EVO_1287	4	NA	0.008239451884226336	0.2999321700698888	0.9998427334456798
bioscreen_strep_02	2	69	4	EVO_1287	4	NA	0.008257368583474227	0.2959662093452437	0.9998549764630063
bioscreen_strep_02	1	7	2	ANC_1287	2048	NA	0.07975814555987407	0.009788648641948164	0.9931051827251766
bioscreen_strep_02	2	70	5	EVO_1287	4	NA	0.008193768414637644	0.29593037028115027	0.9998580975470565
bioscreen_strep_02	2	71	1	EVO_1896	4	NA	0.012878682149797031	0.1553514426424897	0.9999958374895007
bioscreen_strep_02	2	72	2	EVO_1896	4	NA	0.01301902839233265	0.15436095663341007	0.9999959858066465
bioscreen_strep_02	2	73	3	EVO_1896	4	NA	0.01212435136970787	0.15948560197129508	0.9999952948866846
bioscreen_strep_02	2	74	4	EVO_1896	4	NA	0.012295228455247354	0.1579452355767581	0.9999957682845758
bioscreen_strep_02	2	75	5	EVO_1896	4	NA	0.01227824918859534	0.1574484472198834	0.9999954531862525
bioscreen_strep_02	2	76	1	EVO_1977	4	NA	0.002066037992752529	0.3439279961392146	0.9998223559893148
bioscreen_strep_02	2	77	2	EVO_1977	4	NA	0.002255621708844423	0.3408337916436944	0.9998316869562439
bioscreen_strep_02	2	78	3	EVO_1977	4	NA	0.0019545488449112377	0.34722296559023574	0.9998496227769773
bioscreen_strep_02	2	79	4	EVO_1977	4	NA	0.002140983622122501	0.3450209523923667	0.9998391488678774
bioscreen_strep_02	1	8	3	ANC_1287	2048	NA	0.08004420331687186	0.009867537815985702	0.9939483572097558
bioscreen_strep_02	2	80	5	EVO_1977	4	NA	0.0018361733187311634	0.3560532961773231	0.9998281811966238
bioscreen_strep_02	2	81	1	EVO_0403	8	NA	0.005208113217950947	0.30710151465342544	0.9996517895488095
bioscreen_strep_02	2	82	2	EVO_0403	8	NA	0.005587728003429307	0.29771350394221446	0.9997087663459105
bioscreen_strep_02	2	83	3	EVO_0403	8	NA	0.0052904193836419665	0.29836529269748435	0.9996883412347477
bioscreen_strep_02	2	84	4	EVO_0403	8	NA	0.005692598122737862	0.29104035323570526	0.9997329443576215
bioscreen_strep_02	2	85	5	EVO_0403	8	NA	0.005533195638120531	0.2907112762273568	0.999728580391125
bioscreen_strep_02	2	86	1	EVO_1287	8	NA	0.0071666111298852395	0.3160605102461313	0.9997733313031193
bioscreen_strep_02	2	87	2	EVO_1287	8	NA	0.007368246443925395	0.3109546719815478	0.9997751367446804
bioscreen_strep_02	2	88	3	EVO_1287	8	NA	0.007819231294243374	0.3035580836159924	0.9998186520180931
bioscreen_strep_02	2	89	4	EVO_1287	8	NA	0.008206248533474066	0.297008316011734	0.9998481777150559
bioscreen_strep_02	1	9	4	ANC_1287	2048	NA	0.08104349551883211	0.009781598454360907	0.9935281227961329
bioscreen_strep_02	2	90	5	EVO_1287	8	NA	0.008105136040323785	0.2980693767900613	0.999829836324709
bioscreen_strep_02	2	91	1	EVO_1896	8	NA	0.012944716992951825	0.1551436036026814	0.9999953163424986
bioscreen_strep_02	2	92	2	EVO_1896	8	NA	0.012689977803434175	0.15591476902731527	0.9999960152213028
bioscreen_strep_02	2	93	3	EVO_1896	8	NA	0.012895533020590962	0.15576197377662918	0.9999952864863888
bioscreen_strep_02	2	94	4	EVO_1896	8	NA	0.012129468884892358	0.15777470968062715	0.9999951477848893
bioscreen_strep_02	2	95	5	EVO_1896	8	NA	0.012546700317747005	0.15674806772920472	0.9999961857185108
bioscreen_strep_02	2	96	1	EVO_1977	8	NA	0.0021700800194790777	0.33877567668781877	0.9998360534456286
bioscreen_strep_02	2	97	2	EVO_1977	8	NA	0.002188200296287115	0.3430599524915115	0.9998376096520522
bioscreen_strep_02	2	98	3	EVO_1977	8	NA	0.0019797534260196014	0.3460026978659074	0.9998350139756595
bioscreen_strep_02	2	99	4	EVO_1977	8	NA	0.0019260894356940004	0.35121757679928217	0.9998072511629781
bioscreen_strep_03	1	1	1	EVO_0403	64	NA	0.004298898308499975	0.321958056219334	0.9996435675214824
bioscreen_strep_03	1	10	5	EVO_1287	64	NA	0.007745554107253958	0.29012890622796333	0.999867315163623
bioscreen_strep_03	1	100	5	EVO_1977	1024	NA	0.0017698225127169087	0.3584079501750285	0.9997765949045109
bioscreen_strep_03	2	101	1	EVO_0403	2048	NA	0.004923526069670742	0.2911113907190758	0.9997413752756417
bioscreen_strep_03	2	102	2	EVO_0403	2048	NA	0.0048506716776693425	0.29293510009256823	0.9997662626980186
bioscreen_strep_03	2	103	3	EVO_0403	2048	NA	0.003970242621731747	0.29967980114366954	0.9997439864813585
bioscreen_strep_03	2	104	4	EVO_0403	2048	NA	0.0047687091924943515	0.28717623678582355	0.9997989101487019
bioscreen_strep_03	2	105	5	EVO_0403	2048	NA	0.004530406834994546	0.28834626758499343	0.9998073444081477
bioscreen_strep_03	2	106	1	EVO_1287	2048	NA	0.008416638666607797	0.2826266963253963	0.9998797687458656
bioscreen_strep_03	2	107	2	EVO_1287	2048	NA	0.00821127926460394	0.284207622154372	0.9998792177334936
bioscreen_strep_03	2	108	3	EVO_1287	2048	NA	0.00873813294436605	0.2814006068775949	0.9998954213643078
bioscreen_strep_03	2	109	4	EVO_1287	2048	NA	0.007951960437600533	0.2910207244908685	0.9998698459609706
bioscreen_strep_03	1	11	1	EVO_1896	64	NA	0.013119018136982841	0.1554723383630762	0.9999955291509097
bioscreen_strep_03	2	110	5	EVO_1287	2048	NA	0.007578637690118267	0.2949077892721573	0.9998773170193477
bioscreen_strep_03	2	111	1	EVO_1896	2048	NA	0.013554642441120994	0.1533098213376263	0.9999958687764581
