plate_name	plate_number	bioscreen_well	replicate	sp_hist	strep_conc	sp_filtrate	y0	y0_lm	mumax	lag	r2
bioscreen_pairwise_filtrates_01	1	17	2	ANC_1977	NA	ANC_0403	0.08033333333333334	0.004396663330865357	0.29569848350664985	9.825341986942673	0.9993242070904148
bioscreen_pairwise_filtrates_01	1	18	3	ANC_1977	NA	ANC_0403	0.08066666666666666	0.0042656142482234765	0.2975378819341463	9.880218367892088	0.9995028190253259
bioscreen_pairwise_filtrates_01	1	19	4	ANC_1977	NA	ANC_0403	0.08066666666666666	0.004531856152613055	0.2918654990533756	9.86479677982308	0.9994926505957277
bioscreen_pairwise_filtrates_01	1	2	2	ANC_0403	NA	ANC_0403	0.08166666666666667	0.08150278294497305	0.00984448094711478	0.20404891425819863	0.9821729087876325
bioscreen_pairwise_filtrates_01	1	20	5	ANC_1977	NA	ANC_0403	0.08166666666666667	0.005403032350901098	0.2767365581438561	9.813251988339541	0.9996413935088482
bioscreen_pairwise_filtrates_01	1	21	1	ANC_0403	NA	EVO_0403	0.08166666666666667	0.0822007716971565	0.0018249410997931317	-3.5720430568718227	0.7193213257424079
bioscreen_pairwise_filtrates_01	1	22	2	ANC_0403	NA	EVO_0403	0.08133333333333334	0.08116350429946273	0.010970848651678147	0.190527186989883	0.945026487687621
bioscreen_pairwise_filtrates_01	1	23	3	ANC_0403	NA	EVO_0403	0.08066666666666666	0.08064155798144182	0.012784712546284766	0.024350422010035944	0.9728931845222877
bioscreen_pairwise_filtrates_01	1	24	4	ANC_0403	NA	EVO_0403	0.08033333333333334	0.08034166506505937	0.013996949231881812	-0.007409409230416115	0.9802683595558807
bioscreen_pairwise_filtrates_01	1	25	5	ANC_0403	NA	EVO_0403	0.08066666666666666	0.08068095299681197	0.01058511586136127	-0.016729867452713737	0.9897771441705603
bioscreen_pairwise_filtrates_01	1	26	1	ANC_1287	NA	EVO_0403	0.08033333333333334	0.00867299687147142	0.35546949918525567	6.262056966751664	0.9991342449964561
bioscreen_pairwise_filtrates_01	1	27	2	ANC_1287	NA	EVO_0403	0.081	0.008572988650371698	0.3551990863049183	6.322743597739344	0.99940226092917706
bioscreen_pairwise_filtrates_01	1	28	3	ANC_1287	NA	EVO_0403	0.081	0.009251742294642522	0.3464241122954176	6.262951069806443	0.9993396958601211
bioscreen_pairwise_filtrates_01	1	29	4	ANC_1287	NA	EVO_0403	0.08066666666666666	0.008436833884514449	0.35842793951728036	6.298946266486768	0.9990802632045364
bioscreen_pairwise_filtrates_01	1	3	3	ANC_0403	NA	ANC_0403	0.081	0.08098087587083105	0.009385982274745274	0.025157541243584765	0.9824281248688141
bioscreen_pairwise_filtrates_01	1	30	5	ANC_1287	NA	EVO_0403	0.081	0.008628488344230332	0.35861758574169045	6.24447856672115	0.9994420359675427
bioscreen_pairwise_filtrates_01	1	31	1	ANC_1896	NA	EVO_0403	0.081	0.012744301455696013	0.1996541755362397	9.26284122363945	0.9997230899495188
bioscreen_pairwise_filtrates_01	1	32	2	ANC_1896	NA	EVO_0403	0.08066666666666666	0.010854347090807527	0.21522516855106436	9.319355155880702	0.9996183945611001
bioscreen_pairwise_filtrates_01	1	33	3	ANC_1896	NA	EVO_0403	0.081	0.011756102223088018	0.2084344046248764	9.259875855092615	0.9997923847060937
bioscreen_pairwise_filtrates_01	1	34	4	ANC_1896	NA	EVO_0403	0.08066666666666666	0.010998144267750056	0.21170650813980296	9.41208137322884	0.999739354624781
bioscreen_pairwise_filtrates_01	1	35	5	ANC_1896	NA	EVO_0403	0.08066666666666666	0.011248818290446681	0.21277210189555418	9.259025678900207	0.9997713833083584
bioscreen_pairwise_filtrates_01	1	36	1	ANC_1977	NA	EVO_0403	0.08	0.003589336652676743	0.30315246822660125	10.239267533655346	0.9992846422741309
bioscreen_pairwise_filtrates_01	1	37	2	ANC_1977	NA	EVO_0403	0.08066666666666666	0.004022506195300816	0.29779006124873497	10.068906547351418	0.9993933522864187
bioscreen_pairwise_filtrates_01	1	38	3	ANC_1977	NA	EVO_0403	0.08033333333333334	0.003479978279870759	0.30441998842182594	10.311933223393492	0.9991344065195711
bioscreen_pairwise_filtrates_01	1	39	4	ANC_1977	NA	EVO_0403	0.08066666666666666	0.003842631571497394	0.29924977560922006	10.172665942116078	0.9989849001142576
bioscreen_pairwise_filtrates_01	1	4	4	ANC_0403	NA	ANC_0403	0.08033333333333334	0.0802998070107254	0.009987054268294191	0.041796831664395344	0.9855062596761465
bioscreen_pairwise_filtrates_01	1	40	5	ANC_1977	NA	EVO_0403	0.08133333333333334	0.004594198853849254	0.2795191069636235	10.281091618226595	0.9995857723483141
bioscreen_pairwise_filtrates_01	1	41	1	ANC_0403	NA	ANC_1287	0.08166666666666667	0.035934923263579166	0.07395728164845479	11.100141704552676	0.9949409363768525
bioscreen_pairwise_filtrates_01	1	42	2	ANC_0403	NA	ANC_1287	0.08066666666666666	0.03496603127051298	0.07393557588651649	11.306443107775692	0.9982696319723054
bioscreen_pairwise_filtrates_01	1	43	3	ANC_0403	NA	ANC_1287	0.08066666666666666	0.03876715999794128	0.0673899684296802	10.873308863787049	0.9947555691611087
bioscreen_pairwise_filtrates_01	1	44	4	ANC_0403	NA	ANC_1287	0.07966666666666666	0.039233098242525515	0.0655647352367825	10.803529172264502	0.9963154634336585
bioscreen_pairwise_filtrates_01	1	45	5	ANC_0403	NA	ANC_1287	0.07966666666666666	0.038807310156534644	0.06550911038033169	10.979276380160746	0.9985791439034356
bioscreen_pairwise_filtrates_01	1	46	1	ANC_1287	NA	ANC_1287	0.07966666666666666	0.07947786880666902	0.010493828005762772	0.22610053709522274	0.9885626202852634
bioscreen_pairwise_filtrates_01	1	47	2	ANC_1287	NA	ANC_1287	0.07966666666666666	0.0795028519612942	0.010089738768867509	0.2040061260992714	0.9821652123041249
bioscreen_pairwise_filtrates_01	1	48	3	ANC_1287	NA	ANC_1287	0.07966666666666666	0.07947616805213527	0.00838433278229065	0.285539652979138	0.9756571483762255
bioscreen_pairwise_filtrates_01	1	49	4	ANC_1287	NA	ANC_1287	0.07966666666666666	0.07947786880666902	0.010493828005762772	0.22610053709522274	0.9885626202852634
bioscreen_pairwise_filtrates_01	1	5	5	ANC_0403	NA	ANC_0403	0.08033333333333334	0.08034166506505937	0.013996949231881812	-0.007409409230416115	0.9802683595558807
bioscreen_pairwise_filtrates_01	1	50	5	ANC_1287	NA	ANC_1287	0.08033333333333334	0.08024386942782759	0.011871898556801408	0.09385854738601093	0.9905824493744105
bioscreen_pairwise_filtrates_01	1	51	1	ANC_1896	NA	ANC_1287	0.08133333333333334	0.04318687371069992	0.07755708649129331	8.16197932998674	0.9998640775119204
bioscreen_pairwise_filtrates_01	1	52	2	ANC_1896	NA	ANC_1287	0.08033333333333334	0.038245098154967135	0.08840972495573443	8.394656198118303	0.9998608865121704
bioscreen_pairwise_filtrates_01	1	53	3	ANC_1896	NA	ANC_1287	0.08066666666666666	0.03643761843599902	0.09354785024221011	8.495371309312398	0.9997676206862705
bioscreen_pairwise_filtrates_01	1	54	4	ANC_1896	NA	ANC_1287	0.07966666666666666	0.038156144793858274	0.08939957289671803	8.234541008960113	0.9998465656722387
bioscreen_pairwise_filtrates_01	1	55	5	ANC_1896	NA	ANC_1287	0.07966666666666666	0.03979282959416164	0.08634449661953107	8.03947622989136	0.9998768938305265
bioscreen_pairwise_filtrates_01	1	56	1	ANC_1977	NA	ANC_1287	0.07966666666666666	0.015797688098631572	0.10913457028531397	14.825619898242861	0.9991218994668309
bioscreen_pairwise_filtrates_01	1	57	2	ANC_1977	NA	ANC_1287	0.07966666666666666	0.016347087468101613	0.10667391988222788	14.847129645600866	0.9985304123162168
bioscreen_pairwise_filtrates_01	1	58	3	ANC_1977	NA	ANC_1287	0.08	0.016229213356627022	0.10858244035793149	14.6912679208536	0.9981750455689001
bioscreen_pairwise_filtrates_01	1	59	4	ANC_1977	NA	ANC_1287	0.08066666666666666	0.015020654757484186	0.11072710753002549	15.180557292812207	0.9992340652335457
bioscreen_pairwise_filtrates_01	1	6	1	ANC_1287	NA	ANC_0403	0.08033333333333334	0.012047068385913014	0.3015354240440383	6.292339641275695	0.9989273113392638
bioscreen_pairwise_filtrates_01	1	60	5	ANC_1977	NA	ANC_1287	0.08166666666666667	0.016870922872203594	0.10488050900555539	15.036676850981161	0.9965574599468234
bioscreen_pairwise_filtrates_01	1	61	1	ANC_0403	NA	EVO_1287	0.08166666666666667	0.0019362972355555508	0.23655116655867595	15.81843145599769	0.9976992326201408
bioscreen_pairwise_filtrates_01	1	62	2	ANC_0403	NA	EVO_1287	0.08033333333333334	0.0036588053038837877	0.1803723948131496	17.1259464265563	0.9991046030704056
bioscreen_pairwise_filtrates_01	1	63	3	ANC_0403	NA	EVO_1287	0.07966666666666666	0.0016173890553535923	0.23644908583994353	16.481510573737538	0.9984830323074515
bioscreen_pairwise_filtrates_01	1	64	4	ANC_0403	NA	EVO_1287	0.07966666666666666	9.148157365576391e-4	0.2749498876100505	16.24617459162728	0.9973544754685552
bioscreen_pairwise_filtrates_01	1	65	5	ANC_0403	NA	EVO_1287	0.07966666666666666	0.0010690982838493974	0.2637615415354979	16.344443812239547	0.9978296264116217
bioscreen_pairwise_filtrates_01	1	66	1	ANC_1287	NA	EVO_1287	0.07933333333333334	0.04637580142524076	0.04386587892468503	12.239138847304744	0.9999076175189907
bioscreen_pairwise_filtrates_01	1	67	2	ANC_1287	NA	EVO_1287	0.07866666666666666	0.03941977605196768	0.05102514152956307	13.541400866573868	0.9995513590059798
bioscreen_pairwise_filtrates_01	1	68	3	ANC_1287	NA	EVO_1287	0.079	0.04361900995735494	0.04425682072977392	13.420638426930367	0.9997391904840116
bioscreen_pairwise_filtrates_01	1	69	4	ANC_1287	NA	EVO_1287	0.08	0.04583778526981936	0.04055736817454949	13.731607913904687	0.9992141787458563
bioscreen_pairwise_filtrates_01	1	7	2	ANC_1287	NA	ANC_0403	0.08066666666666666	0.01272970511661423	0.29545003374958817	6.249405918828084	0.9993431420231378
bioscreen_pairwise_filtrates_01	1	70	5	ANC_1287	NA	EVO_1287	0.07966666666666666	0.041335054216281926	0.04094533671067932	16.024788306531047	0.9987690480122633
bioscreen_pairwise_filtrates_01	1	71	1	ANC_1896	NA	EVO_1287	0.07966666666666666	0.03628919380640817	0.09553387962107893	8.230915155061538	0.9996791908375945
bioscreen_pairwise_filtrates_01	1	72	2	ANC_1896	NA	EVO_1287	0.07966666666666666	0.03251818415982418	0.1081914856237347	8.282091817306371	0.9995758706241339
bioscreen_pairwise_filtrates_01	1	73	3	ANC_1896	NA	EVO_1287	0.07966666666666666	0.035607810739945255	0.09924788610948439	8.113888146442706	0.9998519397309273
bioscreen_pairwise_filtrates_01	1	74	4	ANC_1896	NA	EVO_1287	0.07966666666666666	0.03663002973040614	0.09413932885834728	8.253541683957026	0.9997275944421307
bioscreen_pairwise_filtrates_01	1	75	5	ANC_1896	NA	EVO_1287	0.07933333333333334	0.036867588799092785	0.0955491978035533	8.02021984358233	0.999744866317881
bioscreen_pairwise_filtrates_01	1	76	1	ANC_1977	NA	EVO_1287	0.081	0.006581273983192094	0.1738574065345517	14.43838869821356	0.9980129809378483
bioscreen_pairwise_filtrates_01	1	77	2	ANC_1977	NA	EVO_1287	0.08033333333333334	0.006347858747339954	0.17519419945424528	14.487163969093361	0.9986040185575293
bioscreen_pairwise_filtrates_01	1	78	3	ANC_1977	NA	EVO_1287	0.08033333333333334	0.006331295685527287	0.17647441574080122	14.396872936456822	0.9983274996521709
bioscreen_pairwise_filtrates_01	1	79	4	ANC_1977	NA	EVO_1287	0.08	0.005877366351798569	0.17607741244918526	14.828238535182367	0.9979849919034633
bioscreen_pairwise_filtrates_01	1	8	3	ANC_1287	NA	ANC_0403	0.081	0.0121016882920158	0.2981212113632759	6.3769504184006065	0.9995454676484722
bioscreen_pairwise_filtrates_01	1	80	5	ANC_1977	NA	EVO_1287	0.08066666666666666	0.0074878736096926374	0.15820469452166638	15.025095081345114	0.9980563864872023
bioscreen_pairwise_filtrates_01	1	81	1	ANC_0403	NA	ANC_1896	0.082	0.014285702144438975	0.20815195663698968	8.395117146405797	0.9966535774959798
bioscreen_pairwise_filtrates_01	1	82	2	ANC_0403	NA	ANC_1896	0.08066666666666666	0.014910647976879387	0.20463991468751344	8.24985610954888	0.9973164299944407
bioscreen_pairwise_filtrates_01	1	83	3	ANC_0403	NA	ANC_1896	0.08066666666666666	0.014757492592170936	0.20420170615918343	8.31812105429887	0.9965481396679299
bioscreen_pairwise_filtrates_01	1	84	4	ANC_0403	NA	ANC_1896	0.081	0.016085114770624315	0.19888455676719297	8.128106500703439	0.9979627376914927
bioscreen_pairwise_filtrates_01	1	85	5	ANC_0403	NA	ANC_1896	0.08066666666666666	0.015743198644695058	0.20043522956954063	8.151845367080185	0.9983350257812478
bioscreen_pairwise_filtrates_01	1	86	1	ANC_1287	NA	ANC_1896	0.08133333333333334	0.02214453830258847	0.2203493052896957	5.904103244573845	0.999290757847819
bioscreen_pairwise_filtrates_01	1	87	2	ANC_1287	NA	ANC_1896	0.081	0.021999650857370514	0.21835565929627473	5.9692639785948245	0.9992369903422564
bioscreen_pairwise_filtrates_01	1	88	3	ANC_1287	NA	ANC_1896	0.081	0.023218980807100977	0.21610911501120336	5.781704636525619	0.9986568867226077
bioscreen_pairwise_filtrates_01	1	89	4	ANC_1287	NA	ANC_1896	0.08066666666666666	0.02190185634865234	0.2202540738391875	5.919318615789631	0.9992468880853616
bioscreen_pairwise_filtrates_01	1	9	4	ANC_1287	NA	ANC_0403	0.08133333333333334	0.011750243201063205	0.30439661563195963	6.355793392346671	0.9992698738185466
bioscreen_pairwise_filtrates_01	1	90	5	ANC_1287	NA	ANC_1896	0.08033333333333334	0.02276045952655174	0.2149804926224365	5.86639201673348	0.9991882805444295
bioscreen_pairwise_filtrates_01	1	91	1	ANC_1896	NA	ANC_1896	0.08033333333333334	0.08025299472524397	0.011667214989257095	0.0857587745745025	0.9852905911217762
bioscreen_pairwise_filtrates_01	1	92	2	ANC_1896	NA	ANC_1896	0.08133333333333334	0.08120603984211693	0.007290533726415566	0.21484160013279452	0.9999940941996234
bioscreen_pairwise_filtrates_01	1	93	3	ANC_1896	NA	ANC_1896	0.08133333333333334	0.07812525523549861	0.007263970783415171	5.540022497249242	0.9999979480171891
bioscreen_pairwise_filtrates_01	1	94	4	ANC_1896	NA	ANC_1896	0.08133333333333334	0.0665678298150907	0.007194291493912165	27.846315618028527	0.9999979871954683
bioscreen_pairwise_filtrates_01	1	95	5	ANC_1896	NA	ANC_1896	0.082	0.08140659239791108	0.007272799222326236	0.9986512240655417	0.9999968655585882
bioscreen_pairwise_filtrates_01	1	96	1	ANC_1977	NA	ANC_1896	0.08166666666666667	0.014028399145011231	0.2269705945121888	7.761191005109849	0.9984407705188593
bioscreen_pairwise_filtrates_01	1	97	2	ANC_1977	NA	ANC_1896	0.08133333333333334	0.011506648933636735	0.24170340356567666	8.091035837056289	0.9988366273564007
bioscreen_pairwise_filtrates_01	1	98	3	ANC_1977	NA	ANC_1896	0.081	0.010878982693673694	0.24733575938421573	8.116967902394157	0.9985970758329095
bioscreen_pairwise_filtrates_01	1	99	4	ANC_1977	NA	ANC_1896	0.08033333333333334	0.011513543998616605	0.24056189256910357	8.07551247076961	0.9982595127472523
bioscreen_pairwise_filtrates_02	1	1	1	EVO_0403	NA	ANC_0403	0.08166666666666667	0.0824255130916002	0.0014201180552778723	-6.5129036129063955	0.8326432314710002
bioscreen_pairwise_filtrates_02	1	10	5	EVO_1287	NA	ANC_0403	0.08133333333333334	0.012770629945067344	0.18510014613104633	10.002195981038449	0.9997191055076485
bioscreen_pairwise_filtrates_02	1	100	5	EVO_1977	NA	ANC_1896	0.08066666666666666	0.007102048372726079	0.19466151137216672	12.482910333536724	0.9989151437837144
bioscreen_pairwise_filtrates_02	2	101	1	EVO_0403	NA	EVO_1896	0.08066666666666666	0.015589926266597607	0.1877611361915521	8.754210361643173	0.9979817797444339
bioscreen_pairwise_filtrates_02	2	102	2	EVO_0403	NA	EVO_1896	0.07833333333333334	0.014369186207405798	0.1940683474442594	8.738607715678194	0.9975975587371986
