plate_name	plate_number	bioscreen_well	replicate	sp_hist	strep_conc	sp_filtrate	y0	mumax	K	alpha	lambda	r2
bioscreen_strep_01	2	168	3	ANC_1287	512	NA	0.07784047629230008	0.1008194729316433	0.885850880403277	0.9023329673161639	14.99488692361465	0.9697115787294525
bioscreen_strep_01	2	169	4	ANC_1287	512	NA	0.07339608816774806	0.08456522390666635	0.899999988269505	0.398459270684663	14.999999856098167	0.9299971848348259
bioscreen_strep_01	1	17	2	ANC_1977	0	NA	0.08276257646445029	0.9999998593142011	0.7266744392020653	0.8045632485664056	9.838543244112167	0.9965392437169966
bioscreen_strep_01	2	170	5	ANC_1287	512	NA	0.07377648409737886	0.07210330233245955	0.8999999732630689	0.2978069419410273	14.999999831858055	0.9170674485397872
bioscreen_strep_01	2	171	1	ANC_1896	512	NA	0.0857791088901118	0.19542728169475457	0.33885978016043705	0.5667076580614855	14.352943690465773	0.9986834491046478
bioscreen_strep_01	2	172	2	ANC_1896	512	NA	0.08552898906931326	0.20706913844779867	0.3321206047380348	0.5766596563900211	13.582592908866724	0.9988628955890418
bioscreen_strep_01	2	173	3	ANC_1896	512	NA	0.08552818147276772	0.2091756708668655	0.348513032347557	0.5969936967973524	13.402167587981998	0.998864579367651
bioscreen_strep_01	2	174	4	ANC_1896	512	NA	0.08561725040180501	0.20329378065218995	0.35812009472314055	0.5880938017152734	13.751957901685431	0.9988881371594766
bioscreen_strep_01	2	175	5	ANC_1896	512	NA	0.08451024240899237	0.19590772212659233	0.35243504085998595	0.5088196472668793	14.586979618137013	0.999455622772759
bioscreen_strep_01	2	176	1	ANC_1977	512	NA	0.0839993488713622	0.15848455215711377	0.08711247329309867	14.99704796213291	0.038607684046047225	0.9346398608901754
bioscreen_strep_01	2	177	2	ANC_1977	512	NA	0.0837853015091891	0.25198361468489644	0.08692848838533217	0.10000084498590935	0.030041944051442924	0.945390665256522
bioscreen_strep_01	2	178	3	ANC_1977	512	NA	0.08379468113844635	0.1580794990085285	0.087009143025816	14.99969762198313	0.030221515667874305	0.9640785592538659
bioscreen_strep_01	2	179	4	ANC_1977	512	NA	0.08475901899507172	0.1119441571732551	0.08785685449477137	14.99828218398696	0.03062138934156885	0.9094870153455991
bioscreen_strep_01	1	18	3	ANC_1977	0	NA	0.08341086697286412	0.9999999485654936	0.7279253842395275	0.8129368004502533	10.056905413275745	0.9966704848629298
bioscreen_strep_01	2	180	5	ANC_1977	512	NA	0.08545669089241605	0.04871783537820482	0.08906103466320042	14.997732379749342	0.031349004690500656	0.9326835258876526
bioscreen_strep_01	2	181	1	ANC_0403	1024	NA	0.08464465895133448	0.04135458358331494	0.08946657207691962	14.996170538481952	0.031339607217192506	0.9498482168273675
bioscreen_strep_01	2	182	2	ANC_0403	1024	NA	0.08336857750177308	0.09575239516201839	0.0859614192813762	14.998926844905151	0.030496472861236634	0.922126257218108
bioscreen_strep_01	2	183	3	ANC_0403	1024	NA	0.08399730677399853	0.19452459998361651	0.08611670198927317	14.996762348865117	0.8869540888752385	0.89753884487651
bioscreen_strep_01	2	184	4	ANC_0403	1024	NA	0.08298788151929186	0.2462700856968204	0.08608903792223398	14.991856222024632	0.3188666938238278	0.9414486834761515
bioscreen_strep_01	2	185	5	ANC_0403	1024	NA	0.08360093311320517	0.3534511033096744	0.08600708163425261	0.10000369528596355	0.030282140725578097	0.954617001638333
bioscreen_strep_01	2	186	1	ANC_1287	1024	NA	0.08415672332690069	0.2322126337401797	0.08598323983354379	0.1000149485307926	0.03193024318300498	0.9355695043599741
