plate_name	plate_number	bioscreen_well	replicate	sp_hist	strep_conc	sp_filtrate	y0	mumax	K	h0	r2
bioscreen_pairwise_filtrates_02	1	100	5	EVO_1977	NA	ANC_1896	0.0817488937892542	0.6867020861982006	0.22245984431978694	9.880484835049437	0.991750378635171
bioscreen_pairwise_filtrates_02	2	101	1	EVO_0403	NA	EVO_1896	0.08241942342245466	0.9043833696745712	0.16277835789157513	9.434050231827666	0.9893109600728858
bioscreen_pairwise_filtrates_02	2	102	2	EVO_0403	NA	EVO_1896	0.08019533452876897	0.8184625010874851	0.17417946995706768	8.654785782779685	0.9650727235636909
bioscreen_pairwise_filtrates_02	2	103	3	EVO_0403	NA	EVO_1896	0.08035459418638777	0.8523800530103701	0.17008476887456053	9.10116881210283	0.9685902404193263
bioscreen_pairwise_filtrates_02	2	104	4	EVO_0403	NA	EVO_1896	0.080447734084914	0.8345257170269931	0.17133384028330734	8.823610377321739	0.9711249124608679
bioscreen_pairwise_filtrates_02	2	105	5	EVO_0403	NA	EVO_1896	0.08022560758238807	0.8171214947690392	0.1738014388695127	8.676721173329122	0.9659184665054076
bioscreen_pairwise_filtrates_02	2	106	1	EVO_1287	NA	EVO_1896	0.07770682128215851	0.11750055656568476	0.1541166023484318	1.8902681967661743	0.9945172577752308
bioscreen_pairwise_filtrates_02	2	107	2	EVO_1287	NA	EVO_1896	0.07765121458395093	0.10958846038493462	0.15722904045099964	1.792047196380255	0.9943255645937193
bioscreen_pairwise_filtrates_02	2	108	3	EVO_1287	NA	EVO_1896	0.07719269806079264	0.10113336184975574	0.15986667923279588	1.62959054928878	0.9934118863575054
bioscreen_pairwise_filtrates_02	2	109	4	EVO_1287	NA	EVO_1896	0.07813281120330962	0.0874334943070054	0.1609464715096984	1.3691568715502866	0.9917053647872243
bioscreen_pairwise_filtrates_02	1	11	1	EVO_1896	NA	ANC_0403	0.08061695164779623	0.362889148295595	0.42852015879455446	5.516784277014734	0.9983602117228882
bioscreen_pairwise_filtrates_02	2	110	5	EVO_1287	NA	EVO_1896	0.07732076941509512	0.0657334246430997	0.17195275606953855	1.0488094801291559	0.9901136930564146
bioscreen_pairwise_filtrates_02	2	111	1	EVO_1896	NA	EVO_1896	0.08035166384652016	0.044598450866974546	0.08849825087178029	4.101425739033715e-6	0.9676088577841265
bioscreen_pairwise_filtrates_02	2	112	2	EVO_1896	NA	EVO_1896	0.08013326638235115	0.3347609389317669	0.08883855545954936	3.719760627296509e-6	0.7126577777331047
bioscreen_pairwise_filtrates_02	2	113	3	EVO_1896	NA	EVO_1896	0.08040940516963305	0.047719693170196975	0.08825504354232298	2.68196471420179e-6	0.9778193681108638
bioscreen_pairwise_filtrates_02	2	114	4	EVO_1896	NA	EVO_1896	0.07961190373505247	0.048197838366294	0.08729055404330546	7.812287794450867e-7	0.9712658680767167
bioscreen_pairwise_filtrates_02	2	115	5	EVO_1896	NA	EVO_1896	0.07959445407166181	0.047381896362676465	0.08679709912763826	9.960066216230246e-7	0.9699296625397116
bioscreen_pairwise_filtrates_02	2	116	1	EVO_1977	NA	EVO_1896	0.07968502327961109	0.5402184262415266	0.3114730640983604	7.300134119865076	0.9941937169733078
bioscreen_pairwise_filtrates_02	2	117	2	EVO_1977	NA	EVO_1896	0.07929524852802981	0.5618774241385313	0.3052736385134342	7.564466340963133	0.9951627638711196
bioscreen_pairwise_filtrates_02	2	118	3	EVO_1977	NA	EVO_1896	0.07972140586225257	0.5616337776431032	0.3071382904061879	7.562836886855651	0.9954436254389036
bioscreen_pairwise_filtrates_02	2	119	4	EVO_1977	NA	EVO_1896	0.07988709037842485	0.5578788787094685	0.30816816557701715	7.538153223018449	0.9946405724567149
bioscreen_pairwise_filtrates_02	1	12	2	EVO_1896	NA	ANC_0403	0.0810121239390713	0.3980434802806893	0.42579728726051336	6.01542842549642	0.9992656889631489
bioscreen_pairwise_filtrates_02	2	120	5	EVO_1977	NA	EVO_1896	0.0795868682153946	0.4794468410500036	0.32358110131450146	6.435947172533404	0.9893683391997723
bioscreen_pairwise_filtrates_02	2	121	1	EVO_0403	NA	ANC_1977	0.08218250355141389	0.08906204556806022	0.09193340614418696	0.1748181026074952	0.9674124210337997
bioscreen_pairwise_filtrates_02	2	122	2	EVO_0403	NA	ANC_1977	0.08225279596371393	0.06087733162087585	0.09227068780305708	5.9502194726945845e-6	0.9678097689501679
bioscreen_pairwise_filtrates_02	2	123	3	EVO_0403	NA	ANC_1977	0.08238826913544318	0.05632882807087367	0.09291249599953673	1.4802189451934566e-6	0.957459786773217
bioscreen_pairwise_filtrates_02	2	124	4	EVO_0403	NA	ANC_1977	0.08231122929285352	0.059514220523052844	0.09317719915934801	2.4647359231355637e-6	0.965072578598813
bioscreen_pairwise_filtrates_02	2	125	5	EVO_0403	NA	ANC_1977	0.08204534038387933	0.05548902627600779	0.09260842337440595	1.6509519235041736e-6	0.9727466282364887
bioscreen_pairwise_filtrates_02	2	126	1	EVO_1287	NA	ANC_1977	0.08181491553235402	0.12126046791339638	0.1183071992554994	2.5959854305329886	0.9963519830216625
bioscreen_pairwise_filtrates_02	2	127	2	EVO_1287	NA	ANC_1977	0.08182771452505151	0.12368433432793506	0.1174372032062046	2.5998429087977004	0.9955283109347196
bioscreen_pairwise_filtrates_02	2	128	3	EVO_1287	NA	ANC_1977	0.0818619966931186	0.11321545695935618	0.11629993697575232	2.3182633942726643	0.9957126050288327
bioscreen_pairwise_filtrates_02	2	129	4	EVO_1287	NA	ANC_1977	0.08149970365308631	0.10302845457848861	0.11209029756925612	1.9984900493550783	0.993671796639367
bioscreen_pairwise_filtrates_02	1	13	3	EVO_1896	NA	ANC_0403	0.0805588858837676	0.3986537259579895	0.43151667156259815	6.036406610607879	0.9994430052754435
bioscreen_pairwise_filtrates_02	2	130	5	EVO_1287	NA	ANC_1977	0.08230158819955188	0.17471224971853294	0.10003347689538251	2.77227430947229	0.9934735255057842
bioscreen_pairwise_filtrates_02	2	131	1	EVO_1896	NA	ANC_1977	0.08134325947692789	0.2970613801683457	0.23263857575094943	4.489659442249626	0.9956511923846321
bioscreen_pairwise_filtrates_02	2	132	2	EVO_1896	NA	ANC_1977	0.08346897048783307	0.42574937617031167	0.2305577236092164	6.216402949637282	0.999089474594975
bioscreen_pairwise_filtrates_02	2	133	3	EVO_1896	NA	ANC_1977	0.08368460261763866	0.4475656051959789	0.22993076546166427	6.529184229391014	0.9994240876302654
bioscreen_pairwise_filtrates_02	2	134	4	EVO_1896	NA	ANC_1977	0.08367878688668297	0.46164984500557993	0.2293550483249132	6.8249834429859915	0.9995178484851668
bioscreen_pairwise_filtrates_02	2	135	5	EVO_1896	NA	ANC_1977	0.08297908964872017	0.46229095340637527	0.2268296130910033	6.8213924918496485	0.9995485266653742
bioscreen_pairwise_filtrates_02	2	136	1	EVO_1977	NA	ANC_1977	0.08387441228068475	0.010038458067413754	0.11129602825361772	0.24429258324044245	0.9909395527418817
bioscreen_pairwise_filtrates_02	2	137	2	EVO_1977	NA	ANC_1977	0.08488495626368828	0.14817399594109265	0.0897938643225278	4.42613211267085	0.6657504913461045
bioscreen_pairwise_filtrates_02	2	138	3	EVO_1977	NA	ANC_1977	0.08271273904746294	0.01940372191587694	0.09313970740416892	1.5858253721856563e-5	0.9852467585885631
bioscreen_pairwise_filtrates_02	2	139	4	EVO_1977	NA	ANC_1977	0.08315730018875171	0.08881732922004484	0.08830911202328763	1.1517129215380417	0.9806407157768119
bioscreen_pairwise_filtrates_02	1	14	4	EVO_1896	NA	ANC_0403	0.08033074645621165	0.39899136168953697	0.43095811052417865	6.062847041075451	0.9995468899040015
bioscreen_pairwise_filtrates_02	2	140	5	EVO_1977	NA	ANC_1977	0.0837967886816918	0.052126421672932716	0.08992202271649251	0.5434875146840951	0.9790568942864061
bioscreen_pairwise_filtrates_02	2	141	1	EVO_0403	NA	EVO_1977	0.08168473860444692	0.1177793669121746	0.09236173963241003	0.3844954549811541	0.9596995973306579
bioscreen_pairwise_filtrates_02	2	142	2	EVO_0403	NA	EVO_1977	0.0810042559119835	0.07879017645645897	0.0930910949752383	0.07917311563575669	0.9661819246768709
bioscreen_pairwise_filtrates_02	2	143	3	EVO_0403	NA	EVO_1977	0.08127357140877157	0.05857777500154094	0.09402111116194445	1.018851254475095e-6	0.9641062172149347
bioscreen_pairwise_filtrates_02	2	144	4	EVO_0403	NA	EVO_1977	0.0809664018902736	0.05876196101130995	0.09413583473633162	8.29459727569315e-7	0.9691627136698443
bioscreen_pairwise_filtrates_02	2	145	5	EVO_0403	NA	EVO_1977	0.08113738863244024	0.05792313186810892	0.09341402572408668	1.0524969890068903e-6	0.9671872512719109
bioscreen_pairwise_filtrates_02	2	146	1	EVO_1287	NA	EVO_1977	0.08130116329342957	0.12918617872148327	0.11209705288893816	2.6905281515837838	0.9955679768143463
bioscreen_pairwise_filtrates_02	2	147	2	EVO_1287	NA	EVO_1977	0.08096374056867733	0.12010764390974828	0.1150697521390785	2.5574441953405618	0.9955328558042539
bioscreen_pairwise_filtrates_02	2	148	3	EVO_1287	NA	EVO_1977	0.0810702080406839	0.1164184348142398	0.11140728319639887	2.4621415597336895	0.9946535182327187
bioscreen_pairwise_filtrates_02	2	149	4	EVO_1287	NA	EVO_1977	0.08081900621501861	0.10793968923416195	0.10337615113066756	1.9204990641077129	0.9923148421441511
bioscreen_pairwise_filtrates_02	1	15	5	EVO_1896	NA	ANC_0403	0.0808692080336935	0.3985729886545956	0.4329538572375142	6.0846548958771844	0.999655006887446
bioscreen_pairwise_filtrates_02	2	150	5	EVO_1287	NA	EVO_1977	0.08144090362045373	0.20202982027371452	0.09598757686853657	2.966192819647869	0.9942370321892348
bioscreen_pairwise_filtrates_02	2	151	1	EVO_1896	NA	EVO_1977	0.0815311838395596	0.2332319771089099	0.21460239797333397	3.91487985047837	0.9962653796531946
bioscreen_pairwise_filtrates_02	2	152	2	EVO_1896	NA	EVO_1977	0.08194680350609006	0.2939744134870955	0.21883351749185137	4.72826177922067	0.997934347249747
bioscreen_pairwise_filtrates_02	2	153	3	EVO_1896	NA	EVO_1977	0.08270844428345668	0.30065416687862956	0.21700279649649593	4.892305810665431	0.9986738641449093
bioscreen_pairwise_filtrates_02	2	154	4	EVO_1896	NA	EVO_1977	0.08285028702640747	0.30502333181701047	0.21750946654864678	5.011793333582264	0.9987987210732638
bioscreen_pairwise_filtrates_02	2	155	5	EVO_1896	NA	EVO_1977	0.08197117027765789	0.30721449804105133	0.2120046922919034	5.113889303791723	0.9989409841037947
bioscreen_pairwise_filtrates_02	2	156	1	EVO_1977	NA	EVO_1977	0.08304900840855022	0.08490902444845169	0.0918400457923386	0.977127456961086	0.9899512362809332
bioscreen_pairwise_filtrates_02	2	157	2	EVO_1977	NA	EVO_1977	0.081405977492814	0.06345102743438806	0.09125514552150196	0.6851263507278021	0.991276416815314
bioscreen_pairwise_filtrates_02	2	158	3	EVO_1977	NA	EVO_1977	0.08163270189296344	0.06506163100462282	0.09139894432780042	0.7299704428557824	0.9896115466291301
bioscreen_pairwise_filtrates_02	2	159	4	EVO_1977	NA	EVO_1977	0.08181878935443576	0.09250650998169156	0.09055025794074749	1.3118199524501595	0.9932287312322506
bioscreen_pairwise_filtrates_02	1	16	1	EVO_1977	NA	ANC_0403	0.0807487192032943	0.6710693922096472	0.4446322331676456	9.999999291604475	0.99775862413776
bioscreen_pairwise_filtrates_02	2	160	5	EVO_1977	NA	EVO_1977	0.08177910213914362	0.09205663616592377	0.09025924324111238	1.076646581927387	0.9935554010188112
bioscreen_pairwise_filtrates_02	1	17	2	EVO_1977	NA	ANC_0403	0.08155643034102006	0.6749948247004577	0.43981761529538393	9.999999676165922	0.998195406235939
bioscreen_pairwise_filtrates_02	1	18	3	EVO_1977	NA	ANC_0403	0.08109303991440966	0.6624194753595557	0.4416145855597382	9.999999430261111	0.997763518783096
bioscreen_pairwise_filtrates_02	1	19	4	EVO_1977	NA	ANC_0403	0.08098979799986183	0.6719141940463035	0.43829288906465846	9.999998505500201	0.9973795154118517
bioscreen_pairwise_filtrates_02	1	2	2	EVO_0403	NA	ANC_0403	0.08299357284464487	0.03713643595920458	0.08764787298018284	5.4714617059303805e-6	0.928853248020507
bioscreen_pairwise_filtrates_02	1	20	5	EVO_1977	NA	ANC_0403	0.08169018867270493	0.597691551762894	0.46373156385325903	9.055920532931472	0.9966567882436167
bioscreen_pairwise_filtrates_02	1	21	1	EVO_0403	NA	EVO_0403	0.0820579575668651	0.05721417821637458	0.08519693382818891	1.6078982661982266e-6	0.8674685502572408
bioscreen_pairwise_filtrates_02	1	22	2	EVO_0403	NA	EVO_0403	0.08174776401227828	0.0471995488854751	0.08523983134817381	4.039038053460509e-6	0.9136606316619428
bioscreen_pairwise_filtrates_02	1	23	3	EVO_0403	NA	EVO_0403	0.08132511301348032	0.040921915008407084	0.084993378875413	2.204789116277972e-6	0.9119349999513102
bioscreen_pairwise_filtrates_02	1	24	4	EVO_0403	NA	EVO_0403	0.08174162895339729	0.02743673030521887	0.08566294731154195	1.4274080192278049e-5	0.9363975771672356
bioscreen_pairwise_filtrates_02	1	25	5	EVO_0403	NA	EVO_0403	0.08140241240460057	0.049409542791859745	0.08456670048896481	9.721841150445165e-6	0.9118517937277868
bioscreen_pairwise_filtrates_02	1	26	1	EVO_1287	NA	EVO_0403	0.08046298626289419	0.5531892697538504	0.26658189242097613	6.746800644933505	0.9964779294061659
bioscreen_pairwise_filtrates_02	1	27	2	EVO_1287	NA	EVO_0403	0.08002973544193052	0.5053938003015225	0.2695286398142022	5.922269132600784	0.9938794089942417
bioscreen_pairwise_filtrates_02	1	28	3	EVO_1287	NA	EVO_0403	0.08075233463290148	0.504667439327454	0.27250630661206615	5.887012734381396	0.994196082104225
bioscreen_pairwise_filtrates_02	1	29	4	EVO_1287	NA	EVO_0403	0.07954598625906276	0.4599481366059137	0.2718506085815939	5.353274116538026	0.9902681986453451
bioscreen_pairwise_filtrates_02	1	3	3	EVO_0403	NA	ANC_0403	0.08179553907723668	0.04483950539982971	0.08602460512756759	2.7816534803326576e-6	0.9189576469934335
bioscreen_pairwise_filtrates_02	1	30	5	EVO_1287	NA	EVO_0403	0.08042807992462211	0.46173912509456916	0.26570794438315226	5.338467136687422	0.9855603143297734
bioscreen_pairwise_filtrates_02	1	31	1	EVO_1896	NA	EVO_0403	0.07980166337684648	0.38163770979167305	0.42339707392305503	5.938675151616703	0.9991977352787222
bioscreen_pairwise_filtrates_02	1	32	2	EVO_1896	NA	EVO_0403	0.08053796177327184	0.42857287737265753	0.40435573733286706	6.590546465452909	0.9994941675893668
bioscreen_pairwise_filtrates_02	1	33	3	EVO_1896	NA	EVO_0403	0.08079275973651953	0.4246637601641867	0.3982178544959643	6.641629796423302	0.9996185065281683
bioscreen_pairwise_filtrates_02	1	34	4	EVO_1896	NA	EVO_0403	0.08052886522889416	0.4231784169871241	0.3918966215226132	6.574520445530769	0.9995280224658295
bioscreen_pairwise_filtrates_02	1	35	5	EVO_1896	NA	EVO_0403	0.08020537072367259	0.4250212991143377	0.38381200905817103	6.583936084495536	0.9993320400785389
bioscreen_pairwise_filtrates_02	1	36	1	EVO_1977	NA	EVO_0403	0.08013910403162677	0.6652902759943227	0.3715009853914323	9.999999531752685	0.9985433958808783
bioscreen_pairwise_filtrates_02	1	37	2	EVO_1977	NA	EVO_0403	0.08024036087558682	0.6743423047111531	0.3747284504591269	9.99999952493112	0.9988160482316351
bioscreen_pairwise_filtrates_02	1	38	3	EVO_1977	NA	EVO_0403	0.08136310293344375	0.6441018146413595	0.37184998515808304	9.162339538709253	0.9991840468142188
bioscreen_pairwise_filtrates_02	1	39	4	EVO_1977	NA	EVO_0403	0.08079491836674906	0.660447282211117	0.3751670101413779	9.999998583239334	0.9980231199952149
bioscreen_pairwise_filtrates_02	1	4	4	EVO_0403	NA	ANC_0403	0.08167033705937889	0.04060745692349439	0.08604151408178325	7.5802219384746294e-6	0.8963720505939099
bioscreen_pairwise_filtrates_02	1	40	5	EVO_1977	NA	EVO_0403	0.08150030687343279	0.5840600881960379	0.39861869821426865	8.861979721613558	0.9934664461676963
bioscreen_pairwise_filtrates_02	1	41	1	EVO_0403	NA	ANC_1287	0.0826555994347461	0.7195580051813018	0.11043526416824391	9.999996508830213	0.9787188453737975
bioscreen_pairwise_filtrates_02	1	42	2	EVO_0403	NA	ANC_1287	0.082437158077156375	0.6482339940926	0.11422800227684701	9.38707745895184	0.9861415886914253
bioscreen_pairwise_filtrates_02	1	43	3	EVO_0403	NA	ANC_1287	0.08192923554599003	0.5005815276341512	0.11503159608714417	7.37657760103136	0.9630883342455405
bioscreen_pairwise_filtrates_02	1	44	4	EVO_0403	NA	ANC_1287	0.08128017608018573	0.5092247472091457	0.11362366100983404	7.481654117218484	0.9695617329433853
bioscreen_pairwise_filtrates_02	1	45	5	EVO_0403	NA	ANC_1287	0.08098613869806652	0.4617494601722781	0.11615982421181616	6.934206149619168	0.9748060212453926
bioscreen_pairwise_filtrates_02	1	46	1	EVO_1287	NA	ANC_1287	0.07983278257140447	0.14108568060075016	0.083280329524162	1.3785688940393115e-6	0.9147303327575756
bioscreen_pairwise_filtrates_02	1	47	2	EVO_1287	NA	ANC_1287	0.08030873464067881	0.13744483102078706	0.08340318152790793	3.5134118003821158e-6	0.9092610150246496
bioscreen_pairwise_filtrates_02	1	48	3	EVO_1287	NA	ANC_1287	0.08018804923743364	0.18323016002847925	0.08305088575545914	2.8013793090808647e-6	0.9287390088309859
bioscreen_pairwise_filtrates_02	1	49	4	EVO_1287	NA	ANC_1287	0.08042888082757392	0.2716033443271859	0.08323401313984649	1.4769317979723695e-5	0.905940048892041
bioscreen_pairwise_filtrates_02	1	5	5	EVO_0403	NA	ANC_0403	0.08206668748770692	0.059967185915073114	0.08598240616059129	2.84173874265381e-6	0.9145264601029176
bioscreen_pairwise_filtrates_02	1	50	5	EVO_1287	NA	ANC_1287	0.08073891644901854	0.3079555280952328	0.08348105719835296	1.1322124626733654e-7	0.7194124072552992
bioscreen_pairwise_filtrates_02	1	51	1	EVO_1896	NA	ANC_1287	0.07890105090108755	0.16586372782250058	0.19972071860592197	2.857791577390995	0.9974695984271055
bioscreen_pairwise_filtrates_02	1	52	2	EVO_1896	NA	ANC_1287	0.07855148147217955	0.20026137111937065	0.23334236333703126	3.3105069528382587	0.9981367153410412
bioscreen_pairwise_filtrates_02	1	53	3	EVO_1896	NA	ANC_1287	0.07940408446364228	0.2765616234726635	0.22006221007710672	4.306473446550606	0.9983870631919678
bioscreen_pairwise_filtrates_02	1	54	4	EVO_1896	NA	ANC_1287	0.07888419159329016	0.26553105936745985	0.212332125124654	4.026869091131086	0.9969948629619508
bioscreen_pairwise_filtrates_02	1	55	5	EVO_1896	NA	ANC_1287	0.07868826095417199	0.2417130728970878	0.2181207082881365	3.7858392984361333	0.9973483864772147
bioscreen_pairwise_filtrates_02	1	56	1	EVO_1977	NA	ANC_1287	0.081050925122839207	0.24925842872092968	0.15882000392074053	6.650796921320891	0.9839759650572885
bioscreen_pairwise_filtrates_02	1	57	2	EVO_1977	NA	ANC_1287	0.08065557791851559	0.24012917361261396	0.16024334609799704	6.430814267623035	0.9834816619947134
bioscreen_pairwise_filtrates_02	1	58	3	EVO_1977	NA	ANC_1287	0.0805373736212723	0.22599364637692415	0.1621210000659207	6.028803792134076	0.9818981118871049
bioscreen_pairwise_filtrates_02	1	59	4	EVO_1977	NA	ANC_1287	0.0821707434429954	0.24885869509286232	0.1559220884090954	6.602741630632423	0.9815098730696797
bioscreen_pairwise_filtrates_02	1	6	1	EVO_1287	NA	ANC_0403	0.0771422093378948	0.307195485167268	0.2625610034361369	3.595189429098906	0.9716720273955862
bioscreen_pairwise_filtrates_02	1	60	5	EVO_1977	NA	ANC_1287	0.08317957580400889	0.39738356654454654	0.13223774260181184	9.999998348227946	0.9906077818407387
bioscreen_pairwise_filtrates_02	1	61	1	EVO_0403	NA	EVO_1287	0.08085117402726996	0.7328164075839749	0.20178114186763718	9.99999840528945	0.9587005367111123
bioscreen_pairwise_filtrates_02	1	62	2	EVO_0403	NA	EVO_1287	0.0809105381879946	0.7149358955840214	0.2179911664986724	9.99999891770538	0.9705062444738215
bioscreen_pairwise_filtrates_02	1	63	3	EVO_0403	NA	EVO_1287	0.08016420180398905	0.7134161468070301	0.21988309546571796	9.999999007259305	0.9721961198964193
bioscreen_pairwise_filtrates_02	1	64	4	EVO_0403	NA	EVO_1287	0.08016655996794814	0.7033071128093703	0.21563307542696758	9.999994753998035	0.9771919758382815
bioscreen_pairwise_filtrates_02	1	65	5	EVO_0403	NA	EVO_1287	0.07985885588253618	0.7046903764321576	0.2162735252267326	9.999997528445268	0.9760260194802645
bioscreen_pairwise_filtrates_02	1	66	1	EVO_1287	NA	EVO_1287	0.07986698205759905	0.028905342613829592	0.08514767583187986	6.148098323222051e-6	0.9375262166043292
bioscreen_pairwise_filtrates_02	1	67	2	EVO_1287	NA	EVO_1287	0.07953175665127007	0.05093442688016463	0.08362261655097956	1.8004003499161314e-6	0.9290915922073808
bioscreen_pairwise_filtrates_02	1	68	3	EVO_1287	NA	EVO_1287	0.07948839961212549	0.035498357205447265	0.08388656767137803	3.1148744777942383e-6	0.9274552677150014
bioscreen_pairwise_filtrates_02	1	69	4	EVO_1287	NA	EVO_1287	0.08007068419257718	0.036116083080641646	0.08438678818486944	3.5599965853005955e-6	0.8778870961641434
bioscreen_pairwise_filtrates_02	1	7	2	EVO_1287	NA	ANC_0403	0.07742965975555482	0.3053870894069144	0.2687797384650307	3.5524241004562596	0.9711306867478119
bioscreen_pairwise_filtrates_02	1	70	5	EVO_1287	NA	EVO_1287	0.0806580177289976	0.05156948909855824	0.08506111519063296	8.549871960417121e-7	0.9085142870814589
bioscreen_pairwise_filtrates_02	1	71	1	EVO_1896	NA	EVO_1287	0.07469863368054204	0.1384079483319464	0.20801944737143746	1.9676833050642695	0.9868350543648637
bioscreen_pairwise_filtrates_02	1	72	2	EVO_1896	NA	EVO_1287	0.07533027773943911	0.16239490555137687	0.21740003794769247	2.36226086809435	0.9895981229178893
bioscreen_pairwise_filtrates_02	1	73	3	EVO_1896	NA	EVO_1287	0.0855915923782841	0.15219704008470347	0.22077335549879848	2.3305882713661497	0.9959052986542366
bioscreen_pairwise_filtrates_02	1	74	4	EVO_1896	NA	EVO_1287	0.07598610759349474	0.18597482760167455	0.21255737163300478	2.737710311886945	0.9913720796823481
bioscreen_pairwise_filtrates_02	1	75	5	EVO_1896	NA	EVO_1287	0.07563227816361673	0.1746794688009148	0.22176163370009283	2.589157870222749	0.9917004413771342
bioscreen_pairwise_filtrates_02	1	76	1	EVO_1977	NA	EVO_1287	0.07999619218269101	0.34165762465496596	0.26171798253263445	7.720512825153172	0.9951628290346236
bioscreen_pairwise_filtrates_02	1	77	2	EVO_1977	NA	EVO_1287	0.08009140596496107	0.34258492236277927	0.2634138838621385	7.719617850717344	0.9948496254102464
bioscreen_pairwise_filtrates_02	1	78	3	EVO_1977	NA	EVO_1287	0.07938325879517809	0.33988856770012893	0.2635643743186059	7.658819841087377	0.9944735165141766
bioscreen_pairwise_filtrates_02	1	79	4	EVO_1977	NA	EVO_1287	0.08008939396824716	0.34060332807037297	0.2638208702462607	7.742944843786304	0.9943098335933934
bioscreen_pairwise_filtrates_02	1	8	3	EVO_1287	NA	ANC_0403	0.07686515721798129	0.2826503591830179	0.2834100838646838	3.2248027490217384	0.9725967597112019
bioscreen_pairwise_filtrates_02	1	80	5	EVO_1977	NA	EVO_1287	0.08075837945538875	0.3448268116079594	0.2557692067691595	7.9112707162151965	0.9926387321485032
bioscreen_pairwise_filtrates_02	1	81	1	EVO_0403	NA	ANC_1896	0.0807859807044462	0.4630000946029893	0.1433225426711159	5.366714626589113	0.957890036306153
bioscreen_pairwise_filtrates_02	1	82	2	EVO_0403	NA	ANC_1896	0.07869017527013494	0.29382609908108476	0.15474417361537526	3.602740085127243	0.9502489545323907
bioscreen_pairwise_filtrates_02	1	83	3	EVO_0403	NA	ANC_1896	0.07700126534285838	0.21229666624081533	0.16335565333752564	2.454861551209043	0.9538573096807519
bioscreen_pairwise_filtrates_02	1	84	4	EVO_0403	NA	ANC_1896	0.0782684338258154	0.29116249980108183	0.1581430803826326	3.565326998698612	0.9508833378497012
bioscreen_pairwise_filtrates_02	1	85	5	EVO_0403	NA	ANC_1896	0.07811847458990208	0.2831836646009029	0.15788588847572854	3.401324495217523	0.9521717095845788
bioscreen_pairwise_filtrates_02	1	86	1	EVO_1287	NA	ANC_1896	0.08572471140592455	0.0919505470182291	0.14787855672291766	1.8705681732604003	0.9962658887737368
bioscreen_pairwise_filtrates_02	1	87	2	EVO_1287	NA	ANC_1896	0.0788339142233889	0.10681843184463166	0.1403442093638179	1.9896380421839672	0.9937192544749104
bioscreen_pairwise_filtrates_02	1	88	3	EVO_1287	NA	ANC_1896	0.0787157875152822	0.09252339748622024	0.13384969947638597	1.595047052012974	0.9885123163442517
bioscreen_pairwise_filtrates_02	1	89	4	EVO_1287	NA	ANC_1896	0.07868643784154182	0.08996051394912333	0.12796925389458277	1.4999898359744983	0.988273231115724
bioscreen_pairwise_filtrates_02	1	9	4	EVO_1287	NA	ANC_0403	0.07676797254339637	0.28446328378468067	0.2747993530121129	3.2808500525032964	0.9720270640671935
bioscreen_pairwise_filtrates_02	1	90	5	EVO_1287	NA	ANC_1896	0.07924582677417771	0.10691209751850458	0.12174457479719414	1.671551983586876	0.987011836494679
bioscreen_pairwise_filtrates_02	1	91	1	EVO_1896	NA	ANC_1896	0.08075701527370732	0.08426209889889494	0.08327500246292516	6.824714401942877e-6	0.8647211910680328
bioscreen_pairwise_filtrates_02	1	92	2	EVO_1896	NA	ANC_1896	0.08094945406817865	0.13266791057979543	0.08303209132047361	1.5408008502415527e-6	0.891951623788778
bioscreen_pairwise_filtrates_02	1	93	3	EVO_1896	NA	ANC_1896	0.08124093406630738	0.03595584487368261	0.08356055927032018	1.53637961507469e-4	0.8442912426550815
bioscreen_pairwise_filtrates_02	1	94	4	EVO_1896	NA	ANC_1896	0.08130213945561018	0.15476073694361236	0.08320150046290899	1.197269319797023e-5	0.8449040537926196
bioscreen_pairwise_filtrates_02	1	95	5	EVO_1896	NA	ANC_1896	0.08174532676196698	0.08638016304361176	0.08345626490575775	1.0714764135943966e-5	0.795364725536613
bioscreen_pairwise_filtrates_02	1	96	1	EVO_1977	NA	ANC_1896	0.08031312253229214	0.5261208912885716	0.24661220128131772	7.372337542086446	0.9877176820503583
bioscreen_pairwise_filtrates_02	1	97	2	EVO_1977	NA	ANC_1896	0.0893154822362074	0.6195912975864183	0.24174124414879378	9.24404988008959	0.9839770973973678
bioscreen_pairwise_filtrates_02	1	98	3	EVO_1977	NA	ANC_1896	0.0809568221848221	0.5447515474005926	0.24446850855699281	7.669693462609759	0.987905910304728
bioscreen_pairwise_filtrates_02	1	99	4	EVO_1977	NA	ANC_1896	0.08023974730988129	0.5354476402453867	0.24229136364537857	7.711831354214164	0.985758860468247
bioscreen_strep_01	1	1	1	ANC_0403	0	NA	0.0838016879804342	0.9406665084894937	0.36973535943734775	9.999999447277565	0.995835765771743
bioscreen_strep_01	1	10	5	ANC_1287	0	NA	0.07910513344817503	0.6918093155644273	0.6185082690631278	4.369368567209076	0.9947365585649316
bioscreen_strep_01	1	100	5	ANC_1977	32	NA	0.0837951921494497	0.2127029590762394	0.08716840788777291	3.0014028717939567e-6	0.9129695736205693
bioscreen_strep_01	2	101	1	ANC_0403	64	NA	0.08551548714677723	0.2278768843487983	0.08954578970903194	0.49445262643755206	0.777774281077157
bioscreen_strep_01	2	102	2	ANC_0403	64	NA	0.0833569817533155	0.11792444289713926	0.08709493923298477	1.9496491865389487e-6	0.9726782671506733
