sample	evo_hist	strainID	target_f
3m_p17_A03	evo	HAMBI_1896	0.8
3m_p17_A04	anc	HAMBI_0403	0.1
3m_p17_A04	anc	HAMBI_1287	0.1
3m_p17_A04	evo	HAMBI_1977	0.8
3m_p17_A05	anc	HAMBI_0403	0.1
3m_p17_A05	anc	HAMBI_1287	0.8
3m_p17_A05	anc	HAMBI_1896	0.1
3m_p17_A06	anc	HAMBI_0403	0.1
3m_p17_A06	anc	HAMBI_1287	0.8
3m_p17_A06	anc	HAMBI_1977	0.1
3m_p17_A07	anc	HAMBI_0403	0.1
3m_p17_A07	anc	HAMBI_1287	0.8
3m_p17_A07	evo	HAMBI_1896	0.1
3m_p17_A08	anc	HAMBI_0403	0.1
3m_p17_A08	anc	HAMBI_1287	0.8
3m_p17_A08	evo	HAMBI_1977	0.1
3m_p17_A09	anc	HAMBI_0403	0.1
3m_p17_A09	anc	HAMBI_1977	0.1
3m_p17_A09	anc	HAMBI_1896	0.8
3m_p17_A10	anc	HAMBI_0403	0.1
3m_p17_A10	anc	HAMBI_1977	0.1
3m_p17_A10	evo	HAMBI_1896	0.8
3m_p17_A11	anc	HAMBI_0403	0.1
3m_p17_A11	anc	HAMBI_1977	0.8
3m_p17_A11	anc	HAMBI_1896	0.1
3m_p17_A12	anc	HAMBI_0403	0.1
3m_p17_A12	anc	HAMBI_1977	0.8
3m_p17_A12	evo	HAMBI_1896	0.1
3m_p17_C01	anc	HAMBI_0403	0.1
3m_p17_C01	evo	HAMBI_1287	0.1
3m_p17_C01	anc	HAMBI_1896	0.8
3m_p17_C02	anc	HAMBI_0403	0.1
3m_p17_C02	evo	HAMBI_1287	0.1
3m_p17_C02	anc	HAMBI_1977	0.8
3m_p17_C03	anc	HAMBI_0403	0.1
3m_p17_C03	evo	HAMBI_1287	0.1
3m_p17_C03	evo	HAMBI_1896	0.8
3m_p17_C04	anc	HAMBI_0403	0.1
3m_p17_C04	evo	HAMBI_1287	0.1
3m_p17_C04	evo	HAMBI_1977	0.8
3m_p17_C05	anc	HAMBI_0403	0.1
3m_p17_C05	evo	HAMBI_1287	0.8
3m_p17_C05	anc	HAMBI_1896	0.1
3m_p17_C06	anc	HAMBI_0403	0.1
3m_p17_C06	evo	HAMBI_1287	0.8
3m_p17_C06	anc	HAMBI_1977	0.1
3m_p17_C07	anc	HAMBI_0403	0.1
3m_p17_C07	evo	HAMBI_1287	0.8
3m_p17_C07	evo	HAMBI_1896	0.1
3m_p17_C08	anc	HAMBI_0403	0.1
3m_p17_C08	evo	HAMBI_1287	0.8
3m_p17_C08	evo	HAMBI_1977	0.1
3m_p17_C09	anc	HAMBI_0403	0.1
3m_p17_C09	evo	HAMBI_1977	0.1
3m_p17_C09	anc	HAMBI_1896	0.8
3m_p17_C10	anc	HAMBI_0403	0.1
3m_p17_C10	evo	HAMBI_1977	0.1
3m_p17_C10	evo	HAMBI_1896	0.8
3m_p17_C11	anc	HAMBI_0403	0.1
3m_p17_C11	evo	HAMBI_1977	0.8
3m_p17_C11	anc	HAMBI_1896	0.1
3m_p17_C12	anc	HAMBI_0403	0.1
3m_p17_C12	evo	HAMBI_1977	0.8
3m_p17_C12	evo	HAMBI_1896	0.1
3m_p17_E01	anc	HAMBI_0403	0.8
3m_p17_E01	anc	HAMBI_1287	0.1
3m_p17_E01	anc	HAMBI_1896	0.1
3m_p17_E02	anc	HAMBI_0403	0.8
3m_p17_E02	anc	HAMBI_1287	0.1
3m_p17_E02	anc	HAMBI_1977	0.1
3m_p17_E03	anc	HAMBI_0403	0.8
3m_p17_E03	anc	HAMBI_1287	0.1
3m_p17_E03	evo	HAMBI_1896	0.1
3m_p17_E04	anc	HAMBI_0403	0.8
3m_p17_E04	anc	HAMBI_1287	0.1
3m_p17_E04	evo	HAMBI_1977	0.1
3m_p17_E05	anc	HAMBI_0403	0.8
3m_p17_E05	anc	HAMBI_1977	0.1
3m_p17_E05	anc	HAMBI_1896	0.1
3m_p17_E06	anc	HAMBI_0403	0.8
3m_p17_E06	anc	HAMBI_1977	0.1
3m_p17_E06	evo	HAMBI_1896	0.1
3m_p17_E07	anc	HAMBI_0403	0.8
3m_p17_E07	evo	HAMBI_1287	0.1
3m_p17_E07	anc	HAMBI_1896	0.1
3m_p17_E08	anc	HAMBI_0403	0.8
3m_p17_E08	evo	HAMBI_1287	0.1
3m_p17_E08	anc	HAMBI_1977	0.1
3m_p17_E09	anc	HAMBI_0403	0.8
3m_p17_E09	evo	HAMBI_1287	0.1
3m_p17_E09	evo	HAMBI_1896	0.1
3m_p17_E10	anc	HAMBI_0403	0.8
3m_p17_E10	evo	HAMBI_1287	0.1
3m_p17_E10	evo	HAMBI_1977	0.1
3m_p17_E11	anc	HAMBI_0403	0.8
3m_p17_E11	evo	HAMBI_1977	0.1
3m_p17_E11	anc	HAMBI_1896	0.1
3m_p17_E12	anc	HAMBI_0403	0.8
3m_p17_E12	evo	HAMBI_1977	0.1
3m_p17_E12	evo	HAMBI_1896	0.1
3m_p17_G01	anc	HAMBI_1287	0.1
3m_p17_G01	anc	HAMBI_1977	0.1
3m_p17_G01	anc	HAMBI_1896	0.8
3m_p17_G02	anc	HAMBI_1287	0.1
3m_p17_G02	anc	HAMBI_1977	0.1
3m_p17_G02	evo	HAMBI_1896	0.8
3m_p17_G03	anc	HAMBI_1287	0.1
3m_p17_G03	anc	HAMBI_1977	0.8
3m_p17_G03	anc	HAMBI_1896	0.1
3m_p17_G04	anc	HAMBI_1287	0.1
3m_p17_G04	anc	HAMBI_1977	0.8
3m_p17_G04	evo	HAMBI_1896	0.1
3m_p17_G05	anc	HAMBI_1287	0.1
3m_p17_G05	evo	HAMBI_1977	0.1
3m_p17_G05	anc	HAMBI_1896	0.8
3m_p17_G06	anc	HAMBI_1287	0.1
3m_p17_G06	evo	HAMBI_1977	0.1
3m_p17_G06	evo	HAMBI_1896	0.8
3m_p17_G07	anc	HAMBI_1287	0.1
3m_p17_G07	evo	HAMBI_1977	0.8
3m_p17_G07	anc	HAMBI_1896	0.1
3m_p17_G08	anc	HAMBI_1287	0.1
3m_p17_G08	evo	HAMBI_1977	0.8
3m_p17_G08	evo	HAMBI_1896	0.1
3m_p17_G09	anc	HAMBI_1287	0.8
3m_p17_G09	anc	HAMBI_1977	0.1
3m_p17_G09	anc	HAMBI_1896	0.1
3m_p17_G10	anc	HAMBI_1287	0.8
3m_p17_G10	anc	HAMBI_1977	0.1
3m_p17_G10	evo	HAMBI_1896	0.1
3m_p17_G11	anc	HAMBI_1287	0.8
3m_p17_G11	evo	HAMBI_1977	0.1
3m_p17_G11	anc	HAMBI_1896	0.1
3m_p17_G12	anc	HAMBI_1287	0.8
3m_p17_G12	evo	HAMBI_1977	0.1
3m_p17_G12	evo	HAMBI_1896	0.1
3m_p17_B01	evo	HAMBI_0403	0.1
3m_p17_B01	anc	HAMBI_1287	0.1
3m_p17_B01	anc	HAMBI_1896	0.8
3m_p17_B02	evo	HAMBI_0403	0.1
3m_p17_B02	anc	HAMBI_1287	0.1
3m_p17_B02	anc	HAMBI_1977	0.8
3m_p17_B03	evo	HAMBI_0403	0.1
3m_p17_B03	anc	HAMBI_1287	0.1
3m_p17_B03	evo	HAMBI_1896	0.8
3m_p17_B04	evo	HAMBI_0403	0.1
3m_p17_B04	anc	HAMBI_1287	0.1
3m_p17_B04	evo	HAMBI_1977	0.8
3m_p17_B05	evo	HAMBI_0403	0.1
3m_p17_B05	anc	HAMBI_1287	0.8
3m_p17_B05	anc	HAMBI_1896	0.1
3m_p17_B06	evo	HAMBI_0403	0.1
3m_p17_B06	anc	HAMBI_1287	0.8
3m_p17_B06	anc	HAMBI_1977	0.1
3m_p17_B07	evo	HAMBI_0403	0.1
3m_p17_B07	anc	HAMBI_1287	0.8
3m_p17_B07	evo	HAMBI_1896	0.1
3m_p17_B08	evo	HAMBI_0403	0.1
3m_p17_B08	anc	HAMBI_1287	0.8
3m_p17_B08	evo	HAMBI_1977	0.1
3m_p17_B09	evo	HAMBI_0403	0.1
3m_p17_B09	anc	HAMBI_1977	0.1
3m_p17_B09	anc	HAMBI_1896	0.8
3m_p17_B10	evo	HAMBI_0403	0.1
3m_p17_B10	anc	HAMBI_1977	0.1
3m_p17_B10	evo	HAMBI_1896	0.8
3m_p17_B11	evo	HAMBI_0403	0.1
3m_p17_B11	anc	HAMBI_1977	0.8
3m_p17_B11	anc	HAMBI_1896	0.1
3m_p17_B12	evo	HAMBI_0403	0.1
3m_p17_B12	anc	HAMBI_1977	0.8
3m_p17_B12	evo	HAMBI_1896	0.1
3m_p17_D01	evo	HAMBI_0403	0.1
3m_p17_D01	evo	HAMBI_1287	0.1
3m_p17_D01	anc	HAMBI_1896	0.8
3m_p17_D02	evo	HAMBI_0403	0.1
3m_p17_D02	evo	HAMBI_1287	0.1
3m_p17_D02	anc	HAMBI_1977	0.8
3m_p17_D03	evo	HAMBI_0403	0.1
3m_p17_D03	evo	HAMBI_1287	0.1
3m_p17_D03	evo	HAMBI_1896	0.8
3m_p17_D04	evo	HAMBI_0403	0.1
3m_p17_D04	evo	HAMBI_1287	0.1
3m_p17_D04	evo	HAMBI_1977	0.8
3m_p17_D05	evo	HAMBI_0403	0.1
3m_p17_D05	evo	HAMBI_1287	0.8
3m_p17_D05	anc	HAMBI_1896	0.1
3m_p17_D06	evo	HAMBI_0403	0.1
3m_p17_D06	evo	HAMBI_1287	0.8
3m_p17_D06	anc	HAMBI_1977	0.1
3m_p17_D07	evo	HAMBI_0403	0.1
3m_p17_D07	evo	HAMBI_1287	0.8
3m_p17_D07	evo	HAMBI_1896	0.1
3m_p17_D08	evo	HAMBI_0403	0.1
3m_p17_D08	evo	HAMBI_1287	0.8
3m_p17_D08	evo	HAMBI_1977	0.1
3m_p17_D09	evo	HAMBI_0403	0.1
3m_p17_D09	evo	HAMBI_1977	0.1
3m_p17_D09	anc	HAMBI_1896	0.8
3m_p17_D10	evo	HAMBI_0403	0.1
3m_p17_D10	evo	HAMBI_1977	0.1
3m_p17_D10	evo	HAMBI_1896	0.8
3m_p17_D11	evo	HAMBI_0403	0.1
3m_p17_D11	evo	HAMBI_1977	0.8
3m_p17_D11	anc	HAMBI_1896	0.1
3m_p17_D12	evo	HAMBI_0403	0.1
3m_p17_D12	evo	HAMBI_1977	0.8
3m_p17_D12	evo	HAMBI_1896	0.1
3m_p17_F01	evo	HAMBI_0403	0.8
3m_p17_F01	anc	HAMBI_1287	0.1
3m_p17_F01	anc	HAMBI_1896	0.1
3m_p17_F02	evo	HAMBI_0403	0.8
3m_p17_F02	anc	HAMBI_1287	0.1
3m_p17_F02	anc	HAMBI_1977	0.1
3m_p17_F03	evo	HAMBI_0403	0.8
3m_p17_F03	anc	HAMBI_1287	0.1
3m_p17_F03	evo	HAMBI_1896	0.1
3m_p17_F04	evo	HAMBI_0403	0.8
3m_p17_F04	anc	HAMBI_1287	0.1
3m_p17_F04	evo	HAMBI_1977	0.1
3m_p17_F05	evo	HAMBI_0403	0.8
3m_p17_F05	anc	HAMBI_1977	0.1
3m_p17_F05	anc	HAMBI_1896	0.1
3m_p17_F06	evo	HAMBI_0403	0.8
3m_p17_F06	anc	HAMBI_1977	0.1
3m_p17_F06	evo	HAMBI_1896	0.1
3m_p17_F07	evo	HAMBI_0403	0.8
3m_p17_F07	evo	HAMBI_1287	0.1
3m_p17_F07	anc	HAMBI_1896	0.1
3m_p17_F08	evo	HAMBI_0403	0.8
3m_p17_F08	evo	HAMBI_1287	0.1
3m_p17_F08	anc	HAMBI_1977	0.1
3m_p17_F09	evo	HAMBI_0403	0.8
3m_p17_F09	evo	HAMBI_1287	0.1
3m_p17_F09	evo	HAMBI_1896	0.1
3m_p17_F10	evo	HAMBI_0403	0.8
3m_p17_F10	evo	HAMBI_1287	0.1
3m_p17_F10	evo	HAMBI_1977	0.1
3m_p17_F11	evo	HAMBI_0403	0.8
3m_p17_F11	evo	HAMBI_1977	0.1
3m_p17_F11	anc	HAMBI_1896	0.1
3m_p17_F12	evo	HAMBI_0403	0.8
3m_p17_F12	evo	HAMBI_1977	0.1
3m_p17_F12	evo	HAMBI_1896	0.1
3m_p17_H01	evo	HAMBI_1287	0.1
3m_p17_H01	anc	HAMBI_1977	0.1
3m_p17_H01	anc	HAMBI_1896	0.8
3m_p17_H02	evo	HAMBI_1287	0.1
3m_p17_H02	anc	HAMBI_1977	0.1
3m_p17_H02	evo	HAMBI_1896	0.8
3m_p17_H03	evo	HAMBI_1287	0.1
3m_p17_H03	anc	HAMBI_1977	0.8
3m_p17_H03	anc	HAMBI_1896	0.1
3m_p17_H04	evo	HAMBI_1287	0.1
3m_p17_H04	anc	HAMBI_1977	0.8
3m_p17_H04	evo	HAMBI_1896	0.1
3m_p17_H05	evo	HAMBI_1287	0.1
3m_p17_H05	evo	HAMBI_1977	0.1
3m_p17_H05	anc	HAMBI_1896	0.8
3m_p17_H06	evo	HAMBI_1287	0.1
3m_p17_H06	evo	HAMBI_1977	0.1
3m_p17_H06	evo	HAMBI_1896	0.8
3m_p17_H07	evo	HAMBI_1287	0.1
3m_p17_H07	evo	HAMBI_1977	0.8
3m_p17_H07	anc	HAMBI_1896	0.1
3m_p17_H08	evo	HAMBI_1287	0.1
3m_p17_H08	evo	HAMBI_1977	0.8
3m_p17_H08	evo	HAMBI_1896	0.1
3m_p17_H09	evo	HAMBI_1287	0.8
3m_p17_H09	anc	HAMBI_1977	0.1
3m_p17_H09	anc	HAMBI_1896	0.1
3m_p17_H10	evo	HAMBI_1287	0.8
3m_p17_H10	anc	HAMBI_1977	0.1
3m_p17_H10	evo	HAMBI_1896	0.1
3m_p17_H11	evo	HAMBI_1287	0.8
3m_p17_H11	evo	HAMBI_1977	0.1
3m_p17_H11	anc	HAMBI_1896	0.1
3m_p17_H12	evo	HAMBI_1287	0.8
3m_p17_H12	evo	HAMBI_1977	0.1
3m_p17_H12	evo	HAMBI_1896	0.1
4m_p18_A05	anc	HAMBI_0403	0.7
4m_p18_A05	anc	HAMBI_1287	0.1
4m_p18_A05	anc	HAMBI_1896	0.1
4m_p18_A05	anc	HAMBI_1977	0.1
4m_p18_A06	anc	HAMBI_0403	0.7
4m_p18_A06	anc	HAMBI_1287	0.1
4m_p18_A06	anc	HAMBI_1896	0.1
4m_p18_A06	evo	HAMBI_1977	0.1
4m_p18_A07	anc	HAMBI_0403	0.7
4m_p18_A07	anc	HAMBI_1287	0.1
4m_p18_A07	evo	HAMBI_1896	0.1
4m_p18_A07	anc	HAMBI_1977	0.1
4m_p18_A08	anc	HAMBI_0403	0.7
4m_p18_A08	anc	HAMBI_1287	0.1
4m_p18_A08	evo	HAMBI_1896	0.1
4m_p18_A08	evo	HAMBI_1977	0.1
4m_p18_A09	anc	HAMBI_0403	0.7
4m_p18_A09	evo	HAMBI_1287	0.1
4m_p18_A09	anc	HAMBI_1896	0.1
4m_p18_A09	anc	HAMBI_1977	0.1
4m_p18_A10	anc	HAMBI_0403	0.7
4m_p18_A10	evo	HAMBI_1287	0.1
4m_p18_A10	anc	HAMBI_1896	0.1
4m_p18_A10	evo	HAMBI_1977	0.1
4m_p18_A11	anc	HAMBI_0403	0.7
4m_p18_A11	evo	HAMBI_1287	0.1
4m_p18_A11	evo	HAMBI_1896	0.1
4m_p18_A11	anc	HAMBI_1977	0.1
4m_p18_A12	anc	HAMBI_0403	0.7
4m_p18_A12	evo	HAMBI_1287	0.1
4m_p18_A12	evo	HAMBI_1896	0.1
4m_p18_A12	evo	HAMBI_1977	0.1
4m_p18_B05	evo	HAMBI_0403	0.7
4m_p18_B05	anc	HAMBI_1287	0.1
4m_p18_B05	anc	HAMBI_1896	0.1
4m_p18_B05	anc	HAMBI_1977	0.1
4m_p18_B06	evo	HAMBI_0403	0.7
4m_p18_B06	anc	HAMBI_1287	0.1
4m_p18_B06	anc	HAMBI_1896	0.1
4m_p18_B06	evo	HAMBI_1977	0.1
4m_p18_B07	evo	HAMBI_0403	0.7
4m_p18_B07	anc	HAMBI_1287	0.1
4m_p18_B07	evo	HAMBI_1896	0.1
4m_p18_B07	anc	HAMBI_1977	0.1
4m_p18_B08	evo	HAMBI_0403	0.7
4m_p18_B08	anc	HAMBI_1287	0.1
4m_p18_B08	evo	HAMBI_1896	0.1
4m_p18_B08	evo	HAMBI_1977	0.1
4m_p18_B09	evo	HAMBI_0403	0.7
4m_p18_B09	evo	HAMBI_1287	0.1
4m_p18_B09	anc	HAMBI_1896	0.1
4m_p18_B09	anc	HAMBI_1977	0.1
4m_p18_B10	evo	HAMBI_0403	0.7
4m_p18_B10	evo	HAMBI_1287	0.1
4m_p18_B10	anc	HAMBI_1896	0.1
4m_p18_B10	evo	HAMBI_1977	0.1
4m_p18_B11	evo	HAMBI_0403	0.7
4m_p18_B11	evo	HAMBI_1287	0.1
4m_p18_B11	evo	HAMBI_1896	0.1
4m_p18_B11	anc	HAMBI_1977	0.1
4m_p18_B12	evo	HAMBI_0403	0.7
4m_p18_B12	evo	HAMBI_1287	0.1
4m_p18_B12	evo	HAMBI_1896	0.1
4m_p18_B12	evo	HAMBI_1977	0.1
4m_p18_C01	anc	HAMBI_0403	0.1
4m_p18_C01	evo	HAMBI_1287	0.1
4m_p18_C01	anc	HAMBI_1896	0.7
4m_p18_C01	anc	HAMBI_1977	0.1
4m_p18_C02	anc	HAMBI_0403	0.1
4m_p18_C02	evo	HAMBI_1287	0.1
4m_p18_C02	anc	HAMBI_1896	0.7
4m_p18_C02	evo	HAMBI_1977	0.1
4m_p18_C03	anc	HAMBI_0403	0.1
4m_p18_C03	evo	HAMBI_1287	0.1
4m_p18_C03	evo	HAMBI_1896	0.7
4m_p18_C03	anc	HAMBI_1977	0.1
4m_p18_C04	anc	HAMBI_0403	0.1
4m_p18_C04	evo	HAMBI_1287	0.1
4m_p18_C04	evo	HAMBI_1896	0.7
4m_p18_C04	evo	HAMBI_1977	0.1
4m_p18_C05	anc	HAMBI_0403	0.1
4m_p18_C05	anc	HAMBI_1287	0.7
4m_p18_C05	anc	HAMBI_1896	0.1
4m_p18_C05	anc	HAMBI_1977	0.1
4m_p18_C06	anc	HAMBI_0403	0.1
4m_p18_C06	anc	HAMBI_1287	0.7
4m_p18_C06	anc	HAMBI_1896	0.1
4m_p18_C06	evo	HAMBI_1977	0.1
4m_p18_C07	anc	HAMBI_0403	0.1
4m_p18_C07	anc	HAMBI_1287	0.7
4m_p18_C07	evo	HAMBI_1896	0.1
4m_p18_C07	anc	HAMBI_1977	0.1
4m_p18_C08	anc	HAMBI_0403	0.1
4m_p18_C08	anc	HAMBI_1287	0.7
4m_p18_C08	evo	HAMBI_1896	0.1
4m_p18_C08	evo	HAMBI_1977	0.1
4m_p18_C09	anc	HAMBI_0403	0.1
4m_p18_C09	evo	HAMBI_1287	0.7
4m_p18_C09	anc	HAMBI_1896	0.1
4m_p18_C09	anc	HAMBI_1977	0.1
4m_p18_C10	anc	HAMBI_0403	0.1
4m_p18_C10	evo	HAMBI_1287	0.7
4m_p18_C10	anc	HAMBI_1896	0.1
4m_p18_C10	evo	HAMBI_1977	0.1
4m_p18_C11	anc	HAMBI_0403	0.1
4m_p18_C11	evo	HAMBI_1287	0.7
4m_p18_C11	evo	HAMBI_1896	0.1
4m_p18_C11	anc	HAMBI_1977	0.1
4m_p18_C12	anc	HAMBI_0403	0.1
4m_p18_C12	evo	HAMBI_1287	0.7
4m_p18_C12	evo	HAMBI_1896	0.1
4m_p18_C12	evo	HAMBI_1977	0.1
4m_p18_D01	evo	HAMBI_0403	0.1
4m_p18_D01	evo	HAMBI_1287	0.1
4m_p18_D01	anc	HAMBI_1896	0.7
4m_p18_D01	anc	HAMBI_1977	0.1
4m_p18_D02	evo	HAMBI_0403	0.1
4m_p18_D02	evo	HAMBI_1287	0.1
4m_p18_D02	anc	HAMBI_1896	0.7
4m_p18_D02	evo	HAMBI_1977	0.1
4m_p18_D03	evo	HAMBI_0403	0.1
4m_p18_D03	evo	HAMBI_1287	0.1
4m_p18_D03	evo	HAMBI_1896	0.7
4m_p18_D03	anc	HAMBI_1977	0.1
4m_p18_D04	evo	HAMBI_0403	0.1
4m_p18_D04	evo	HAMBI_1287	0.1
4m_p18_D04	evo	HAMBI_1896	0.7
4m_p18_D04	evo	HAMBI_1977	0.1
4m_p18_D05	evo	HAMBI_0403	0.1
4m_p18_D05	anc	HAMBI_1287	0.7
4m_p18_D05	anc	HAMBI_1896	0.1
4m_p18_D05	anc	HAMBI_1977	0.1
4m_p18_D06	evo	HAMBI_0403	0.1
4m_p18_D06	anc	HAMBI_1287	0.7
4m_p18_D06	anc	HAMBI_1896	0.1
4m_p18_D06	evo	HAMBI_1977	0.1
4m_p18_D07	evo	HAMBI_0403	0.1
4m_p18_D07	anc	HAMBI_1287	0.7
4m_p18_D07	evo	HAMBI_1896	0.1
4m_p18_D07	anc	HAMBI_1977	0.1
4m_p18_D08	evo	HAMBI_0403	0.1
4m_p18_D08	anc	HAMBI_1287	0.7
4m_p18_D08	evo	HAMBI_1896	0.1
4m_p18_D08	evo	HAMBI_1977	0.1
4m_p18_D09	evo	HAMBI_0403	0.1
4m_p18_D09	evo	HAMBI_1287	0.7
4m_p18_D09	anc	HAMBI_1896	0.1
4m_p18_D09	anc	HAMBI_1977	0.1
4m_p18_D10	evo	HAMBI_0403	0.1
4m_p18_D10	evo	HAMBI_1287	0.7
4m_p18_D10	anc	HAMBI_1896	0.1
4m_p18_D10	evo	HAMBI_1977	0.1
4m_p18_D11	evo	HAMBI_0403	0.1
4m_p18_D11	evo	HAMBI_1287	0.7
4m_p18_D11	evo	HAMBI_1896	0.1
4m_p18_D11	anc	HAMBI_1977	0.1
4m_p18_D12	evo	HAMBI_0403	0.1
4m_p18_D12	evo	HAMBI_1287	0.7
4m_p18_D12	evo	HAMBI_1896	0.1
4m_p18_D12	evo	HAMBI_1977	0.1
4m_p18_E01	anc	HAMBI_0403	0.1
4m_p18_E01	anc	HAMBI_1287	0.1
4m_p18_E01	anc	HAMBI_1896	0.1
4m_p18_E01	anc	HAMBI_1977	0.7
4m_p18_E02	anc	HAMBI_0403	0.1
4m_p18_E02	anc	HAMBI_1287	0.1
4m_p18_E02	anc	HAMBI_1896	0.1
4m_p18_E02	evo	HAMBI_1977	0.7
4m_p18_E03	anc	HAMBI_0403	0.1
4m_p18_E03	anc	HAMBI_1287	0.1
4m_p18_E03	evo	HAMBI_1896	0.1
4m_p18_E03	anc	HAMBI_1977	0.7
4m_p18_E04	anc	HAMBI_0403	0.1
4m_p18_E04	anc	HAMBI_1287	0.1
4m_p18_E04	evo	HAMBI_1896	0.1
4m_p18_E04	evo	HAMBI_1977	0.7
4m_p18_E05	anc	HAMBI_0403	0.1
4m_p18_E05	anc	HAMBI_1287	0.1
4m_p18_E05	anc	HAMBI_1896	0.7
4m_p18_E05	anc	HAMBI_1977	0.1
4m_p18_E06	anc	HAMBI_0403	0.1
4m_p18_E06	anc	HAMBI_1287	0.1
4m_p18_E06	anc	HAMBI_1896	0.7
4m_p18_E06	evo	HAMBI_1977	0.1
4m_p18_E07	anc	HAMBI_0403	0.1
4m_p18_E07	anc	HAMBI_1287	0.1
4m_p18_E07	evo	HAMBI_1896	0.7
4m_p18_E07	anc	HAMBI_1977	0.1
4m_p18_E08	anc	HAMBI_0403	0.1
4m_p18_E08	anc	HAMBI_1287	0.1
4m_p18_E08	evo	HAMBI_1896	0.7
4m_p18_E08	evo	HAMBI_1977	0.1
4m_p18_E09	anc	HAMBI_0403	0.1
4m_p18_E09	evo	HAMBI_1287	0.1
4m_p18_E09	anc	HAMBI_1896	0.1
4m_p18_E09	anc	HAMBI_1977	0.7
4m_p18_E10	anc	HAMBI_0403	0.1
4m_p18_E10	evo	HAMBI_1287	0.1
4m_p18_E10	anc	HAMBI_1896	0.1
4m_p18_E10	evo	HAMBI_1977	0.7
4m_p18_E11	anc	HAMBI_0403	0.1
4m_p18_E11	evo	HAMBI_1287	0.1
4m_p18_E11	evo	HAMBI_1896	0.1
4m_p18_E11	anc	HAMBI_1977	0.7
4m_p18_E12	anc	HAMBI_0403	0.1
4m_p18_E12	evo	HAMBI_1287	0.1
4m_p18_E12	evo	HAMBI_1896	0.1
4m_p18_E12	evo	HAMBI_1977	0.7
4m_p18_F01	evo	HAMBI_0403	0.1
4m_p18_F01	anc	HAMBI_1287	0.1
4m_p18_F01	anc	HAMBI_1896	0.1
4m_p18_F01	anc	HAMBI_1977	0.7
4m_p18_F02	evo	HAMBI_0403	0.1
4m_p18_F02	anc	HAMBI_1287	0.1
4m_p18_F02	anc	HAMBI_1896	0.1
4m_p18_F02	evo	HAMBI_1977	0.7
4m_p18_F03	evo	HAMBI_0403	0.1
4m_p18_F03	anc	HAMBI_1287	0.1
4m_p18_F03	evo	HAMBI_1896	0.1
4m_p18_F03	anc	HAMBI_1977	0.7
4m_p18_F04	evo	HAMBI_0403	0.1
4m_p18_F04	anc	HAMBI_1287	0.1
4m_p18_F04	evo	HAMBI_1896	0.1
4m_p18_F04	evo	HAMBI_1977	0.7
4m_p18_F05	evo	HAMBI_0403	0.1
4m_p18_F05	anc	HAMBI_1287	0.1
4m_p18_F05	anc	HAMBI_1896	0.7
4m_p18_F05	anc	HAMBI_1977	0.1
4m_p18_F06	evo	HAMBI_0403	0.1
4m_p18_F06	anc	HAMBI_1287	0.1
4m_p18_F06	anc	HAMBI_1896	0.7
4m_p18_F06	evo	HAMBI_1977	0.1
4m_p18_F07	evo	HAMBI_0403	0.1
4m_p18_F07	anc	HAMBI_1287	0.1
4m_p18_F07	evo	HAMBI_1896	0.7
4m_p18_F07	anc	HAMBI_1977	0.1
4m_p18_F08	evo	HAMBI_0403	0.1
4m_p18_F08	anc	HAMBI_1287	0.1
4m_p18_F08	evo	HAMBI_1896	0.7
4m_p18_F08	evo	HAMBI_1977	0.1
4m_p18_F09	evo	HAMBI_0403	0.1
4m_p18_F09	evo	HAMBI_1287	0.1
4m_p18_F09	anc	HAMBI_1896	0.1
4m_p18_F09	anc	HAMBI_1977	0.7
4m_p18_F10	evo	HAMBI_0403	0.1
4m_p18_F10	evo	HAMBI_1287	0.1
4m_p18_F10	anc	HAMBI_1896	0.1
4m_p18_F10	evo	HAMBI_1977	0.7
4m_p18_F11	evo	HAMBI_0403	0.1
4m_p18_F11	evo	HAMBI_1287	0.1
4m_p18_F11	evo	HAMBI_1896	0.1
4m_p18_F11	anc	HAMBI_1977	0.7
4m_p18_F12	evo	HAMBI_0403	0.1
4m_p18_F12	evo	HAMBI_1287	0.1
4m_p18_F12	evo	HAMBI_1896	0.1
4m_p18_F12	evo	HAMBI_1977	0.7
4m_p18_H01	anc	HAMBI_0403	0.9
4m_p18_H01	evo	HAMBI_1287	0.1
4m_p18_H02	evo	HAMBI_0403	0.9
4m_p18_H02	anc	HAMBI_1977	0.1
4m_p18_H03	evo	HAMBI_1287	0.9
4m_p18_H03	anc	HAMBI_1896	0.1
4m_p18_H04	evo	HAMBI_1287	0.9
4m_p18_H04	evo	HAMBI_1896	0.1
4m_p18_H05	evo	HAMBI_1287	0.1
4m_p18_H05	anc	HAMBI_1896	0.9
4m_p18_H06	evo	HAMBI_1287	0.1
4m_p18_H06	evo	HAMBI_1896	0.9
