sample	evo_hist	strainID	target_f
3_p07_A04	evo	HAMBI_1977	0.8
3_p07_A05	anc	HAMBI_0403	0.1
3_p07_A05	anc	HAMBI_1287	0.8
3_p07_A05	anc	HAMBI_1896	0.1
3_p07_A06	anc	HAMBI_0403	0.1
3_p07_A06	anc	HAMBI_1287	0.8
3_p07_A06	anc	HAMBI_1977	0.1
3_p07_A07	anc	HAMBI_0403	0.1
3_p07_A07	anc	HAMBI_1287	0.8
3_p07_A07	evo	HAMBI_1896	0.1
3_p07_A08	anc	HAMBI_0403	0.1
3_p07_A08	anc	HAMBI_1287	0.8
3_p07_A08	evo	HAMBI_1977	0.1
3_p07_A09	anc	HAMBI_0403	0.1
3_p07_A09	anc	HAMBI_1977	0.1
3_p07_A09	anc	HAMBI_1896	0.8
3_p07_A10	anc	HAMBI_0403	0.1
3_p07_A10	anc	HAMBI_1977	0.1
3_p07_A10	evo	HAMBI_1896	0.8
3_p07_A11	anc	HAMBI_0403	0.1
3_p07_A11	anc	HAMBI_1977	0.8
3_p07_A11	anc	HAMBI_1896	0.1
3_p07_A12	anc	HAMBI_0403	0.1
3_p07_A12	anc	HAMBI_1977	0.8
3_p07_A12	evo	HAMBI_1896	0.1
3_p07_C01	anc	HAMBI_0403	0.1
3_p07_C01	evo	HAMBI_1287	0.1
3_p07_C01	anc	HAMBI_1896	0.8
3_p07_C02	anc	HAMBI_0403	0.1
3_p07_C02	evo	HAMBI_1287	0.1
3_p07_C02	anc	HAMBI_1977	0.8
3_p07_C03	anc	HAMBI_0403	0.1
3_p07_C03	evo	HAMBI_1287	0.1
3_p07_C03	evo	HAMBI_1896	0.8
3_p07_C04	anc	HAMBI_0403	0.1
3_p07_C04	evo	HAMBI_1287	0.1
3_p07_C04	evo	HAMBI_1977	0.8
3_p07_C05	anc	HAMBI_0403	0.1
3_p07_C05	evo	HAMBI_1287	0.8
3_p07_C05	anc	HAMBI_1896	0.1
3_p07_C06	anc	HAMBI_0403	0.1
3_p07_C06	evo	HAMBI_1287	0.8
3_p07_C06	anc	HAMBI_1977	0.1
3_p07_C07	anc	HAMBI_0403	0.1
3_p07_C07	evo	HAMBI_1287	0.8
3_p07_C07	evo	HAMBI_1896	0.1
3_p07_C08	anc	HAMBI_0403	0.1
3_p07_C08	evo	HAMBI_1287	0.8
3_p07_C08	evo	HAMBI_1977	0.1
3_p07_C09	anc	HAMBI_0403	0.1
3_p07_C09	evo	HAMBI_1977	0.1
3_p07_C09	anc	HAMBI_1896	0.8
3_p07_C10	anc	HAMBI_0403	0.1
3_p07_C10	evo	HAMBI_1977	0.1
3_p07_C10	evo	HAMBI_1896	0.8
3_p07_C11	anc	HAMBI_0403	0.1
3_p07_C11	evo	HAMBI_1977	0.8
3_p07_C11	anc	HAMBI_1896	0.1
3_p07_C12	anc	HAMBI_0403	0.1
3_p07_C12	evo	HAMBI_1977	0.8
3_p07_C12	evo	HAMBI_1896	0.1
3_p07_E01	anc	HAMBI_0403	0.8
3_p07_E01	anc	HAMBI_1287	0.1
3_p07_E01	anc	HAMBI_1896	0.1
3_p07_E02	anc	HAMBI_0403	0.8
3_p07_E02	anc	HAMBI_1287	0.1
3_p07_E02	anc	HAMBI_1977	0.1
3_p07_E03	anc	HAMBI_0403	0.8
3_p07_E03	anc	HAMBI_1287	0.1
3_p07_E03	evo	HAMBI_1896	0.1
3_p07_E04	anc	HAMBI_0403	0.8
3_p07_E04	anc	HAMBI_1287	0.1
3_p07_E04	evo	HAMBI_1977	0.1
3_p07_E05	anc	HAMBI_0403	0.8
3_p07_E05	anc	HAMBI_1977	0.1
3_p07_E05	anc	HAMBI_1896	0.1
3_p07_E06	anc	HAMBI_0403	0.8
3_p07_E06	anc	HAMBI_1977	0.1
3_p07_E06	evo	HAMBI_1896	0.1
3_p07_E07	anc	HAMBI_0403	0.8
3_p07_E07	evo	HAMBI_1287	0.1
3_p07_E07	anc	HAMBI_1896	0.1
3_p07_E08	anc	HAMBI_0403	0.8
3_p07_E08	evo	HAMBI_1287	0.1
3_p07_E08	anc	HAMBI_1977	0.1
3_p07_E09	anc	HAMBI_0403	0.8
3_p07_E09	evo	HAMBI_1287	0.1
3_p07_E09	evo	HAMBI_1896	0.1
3_p07_E10	anc	HAMBI_0403	0.8
3_p07_E10	evo	HAMBI_1287	0.1
3_p07_E10	evo	HAMBI_1977	0.1
3_p07_E11	anc	HAMBI_0403	0.8
3_p07_E11	evo	HAMBI_1977	0.1
3_p07_E11	anc	HAMBI_1896	0.1
3_p07_E12	anc	HAMBI_0403	0.8
3_p07_E12	evo	HAMBI_1977	0.1
3_p07_E12	evo	HAMBI_1896	0.1
3_p07_G01	anc	HAMBI_1287	0.1
3_p07_G01	anc	HAMBI_1977	0.1
3_p07_G01	anc	HAMBI_1896	0.8
3_p07_G02	anc	HAMBI_1287	0.1
3_p07_G02	anc	HAMBI_1977	0.1
3_p07_G02	evo	HAMBI_1896	0.8
3_p07_G03	anc	HAMBI_1287	0.1
3_p07_G03	anc	HAMBI_1977	0.8
3_p07_G03	anc	HAMBI_1896	0.1
3_p07_G04	anc	HAMBI_1287	0.1
3_p07_G04	anc	HAMBI_1977	0.8
3_p07_G04	evo	HAMBI_1896	0.1
3_p07_G05	anc	HAMBI_1287	0.1
3_p07_G05	evo	HAMBI_1977	0.1
3_p07_G05	anc	HAMBI_1896	0.8
3_p07_G06	anc	HAMBI_1287	0.1
3_p07_G06	evo	HAMBI_1977	0.1
3_p07_G06	evo	HAMBI_1896	0.8
3_p07_G07	anc	HAMBI_1287	0.1
3_p07_G07	evo	HAMBI_1977	0.8
3_p07_G07	anc	HAMBI_1896	0.1
3_p07_G08	anc	HAMBI_1287	0.1
3_p07_G08	evo	HAMBI_1977	0.8
3_p07_G08	evo	HAMBI_1896	0.1
3_p07_G09	anc	HAMBI_1287	0.8
3_p07_G09	anc	HAMBI_1977	0.1
3_p07_G09	anc	HAMBI_1896	0.1
3_p07_G10	anc	HAMBI_1287	0.8
3_p07_G10	anc	HAMBI_1977	0.1
3_p07_G10	evo	HAMBI_1896	0.1
3_p07_G11	anc	HAMBI_1287	0.8
3_p07_G11	evo	HAMBI_1977	0.1
3_p07_G11	anc	HAMBI_1896	0.1
3_p07_G12	anc	HAMBI_1287	0.8
3_p07_G12	evo	HAMBI_1977	0.1
3_p07_G12	evo	HAMBI_1896	0.1
3_p07_B01	evo	HAMBI_0403	0.1
3_p07_B01	anc	HAMBI_1287	0.1
3_p07_B01	anc	HAMBI_1896	0.8
3_p07_B02	evo	HAMBI_0403	0.1
3_p07_B02	anc	HAMBI_1287	0.1
3_p07_B02	anc	HAMBI_1977	0.8
3_p07_B03	evo	HAMBI_0403	0.1
3_p07_B03	anc	HAMBI_1287	0.1
3_p07_B03	evo	HAMBI_1896	0.8
3_p07_B04	evo	HAMBI_0403	0.1
3_p07_B04	anc	HAMBI_1287	0.1
3_p07_B04	evo	HAMBI_1977	0.8
3_p07_B05	evo	HAMBI_0403	0.1
3_p07_B05	anc	HAMBI_1287	0.8
3_p07_B05	anc	HAMBI_1896	0.1
3_p07_B06	evo	HAMBI_0403	0.1
3_p07_B06	anc	HAMBI_1287	0.8
3_p07_B06	anc	HAMBI_1977	0.1
3_p07_B07	evo	HAMBI_0403	0.1
3_p07_B07	anc	HAMBI_1287	0.8
3_p07_B07	evo	HAMBI_1896	0.1
3_p07_B08	evo	HAMBI_0403	0.1
3_p07_B08	anc	HAMBI_1287	0.8
3_p07_B08	evo	HAMBI_1977	0.1
3_p07_B09	evo	HAMBI_0403	0.1
3_p07_B09	anc	HAMBI_1977	0.1
3_p07_B09	anc	HAMBI_1896	0.8
3_p07_B10	evo	HAMBI_0403	0.1
3_p07_B10	anc	HAMBI_1977	0.1
3_p07_B10	evo	HAMBI_1896	0.8
3_p07_B11	evo	HAMBI_0403	0.1
3_p07_B11	anc	HAMBI_1977	0.8
3_p07_B11	anc	HAMBI_1896	0.1
3_p07_B12	evo	HAMBI_0403	0.1
3_p07_B12	anc	HAMBI_1977	0.8
3_p07_B12	evo	HAMBI_1896	0.1
3_p07_D01	evo	HAMBI_0403	0.1
3_p07_D01	evo	HAMBI_1287	0.1
3_p07_D01	anc	HAMBI_1896	0.8
3_p07_D02	evo	HAMBI_0403	0.1
3_p07_D02	evo	HAMBI_1287	0.1
3_p07_D02	anc	HAMBI_1977	0.8
3_p07_D03	evo	HAMBI_0403	0.1
3_p07_D03	evo	HAMBI_1287	0.1
3_p07_D03	evo	HAMBI_1896	0.8
3_p07_D04	evo	HAMBI_0403	0.1
3_p07_D04	evo	HAMBI_1287	0.1
3_p07_D04	evo	HAMBI_1977	0.8
3_p07_D05	evo	HAMBI_0403	0.1
3_p07_D05	evo	HAMBI_1287	0.8
3_p07_D05	anc	HAMBI_1896	0.1
3_p07_D06	evo	HAMBI_0403	0.1
3_p07_D06	evo	HAMBI_1287	0.8
3_p07_D06	anc	HAMBI_1977	0.1
3_p07_D07	evo	HAMBI_0403	0.1
3_p07_D07	evo	HAMBI_1287	0.8
3_p07_D07	evo	HAMBI_1896	0.1
3_p07_D08	evo	HAMBI_0403	0.1
3_p07_D08	evo	HAMBI_1287	0.8
3_p07_D08	evo	HAMBI_1977	0.1
3_p07_D09	evo	HAMBI_0403	0.1
3_p07_D09	evo	HAMBI_1977	0.1
3_p07_D09	anc	HAMBI_1896	0.8
3_p07_D10	evo	HAMBI_0403	0.1
3_p07_D10	evo	HAMBI_1977	0.1
3_p07_D10	evo	HAMBI_1896	0.8
3_p07_D11	evo	HAMBI_0403	0.1
3_p07_D11	evo	HAMBI_1977	0.8
3_p07_D11	anc	HAMBI_1896	0.1
3_p07_D12	evo	HAMBI_0403	0.1
3_p07_D12	evo	HAMBI_1977	0.8
3_p07_D12	evo	HAMBI_1896	0.1
3_p07_F01	evo	HAMBI_0403	0.8
3_p07_F01	anc	HAMBI_1287	0.1
3_p07_F01	anc	HAMBI_1896	0.1
3_p07_F02	evo	HAMBI_0403	0.8
3_p07_F02	anc	HAMBI_1287	0.1
3_p07_F02	anc	HAMBI_1977	0.1
3_p07_F03	evo	HAMBI_0403	0.8
3_p07_F03	anc	HAMBI_1287	0.1
3_p07_F03	evo	HAMBI_1896	0.1
3_p07_F04	evo	HAMBI_0403	0.8
3_p07_F04	anc	HAMBI_1287	0.1
3_p07_F04	evo	HAMBI_1977	0.1
3_p07_F05	evo	HAMBI_0403	0.8
3_p07_F05	anc	HAMBI_1977	0.1
3_p07_F05	anc	HAMBI_1896	0.1
3_p07_F06	evo	HAMBI_0403	0.8
3_p07_F06	anc	HAMBI_1977	0.1
3_p07_F06	evo	HAMBI_1896	0.1
3_p07_F07	evo	HAMBI_0403	0.8
3_p07_F07	evo	HAMBI_1287	0.1
3_p07_F07	anc	HAMBI_1896	0.1
3_p07_F08	evo	HAMBI_0403	0.8
3_p07_F08	evo	HAMBI_1287	0.1
3_p07_F08	anc	HAMBI_1977	0.1
3_p07_F09	evo	HAMBI_0403	0.8
3_p07_F09	evo	HAMBI_1287	0.1
3_p07_F09	evo	HAMBI_1896	0.1
3_p07_F10	evo	HAMBI_0403	0.8
3_p07_F10	evo	HAMBI_1287	0.1
3_p07_F10	evo	HAMBI_1977	0.1
3_p07_F11	evo	HAMBI_0403	0.8
3_p07_F11	evo	HAMBI_1977	0.1
3_p07_F11	anc	HAMBI_1896	0.1
3_p07_F12	evo	HAMBI_0403	0.8
3_p07_F12	evo	HAMBI_1977	0.1
3_p07_F12	evo	HAMBI_1896	0.1
3_p07_H01	evo	HAMBI_1287	0.1
3_p07_H01	anc	HAMBI_1977	0.1
3_p07_H01	anc	HAMBI_1896	0.8
3_p07_H02	evo	HAMBI_1287	0.1
3_p07_H02	anc	HAMBI_1977	0.1
3_p07_H02	evo	HAMBI_1896	0.8
3_p07_H03	evo	HAMBI_1287	0.1
3_p07_H03	anc	HAMBI_1977	0.8
3_p07_H03	anc	HAMBI_1896	0.1
3_p07_H04	evo	HAMBI_1287	0.1
3_p07_H04	anc	HAMBI_1977	0.8
3_p07_H04	evo	HAMBI_1896	0.1
3_p07_H05	evo	HAMBI_1287	0.1
3_p07_H05	evo	HAMBI_1977	0.1
3_p07_H05	anc	HAMBI_1896	0.8
3_p07_H06	evo	HAMBI_1287	0.1
3_p07_H06	evo	HAMBI_1977	0.1
3_p07_H06	evo	HAMBI_1896	0.8
3_p07_H07	evo	HAMBI_1287	0.1
3_p07_H07	evo	HAMBI_1977	0.8
3_p07_H07	anc	HAMBI_1896	0.1
3_p07_H08	evo	HAMBI_1287	0.1
3_p07_H08	evo	HAMBI_1977	0.8
3_p07_H08	evo	HAMBI_1896	0.1
3_p07_H09	evo	HAMBI_1287	0.8
3_p07_H09	anc	HAMBI_1977	0.1
3_p07_H09	anc	HAMBI_1896	0.1
3_p07_H10	evo	HAMBI_1287	0.8
3_p07_H10	anc	HAMBI_1977	0.1
3_p07_H10	evo	HAMBI_1896	0.1
3_p07_H11	evo	HAMBI_1287	0.8
3_p07_H11	evo	HAMBI_1977	0.1
3_p07_H11	anc	HAMBI_1896	0.1
3_p07_H12	evo	HAMBI_1287	0.8
3_p07_H12	evo	HAMBI_1977	0.1
3_p07_H12	evo	HAMBI_1896	0.1
3_p08_A01	anc	HAMBI_0403	0.1
3_p08_A01	anc	HAMBI_1287	0.1
3_p08_A01	anc	HAMBI_1896	0.8
3_p08_A02	anc	HAMBI_0403	0.1
3_p08_A02	anc	HAMBI_1287	0.1
3_p08_A02	anc	HAMBI_1977	0.8
3_p08_A03	anc	HAMBI_0403	0.1
3_p08_A03	anc	HAMBI_1287	0.1
3_p08_A03	evo	HAMBI_1896	0.8
3_p08_A04	anc	HAMBI_0403	0.1
3_p08_A04	anc	HAMBI_1287	0.1
3_p08_A04	evo	HAMBI_1977	0.8
3_p08_A05	anc	HAMBI_0403	0.1
3_p08_A05	anc	HAMBI_1287	0.8
3_p08_A05	anc	HAMBI_1896	0.1
3_p08_A06	anc	HAMBI_0403	0.1
3_p08_A06	anc	HAMBI_1287	0.8
3_p08_A06	anc	HAMBI_1977	0.1
3_p08_A07	anc	HAMBI_0403	0.1
3_p08_A07	anc	HAMBI_1287	0.8
3_p08_A07	evo	HAMBI_1896	0.1
3_p08_A08	anc	HAMBI_0403	0.1
3_p08_A08	anc	HAMBI_1287	0.8
3_p08_A08	evo	HAMBI_1977	0.1
3_p08_A09	anc	HAMBI_0403	0.1
3_p08_A09	anc	HAMBI_1977	0.1
3_p08_A09	anc	HAMBI_1896	0.8
3_p08_A10	anc	HAMBI_0403	0.1
3_p08_A10	anc	HAMBI_1977	0.1
3_p08_A10	evo	HAMBI_1896	0.8
3_p08_A11	anc	HAMBI_0403	0.1
3_p08_A11	anc	HAMBI_1977	0.8
3_p08_A11	anc	HAMBI_1896	0.1
3_p08_A12	anc	HAMBI_0403	0.1
3_p08_A12	anc	HAMBI_1977	0.8
3_p08_A12	evo	HAMBI_1896	0.1
3_p08_C01	anc	HAMBI_0403	0.1
3_p08_C01	evo	HAMBI_1287	0.1
3_p08_C01	anc	HAMBI_1896	0.8
3_p08_C02	anc	HAMBI_0403	0.1
3_p08_C02	evo	HAMBI_1287	0.1
3_p08_C02	anc	HAMBI_1977	0.8
3_p08_C03	anc	HAMBI_0403	0.1
3_p08_C03	evo	HAMBI_1287	0.1
3_p08_C03	evo	HAMBI_1896	0.8
3_p08_C04	anc	HAMBI_0403	0.1
3_p08_C04	evo	HAMBI_1287	0.1
3_p08_C04	evo	HAMBI_1977	0.8
3_p08_C05	anc	HAMBI_0403	0.1
3_p08_C05	evo	HAMBI_1287	0.8
3_p08_C05	anc	HAMBI_1896	0.1
3_p08_C06	anc	HAMBI_0403	0.1
3_p08_C06	evo	HAMBI_1287	0.8
3_p08_C06	anc	HAMBI_1977	0.1
3_p08_C07	anc	HAMBI_0403	0.1
3_p08_C07	evo	HAMBI_1287	0.8
3_p08_C07	evo	HAMBI_1896	0.1
3_p08_C08	anc	HAMBI_0403	0.1
3_p08_C08	evo	HAMBI_1287	0.8
3_p08_C08	evo	HAMBI_1977	0.1
3_p08_C09	anc	HAMBI_0403	0.1
3_p08_C09	evo	HAMBI_1977	0.1
3_p08_C09	anc	HAMBI_1896	0.8
3_p08_C10	anc	HAMBI_0403	0.1
3_p08_C10	evo	HAMBI_1977	0.1
3_p08_C10	evo	HAMBI_1896	0.8
3_p08_C11	anc	HAMBI_0403	0.1
3_p08_C11	evo	HAMBI_1977	0.8
3_p08_C11	anc	HAMBI_1896	0.1
3_p08_C12	anc	HAMBI_0403	0.1
3_p08_C12	evo	HAMBI_1977	0.8
3_p08_C12	evo	HAMBI_1896	0.1
3_p08_E01	anc	HAMBI_0403	0.8
3_p08_E01	anc	HAMBI_1287	0.1
3_p08_E01	anc	HAMBI_1896	0.1
3_p08_E02	anc	HAMBI_0403	0.8
3_p08_E02	anc	HAMBI_1287	0.1
3_p08_E02	anc	HAMBI_1977	0.1
3_p08_E03	anc	HAMBI_0403	0.8
3_p08_E03	anc	HAMBI_1287	0.1
3_p08_E03	evo	HAMBI_1896	0.1
3_p08_E04	anc	HAMBI_0403	0.8
3_p08_E04	anc	HAMBI_1287	0.1
3_p08_E04	evo	HAMBI_1977	0.1
3_p08_E05	anc	HAMBI_0403	0.8
3_p08_E05	anc	HAMBI_1977	0.1
3_p08_E05	anc	HAMBI_1896	0.1
3_p08_E06	anc	HAMBI_0403	0.8
3_p08_E06	anc	HAMBI_1977	0.1
3_p08_E06	evo	HAMBI_1896	0.1
3_p08_E07	anc	HAMBI_0403	0.8
3_p08_E07	evo	HAMBI_1287	0.1
3_p08_E07	anc	HAMBI_1896	0.1
3_p08_E08	anc	HAMBI_0403	0.8
3_p08_E08	evo	HAMBI_1287	0.1
3_p08_E08	anc	HAMBI_1977	0.1
3_p08_E09	anc	HAMBI_0403	0.8
3_p08_E09	evo	HAMBI_1287	0.1
3_p08_E09	evo	HAMBI_1896	0.1
3_p08_E10	anc	HAMBI_0403	0.8
3_p08_E10	evo	HAMBI_1287	0.1
3_p08_E10	evo	HAMBI_1977	0.1
3_p08_E11	anc	HAMBI_0403	0.8
3_p08_E11	evo	HAMBI_1977	0.1
3_p08_E11	anc	HAMBI_1896	0.1
3_p08_E12	anc	HAMBI_0403	0.8
3_p08_E12	evo	HAMBI_1977	0.1
3_p08_E12	evo	HAMBI_1896	0.1
3_p08_G01	anc	HAMBI_1287	0.1
3_p08_G01	anc	HAMBI_1977	0.1
3_p08_G01	anc	HAMBI_1896	0.8
3_p08_G02	anc	HAMBI_1287	0.1
3_p08_G02	anc	HAMBI_1977	0.1
3_p08_G02	evo	HAMBI_1896	0.8
3_p08_G03	anc	HAMBI_1287	0.1
3_p08_G03	anc	HAMBI_1977	0.8
3_p08_G03	anc	HAMBI_1896	0.1
3_p08_G04	anc	HAMBI_1287	0.1
3_p08_G04	anc	HAMBI_1977	0.8
3_p08_G04	evo	HAMBI_1896	0.1
3_p08_G05	anc	HAMBI_1287	0.1
3_p08_G05	evo	HAMBI_1977	0.1
3_p08_G05	anc	HAMBI_1896	0.8
3_p08_G06	anc	HAMBI_1287	0.1
3_p08_G06	evo	HAMBI_1977	0.1
3_p08_G06	evo	HAMBI_1896	0.8
3_p08_G07	anc	HAMBI_1287	0.1
3_p08_G07	evo	HAMBI_1977	0.8
3_p08_G07	anc	HAMBI_1896	0.1
3_p08_G08	anc	HAMBI_1287	0.1
3_p08_G08	evo	HAMBI_1977	0.8
3_p08_G08	evo	HAMBI_1896	0.1
3_p08_G09	anc	HAMBI_1287	0.8
3_p08_G09	anc	HAMBI_1977	0.1
3_p08_G09	anc	HAMBI_1896	0.1
3_p08_G10	anc	HAMBI_1287	0.8
3_p08_G10	anc	HAMBI_1977	0.1
3_p08_G10	evo	HAMBI_1896	0.1
3_p08_G11	anc	HAMBI_1287	0.8
3_p08_G11	evo	HAMBI_1977	0.1
3_p08_G11	anc	HAMBI_1896	0.1
3_p08_G12	anc	HAMBI_1287	0.8
3_p08_G12	evo	HAMBI_1977	0.1
3_p08_G12	evo	HAMBI_1896	0.1
3_p08_B01	evo	HAMBI_0403	0.1
3_p08_B01	anc	HAMBI_1287	0.1
3_p08_B01	anc	HAMBI_1896	0.8
3_p08_B02	evo	HAMBI_0403	0.1
3_p08_B02	anc	HAMBI_1287	0.1
3_p08_B02	anc	HAMBI_1977	0.8
3_p08_B03	evo	HAMBI_0403	0.1
3_p08_B03	anc	HAMBI_1287	0.1
3_p08_B03	evo	HAMBI_1896	0.8
3_p08_B04	evo	HAMBI_0403	0.1
3_p08_B04	anc	HAMBI_1287	0.1
3_p08_B04	evo	HAMBI_1977	0.8
3_p08_B05	evo	HAMBI_0403	0.1
3_p08_B05	anc	HAMBI_1287	0.8
3_p08_B05	anc	HAMBI_1896	0.1
3_p08_B06	evo	HAMBI_0403	0.1
3_p08_B06	anc	HAMBI_1287	0.8
3_p08_B06	anc	HAMBI_1977	0.1
3_p08_B07	evo	HAMBI_0403	0.1
3_p08_B07	anc	HAMBI_1287	0.8
3_p08_B07	evo	HAMBI_1896	0.1
3_p08_B08	evo	HAMBI_0403	0.1
3_p08_B08	anc	HAMBI_1287	0.8
3_p08_B08	evo	HAMBI_1977	0.1
3_p08_B09	evo	HAMBI_0403	0.1
3_p08_B09	anc	HAMBI_1977	0.1
3_p08_B09	anc	HAMBI_1896	0.8
3_p08_B10	evo	HAMBI_0403	0.1
3_p08_B10	anc	HAMBI_1977	0.1
3_p08_B10	evo	HAMBI_1896	0.8
3_p08_B11	evo	HAMBI_0403	0.1
3_p08_B11	anc	HAMBI_1977	0.8
3_p08_B11	anc	HAMBI_1896	0.1
3_p08_B12	evo	HAMBI_0403	0.1
3_p08_B12	anc	HAMBI_1977	0.8
3_p08_B12	evo	HAMBI_1896	0.1
3_p08_D01	evo	HAMBI_0403	0.1
3_p08_D01	evo	HAMBI_1287	0.1
3_p08_D01	anc	HAMBI_1896	0.8
3_p08_D02	evo	HAMBI_0403	0.1
3_p08_D02	evo	HAMBI_1287	0.1
3_p08_D02	anc	HAMBI_1977	0.8
3_p08_D03	evo	HAMBI_0403	0.1
3_p08_D03	evo	HAMBI_1287	0.1
3_p08_D03	evo	HAMBI_1896	0.8
3_p08_D04	evo	HAMBI_0403	0.1
3_p08_D04	evo	HAMBI_1287	0.1
3_p08_D04	evo	HAMBI_1977	0.8
3_p08_D05	evo	HAMBI_0403	0.1
3_p08_D05	evo	HAMBI_1287	0.8
3_p08_D05	anc	HAMBI_1896	0.1
3_p08_D06	evo	HAMBI_0403	0.1
3_p08_D06	evo	HAMBI_1287	0.8
3_p08_D06	anc	HAMBI_1977	0.1
3_p08_D07	evo	HAMBI_0403	0.1
3_p08_D07	evo	HAMBI_1287	0.8
3_p08_D07	evo	HAMBI_1896	0.1
3_p08_D08	evo	HAMBI_0403	0.1
3_p08_D08	evo	HAMBI_1287	0.8
3_p08_D08	evo	HAMBI_1977	0.1
3_p08_D09	evo	HAMBI_0403	0.1
3_p08_D09	evo	HAMBI_1977	0.1
3_p08_D09	anc	HAMBI_1896	0.8
3_p08_D10	evo	HAMBI_0403	0.1
3_p08_D10	evo	HAMBI_1977	0.1
3_p08_D10	evo	HAMBI_1896	0.8
3_p08_D11	evo	HAMBI_0403	0.1
3_p08_D11	evo	HAMBI_1977	0.8
3_p08_D11	anc	HAMBI_1896	0.1
3_p08_D12	evo	HAMBI_0403	0.1
3_p08_D12	evo	HAMBI_1977	0.8
3_p08_D12	evo	HAMBI_1896	0.1
3_p08_F01	evo	HAMBI_0403	0.8
3_p08_F01	anc	HAMBI_1287	0.1
3_p08_F01	anc	HAMBI_1896	0.1
3_p08_F02	evo	HAMBI_0403	0.8
3_p08_F02	anc	HAMBI_1287	0.1
3_p08_F02	anc	HAMBI_1977	0.1
3_p08_F03	evo	HAMBI_0403	0.8
3_p08_F03	anc	HAMBI_1287	0.1
3_p08_F03	evo	HAMBI_1896	0.1
3_p08_F04	evo	HAMBI_0403	0.8
3_p08_F04	anc	HAMBI_1287	0.1
3_p08_F04	evo	HAMBI_1977	0.1
3_p08_F05	evo	HAMBI_0403	0.8
3_p08_F05	anc	HAMBI_1977	0.1
3_p08_F05	anc	HAMBI_1896	0.1
3_p08_F06	evo	HAMBI_0403	0.8
3_p08_F06	anc	HAMBI_1977	0.1
3_p08_F06	evo	HAMBI_1896	0.1
3_p08_F07	evo	HAMBI_0403	0.8
3_p08_F07	evo	HAMBI_1287	0.1
3_p08_F07	anc	HAMBI_1896	0.1
3_p08_F08	evo	HAMBI_0403	0.8
3_p08_F08	evo	HAMBI_1287	0.1
3_p08_F08	anc	HAMBI_1977	0.1
3_p08_F09	evo	HAMBI_0403	0.8
3_p08_F09	evo	HAMBI_1287	0.1
3_p08_F09	evo	HAMBI_1896	0.1
3_p08_F10	evo	HAMBI_0403	0.8
3_p08_F10	evo	HAMBI_1287	0.1
3_p08_F10	evo	HAMBI_1977	0.1
3_p08_F11	evo	HAMBI_0403	0.8
3_p08_F11	evo	HAMBI_1977	0.1
3_p08_F11	anc	HAMBI_1896	0.1
3_p08_F12	evo	HAMBI_0403	0.8
3_p08_F12	evo	HAMBI_1977	0.1
3_p08_F12	evo	HAMBI_1896	0.1
3_p08_H01	evo	HAMBI_1287	0.1
3_p08_H01	anc	HAMBI_1977	0.1
3_p08_H01	anc	HAMBI_1896	0.8
3_p08_H02	evo	HAMBI_1287	0.1
3_p08_H02	anc	HAMBI_1977	0.1
3_p08_H02	evo	HAMBI_1896	0.8
3_p08_H03	evo	HAMBI_1287	0.1
3_p08_H03	anc	HAMBI_1977	0.8
3_p08_H03	anc	HAMBI_1896	0.1
3_p08_H04	evo	HAMBI_1287	0.1
3_p08_H04	anc	HAMBI_1977	0.8
3_p08_H04	evo	HAMBI_1896	0.1
3_p08_H05	evo	HAMBI_1287	0.1
3_p08_H05	evo	HAMBI_1977	0.1
3_p08_H05	anc	HAMBI_1896	0.8
3_p08_H06	evo	HAMBI_1287	0.1
3_p08_H06	evo	HAMBI_1977	0.1
3_p08_H06	evo	HAMBI_1896	0.8
3_p08_H07	evo	HAMBI_1287	0.1
3_p08_H07	evo	HAMBI_1977	0.8
3_p08_H07	anc	HAMBI_1896	0.1
3_p08_H08	evo	HAMBI_1287	0.1
3_p08_H08	evo	HAMBI_1977	0.8
3_p08_H08	evo	HAMBI_1896	0.1
3_p08_H09	evo	HAMBI_1287	0.8
3_p08_H09	anc	HAMBI_1977	0.1
3_p08_H09	anc	HAMBI_1896	0.1
3_p08_H10	evo	HAMBI_1287	0.8
3_p08_H10	anc	HAMBI_1977	0.1
3_p08_H10	evo	HAMBI_1896	0.1
3_p08_H11	evo	HAMBI_1287	0.8
3_p08_H11	evo	HAMBI_1977	0.1
3_p08_H11	anc	HAMBI_1896	0.1
3_p08_H12	evo	HAMBI_1287	0.8
3_p08_H12	evo	HAMBI_1977	0.1
3_p08_H12	evo	HAMBI_1896	0.1
4_p11_A01			
4_p11_A01			
4_p11_A01			
4_p11_A01			
4_p11_A02			
4_p11_A02			
4_p11_A02			
4_p11_A02			
4_p11_A03			
4_p11_A03			
4_p11_A03			
4_p11_A03			
4_p11_A04			
4_p11_A04			
4_p11_A04			
4_p11_A04			
4_p11_A05	anc	HAMBI_0403	0.7
4_p11_A05	anc	HAMBI_1287	0.1
4_p11_A05	anc	HAMBI_1896	0.1
4_p11_A05	anc	HAMBI_1977	0.1
4_p11_A06	anc	HAMBI_0403	0.7
4_p11_A06	anc	HAMBI_1287	0.1
4_p11_A06	anc	HAMBI_1896	0.1
4_p11_A06	evo	HAMBI_1977	0.1
4_p11_A07	anc	HAMBI_0403	0.7
4_p11_A07	anc	HAMBI_1287	0.1
4_p11_A07	evo	HAMBI_1896	0.1
